question,answer,comment,instruction
排除,"はいじょ","排除する(remove)",Guess the reading for kanji occuring in a shogi term
控え,"ひかえ","控えの桂(knight (drop) towards the rear)
桂馬は控えて打て(Drop the knight towards the rear)",Guess the reading for kanji occuring in a shogi term
推察,"すいさつ","推察(-)(guess, deduction)",Guess the reading for kanji occuring in a shogi term
援軍,"えんぐん","援軍を送る(send support troops)",Guess the reading for kanji occuring in a shogi term
送る,"おくる","援軍を送る(send support troops)",Guess the reading for kanji occuring in a shogi term
支え,"ささえ,つかえ","支え切れない(cannot be saved)",Guess the reading for kanji occuring in a shogi term
改め,"あらため","改める；改まる(correct, renew (vi; vt))",Guess the reading for kanji occuring in a shogi term
足場 (part of term),"あしば","攻めの足場を残せ(Keep the foothold for the attack)",Guess the reading for kanji occuring in a shogi term
守る (part of term),"まもる","攻めるは守るなり(Attack is the best defence)",Guess the reading for kanji occuring in a shogi term
放置,"ほうち","放置する(leave (standing as it is), ignore)",Guess the reading for kanji occuring in a shogi term
救出,"きゅうしゅつ","救出(-)(rescue, deliverance)",Guess the reading for kanji occuring in a shogi term
敗北,"はいぼく","敗北(-)(defeat)",Guess the reading for kanji occuring in a shogi term
敵飛,"てきひ","敵飛の位置を見て自玉を囲え(Castle your king after seeing where the rook moves to)",Guess the reading for kanji occuring in a shogi term
自玉,"じぎょく","敵飛の位置を見て自玉を囲え(Castle your king after seeing where the rook moves to)",Guess the reading for kanji occuring in a shogi term
位置 (part of term),"いち","敵飛の位置を見て自玉を囲え(Castle your king after seeing where the rook moves to)
玉と飛車は反対の位置へ(Move king and rook to opposite squares)",Guess the reading for kanji occuring in a shogi term
整う,"ととのう","整う；整える(be prepared, be arranged; prepare, arrange, settle (vi; vt))",Guess the reading for kanji occuring in a shogi term
整え,"ととのえ","整う；整える(be prepared, be arranged; prepare, arrange, settle (vi; vt))",Guess the reading for kanji occuring in a shogi term
整備,"せいび","整備する(consolidate)",Guess the reading for kanji occuring in a shogi term
新人,"しんじん","新人王戦(New Stars' King (1970))",Guess the reading for kanji occuring in a shogi term
新進,"しんしん","新進棋士奨励会(Apprentice Professionals' Association)",Guess the reading for kanji occuring in a shogi term
奨励,"しょうれい","新進棋士奨励会(Apprentice Professionals' Association)",Guess the reading for kanji occuring in a shogi term
新鋭,"しんえい","早指し新鋭戦(Quick Shogi New Pick (1982))",Guess the reading for kanji occuring in a shogi term
選手,"せんしゅ","早指し選手権戦(Quick Shogi Championship (1972))
選手権戦(championship, title match)",Guess the reading for kanji occuring in a shogi term
優秀,"ゆうしゅう","最優秀棋士賞(Award for the Best Player of the Year)",Guess the reading for kanji occuring in a shogi term
最善,"さいぜん","最善手(the best move)",Guess the reading for kanji occuring in a shogi term
有利 (part of term),"ゆうり","有利な(profitable, advantageous)",Guess the reading for kanji occuring in a shogi term
有力,"ゆうりょく","有力な(powerful)",Guess the reading for kanji occuring in a shogi term
有効,"ゆうこう","有効な(effective)",Guess the reading for kanji occuring in a shogi term
本手 (part of term),"ほんて","本手順(the proper mating sequence)",Guess the reading for kanji occuring in a shogi term
果敢,"かかん","果敢な(bold, resolute)",Guess the reading for kanji occuring in a shogi term
定跡 (part of term),"じょうせき","桂先の銀定跡なり(Silver at the head of the (opponent's) knight is the standard move)
駅馬車定跡(Stagecoach Joseki)
鷺宮定跡(Heron Palace Joseki)",Guess the reading for kanji occuring in a shogi term
桂馬 (part of term),"ケイマ,けいま","桂馬の高とび歩の餌食(The knight that jumps far falls prey to a pawn)
桂馬は控えて打て(Drop the knight towards the rear)",Guess the reading for kanji occuring in a shogi term
棋王,"きおう","棋王戦((1974))",Guess the reading for kanji occuring in a shogi term
棋聖,"きせい","棋聖戦((Fall 1962))",Guess the reading for kanji occuring in a shogi term
聖戦,"せいせん","棋聖戦((Fall 1962))",Guess the reading for kanji occuring in a shogi term
検討,"けんとう","検討(-)(investigation, experiment)
比較検討(comparitive analysis)",Guess the reading for kanji occuring in a shogi term
構想,"こうそう","構想型詰(ideal type problem (opp. of actual game type))",Guess the reading for kanji occuring in a shogi term
効き,"きき","横効き(横利き)(sideways effect, action (rook))",Guess the reading for kanji occuring in a shogi term
利き,"きき","横効き(横利き)(sideways effect, action (rook))
飛車の横利き受けに強し(The sideways action of the rook is strong in defence)",Guess the reading for kanji occuring in a shogi term
三年,"さんねん","横歩三年のわずらい(To take the side-pawn is to grasp the nettle (obs.))",Guess the reading for kanji occuring in a shogi term
機敏,"きびん","機敏な(shrewd, clever)",Guess the reading for kanji occuring in a shogi term
欲望,"よくぼう","欲望(-)(desire, appetite)",Guess the reading for kanji occuring in a shogi term
止め,"とどめ,とめ,どめ","止まる；止める(stop (vi; vt))
金は止めに残せ(Save the gold till the end (for the coup the grace))
飛車止めの歩(rook block)",Guess the reading for kanji occuring in a shogi term
正当,"せいとう","正当な(correct)",Guess the reading for kanji occuring in a shogi term
代り,"かわり,がわり","歩の代りの香(lance exchange for a pawn)",Guess the reading for kanji occuring in a shogi term
内金,"うちきん","歩内金は持久戦(Silver in front of its pawns -- quick attack, gold behind its pawns -- slow game)",Guess the reading for kanji occuring in a shogi term
越し,"ごし","歩越し銀(silver in front of its pawns)",Guess the reading for kanji occuring in a shogi term
残り,"のこり","残りの時間(remaining time)",Guess the reading for kanji occuring in a shogi term
時間 (part of term),"じかん","残りの時間(remaining time)
消費時間(used time)",Guess the reading for kanji occuring in a shogi term
残す,"のこす","残る；残す(remain, be spared; leave behind (vi; vt))",Guess the reading for kanji occuring in a shogi term
残る (part of term),"のこる","残る；残す(remain, be spared; leave behind (vi; vt))",Guess the reading for kanji occuring in a shogi term
残念,"ざんねん","残念(-)(regret, chagrin)",Guess the reading for kanji occuring in a shogi term
殺到,"さっとう","殺到する(rush in, storm, swoop down on)",Guess the reading for kanji occuring in a shogi term
比べ,"くらべ","比べる；較べる(compare)",Guess the reading for kanji occuring in a shogi term
較べ,"くらべ","比べる；較べる(compare)",Guess the reading for kanji occuring in a shogi term
比較,"ひかく","比較(-)(comparison)
比較検討(comparitive analysis)",Guess the reading for kanji occuring in a shogi term
気合,"きあい","気合い抜け(discouragement)",Guess the reading for kanji occuring in a shogi term
抜け,"ぬけ","気合い抜け(discouragement)
素抜ける(can take simply (without any loss))",Guess the reading for kanji occuring in a shogi term
決め,"きめ,ぎめ","決まる；決める(be decided, be fixed; decide, settle, fix (vi; vt))",Guess the reading for kanji occuring in a shogi term
決心,"けっしん","決心(-)(determination, resolution)",Guess the reading for kanji occuring in a shogi term
沈着,"ちんちゃく","沈着な(calm, selfcomposed)",Guess the reading for kanji occuring in a shogi term
注目,"ちゅうもく","注意(-), 注目(-)(attention)",Guess the reading for kanji occuring in a shogi term
活動,"かつどう","活動する(activate, deploy)",Guess the reading for kanji occuring in a shogi term
活用,"かつよう","活用する(activate, bring into play)
遊び駒を活用せよ(Activate idle pieces)",Guess the reading for kanji occuring in a shogi term
活躍,"かつやく","活躍する(activate, bring into play)",Guess the reading for kanji occuring in a shogi term
流れ (part of term),"ながれ","流れ矢倉(Flow Yagura)",Guess the reading for kanji occuring in a shogi term
浮き,"うき","浮き駒(floating piece)
浮き駒(loose piece, floating piece)
浮き駒を狙え(Aim at floating pieces)",Guess the reading for kanji occuring in a shogi term
消す,"けす","消える；消す(disappear, go away; make disappear, neutralize (bad aji) (vi; vt))",Guess the reading for kanji occuring in a shogi term
消極,"しょうきょく","消極的な(passive, negative)",Guess the reading for kanji occuring in a shogi term
消費,"しょうひ","消費時間(used time)",Guess the reading for kanji occuring in a shogi term
清算,"せいさん","清算(-)(liquidation, cleaning up)",Guess the reading for kanji occuring in a shogi term
満足,"まんぞく","満足(-)(satisfaction)
満足な(satisfactory, sufficient)",Guess the reading for kanji occuring in a shogi term
兵衛,"ひょうえ","源兵衛清安(genbei kiyoyasu)",Guess the reading for kanji occuring in a shogi term
戦い (part of term),"たたかい","激突戦い(Match Promotions (1989))",Guess the reading for kanji occuring in a shogi term
激突 (part of term),"げきとつ","激突戦い(Match Promotions (1989))",Guess the reading for kanji occuring in a shogi term
無事,"ぶじ","無事な(safe, uneventful)",Guess the reading for kanji occuring in a shogi term
掛図,"かけず","無仕掛図式(No Foothold Problem (attacking side has no pieces on the board; extreme version is the Naked King))
無掛図式(id.)",Guess the reading for kanji occuring in a shogi term
無力,"むりょく","無力な(powerless, impotent)",Guess the reading for kanji occuring in a shogi term
無用,"むよう","無用な(not necessary, no use, futile)",Guess the reading for kanji occuring in a shogi term
無視,"むし","無視する(ignore, disregard)",Guess the reading for kanji occuring in a shogi term
無謀,"むぼう","無謀な(reckless, thoughtless)",Guess the reading for kanji occuring in a shogi term
防備,"ぼうび","無防備図式(No Defence Problem (problem diagr. shows only king and p. of the attacking side))",Guess the reading for kanji occuring in a shogi term
焦点 (part of term),"しょうてん","焦点に歩を打て(Drop a pawn on the focal point)
焦点の捨て駒(sacrifice (drop) at the focal point)
焦点の歩(focal point pawn (drop))",Guess the reading for kanji occuring in a shogi term
熟慮,"じゅくりょ","熟慮(-)(id.)",Guess the reading for kanji occuring in a shogi term
熟考,"じゅっこう","熟考(-)(due consideration, mature reflection)",Guess the reading for kanji occuring in a shogi term
牽制,"けんせい","牽制する(check, restrain, constrain)",Guess the reading for kanji occuring in a shogi term
制す,"せいす","牽制する(check, restrain, constrain)",Guess the reading for kanji occuring in a shogi term
狙い,"ねらい","狙いの一手(the intended move)
狙い筋(the move or tesuji one aimed at, the intended move)",Guess the reading for kanji occuring in a shogi term
入城,"にゅうじょう","玉と入城する(bring the king inside the castle)",Guess the reading for kanji occuring in a shogi term
三枚,"さんまい","玉の守りは金銀三枚(Defend the king with three generals)",Guess the reading for kanji occuring in a shogi term
守り,"まもり,もり","玉の守りは金銀三枚(Defend the king with three generals)",Guess the reading for kanji occuring in a shogi term
金銀,"きんぎん","玉の守りは金銀三枚(Defend the king with three generals)
金銀の逆形は無筋なり(With gold and silver reversed (gold standing above silver), you're bound to get in trouble)
金銀図式(Gold and Silver Problem)",Guess the reading for kanji occuring in a shogi term
退路 (part of term),"たいろ","玉の退路を断て(Cut off the king's escape route)
退路への捨て駒(sacrifice at the loophole (of the king) (endgame))",Guess the reading for kanji occuring in a shogi term
包む (part of term),"くるむ,つつむ","玉は包むように寄せよ(Approach the king by surrounding him)",Guess the reading for kanji occuring in a shogi term
囲う (part of term),"かこう","玉を囲う(castle the king)",Guess the reading for kanji occuring in a shogi term
王座,"おうざ","王座戦((1953))",Guess the reading for kanji occuring in a shogi term
追う (part of term),"おう","王手は追う手(Check your checks (lit. A check is a chasing move))",Guess the reading for kanji occuring in a shogi term
理解,"りかい","理解(-)(understanding)",Guess the reading for kanji occuring in a shogi term
生き,"イキ,いき","生きてくる(come to live, become effective, be activated)",Guess the reading for kanji occuring in a shogi term
用心,"ようじん","用心(-)(care, caution)
用心な(careful)",Guess the reading for kanji occuring in a shogi term
田舎,"いなか,でんしゃ,でんじゃ","田舎流(boorish style)",Guess the reading for kanji occuring in a shogi term
留意,"りゅうい","留意(-)(serious consideration)",Guess the reading for kanji occuring in a shogi term
疑問,"ぎもん","疑問の(dubious, questionable)
疑問手(dubious (bad) move)",Guess the reading for kanji occuring in a shogi term
発揮,"はっき","発揮(-)(realization)",Guess the reading for kanji occuring in a shogi term
発見,"はっけん","発見(-)(discovery)",Guess the reading for kanji occuring in a shogi term
全体,"ぜんたい","盤面全体(the whole board)",Guess the reading for kanji occuring in a shogi term
盤面 (part of term),"ばんめん","盤面全体(the whole board)
盤面全部(the whole board)
盤面曲詰(Board Composition (problem diagr. shows a character, figure or letter))",Guess the reading for kanji occuring in a shogi term
全部,"ぜんぶ","盤面全部(the whole board)",Guess the reading for kanji occuring in a shogi term
障り,"さわり","目障りな(very ugly)",Guess the reading for kanji occuring in a shogi term
相当,"そうとう","相当な(adequate, suitable)",Guess the reading for kanji occuring in a shogi term
懸り,"カカリ,かかり","相懸り（戦法）(Double Wing Attack (opening))",Guess the reading for kanji occuring in a shogi term
戦法 (part of term),"せんぽう","相懸り（戦法）(Double Wing Attack (opening))
矢倉（戦法）(Yagura (opening) (yagura, arrow depository))",Guess the reading for kanji occuring in a shogi term
掛り,"カカリ,かかり,がかり","相掛り(Double Wing Attack (opening))",Guess the reading for kanji occuring in a shogi term
省略,"しょうりゃく","省略する(omit)",Guess the reading for kanji occuring in a shogi term
略す,"りゃくす","省略する(omit)",Guess the reading for kanji occuring in a shogi term
着実,"ちゃくじつ","着実な(calm, steady)",Guess the reading for kanji occuring in a shogi term
着手 (part of term),"ちゃくしゅ","着手(-)(start (n))",Guess the reading for kanji occuring in a shogi term
突く (part of term),"つく,つつく","矢倉囲に端歩を突くな(In the Yagura, don't push the edge pawn)
矢倉囲に端歩を突くべし(In the Yagura, push the edge pawn)
角換わり将棋に５筋を突くな(In the Bishop Exchange, don't push the central pawn)",Guess the reading for kanji occuring in a shogi term
腰掛,"こしかけ","矢倉腰掛銀(Yagura Reclining Silver)
腰掛銀(Reclining Silver)",Guess the reading for kanji occuring in a shogi term
石垣,"いしがき,いしがけ","石垣図式(Stone Wall Problem (king completely walled in in the mating diagr.))",Guess the reading for kanji occuring in a shogi term
研究,"けんきゅう","研究(-)(investigation)",Guess the reading for kanji occuring in a shogi term
確保,"かくほ","確保する(secure, maintain, ensure)",Guess the reading for kanji occuring in a shogi term
移す,"うつす","移る；移す(shift, transfer (vi; vt))",Guess the reading for kanji occuring in a shogi term
移る,"うつる","移る；移す(shift, transfer (vi; vt))",Guess the reading for kanji occuring in a shogi term
移行,"いこう","移行する(switch over (to))",Guess the reading for kanji occuring in a shogi term
積極,"しゃっきょく,せっきょく","積極的な(positive, active)",Guess the reading for kanji occuring in a shogi term
空中,"くうちゅう","空中穴熊(Air Castle (Bear-in-the-Air) (in the middle of the board, floating like))",Guess the reading for kanji occuring in a shogi term
越す,"こす","突き越す(push on)",Guess the reading for kanji occuring in a shogi term
違う (part of term),"たがう,ちがう","突き違うの歩(counter-push (on another file))",Guess the reading for kanji occuring in a shogi term
突入,"とつにゅう","突入する(rush in, plunge into)",Guess the reading for kanji occuring in a shogi term
突破,"とっぱ","突破(-)(breakthrough)",Guess the reading for kanji occuring in a shogi term
窮屈,"きゅうくつ","窮屈する(be cramped)",Guess the reading for kanji occuring in a shogi term
屈す,"くす,くっす","窮屈する(be cramped)",Guess the reading for kanji occuring in a shogi term
立ち,"たち","立ち合い人(referee)
立ち往生する(come to a standstill)
立ち直す(reposition)
銀立ち矢倉(High Silver Yagura)",Guess the reading for kanji occuring in a shogi term
生す,"なす,むす","立ち往生する(come to a standstill)",Guess the reading for kanji occuring in a shogi term
往生,"おうじょう","立ち往生する(come to a standstill)",Guess the reading for kanji occuring in a shogi term
立体,"りったい","立体詰(Three dimensional Tsume (both bammen en aburidashi kyokuzume {rare}))",Guess the reading for kanji occuring in a shogi term
立派,"りっぱ","立派な(excellent)",Guess the reading for kanji occuring in a shogi term
敵陣 (part of term),"てきじん","竜は敵陣に(The dragon to the enemy camp, the horse to your own)",Guess the reading for kanji occuring in a shogi term
竜王 (part of term),"りゅうおう","竜王戦((first held in 1988) (Ryuo...Kio are the seven major titles))",Guess the reading for kanji occuring in a shogi term
競争,"きょうそう","競争(-)(competition, contest)",Guess the reading for kanji occuring in a shogi term
悪い (part of term),"にくい,わるい","筋の悪い(tactically bad)",Guess the reading for kanji occuring in a shogi term
簡単,"かんたん","簡単な(easy. simple)",Guess the reading for kanji occuring in a shogi term
純粋,"じゅんすい","純粋縦歩取り(Pure Rook on Pawn)",Guess the reading for kanji occuring in a shogi term
抜き,"ぬき","素抜き(pure, clean profit)",Guess the reading for kanji occuring in a shogi term
素直,"すなお","素直な(meek, tame)",Guess the reading for kanji occuring in a shogi term
細字,"さいじ,ほそじ","細字の清安(small character kiyoyasu)",Guess the reading for kanji occuring in a shogi term
紹介,"しょうかい","紹介(-)(introduction)",Guess the reading for kanji occuring in a shogi term
終了,"しゅうりょう","終了(-)(end)",Guess the reading for kanji occuring in a shogi term
終戦,"しゅうせん","終戦(-)(end of the fight)",Guess the reading for kanji occuring in a shogi term
終生,"しゅうせい","終生名人制(Lifetime Meijin system (1612-1937))",Guess the reading for kanji occuring in a shogi term
終盤 (part of term),"しゅうばん","終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)",Guess the reading for kanji occuring in a shogi term
速度 (part of term),"そくど","終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)",Guess the reading for kanji occuring in a shogi term
損得,"そんとく","終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)",Guess the reading for kanji occuring in a shogi term
絶好,"ぜっこう","絶好の一手(the best move)",Guess the reading for kanji occuring in a shogi term
絶妙,"ぜつみょう","絶妙な(sublime, brilliant)
絶妙手(absolutely brilliant move)",Guess the reading for kanji occuring in a shogi term
絶対,"ぜったい","絶対手(forced move)",Guess the reading for kanji occuring in a shogi term
対手,"あいて,たいしゅ","絶対手(forced move)",Guess the reading for kanji occuring in a shogi term
絶望,"ぜつぼう","絶望(-)(despair)",Guess the reading for kanji occuring in a shogi term
継続,"けいぞく","継続(-)(continuation)",Guess the reading for kanji occuring in a shogi term
続く,"つづく","続く；続ける(continue (vi; vt))",Guess the reading for kanji occuring in a shogi term
綺麗,"キレイ,きれい","綺麗な(nice, pretty)",Guess the reading for kanji occuring in a shogi term
練習,"れんしゅう","練習対局(practise game)",Guess the reading for kanji occuring in a shogi term
緩い (part of term),"ぬるい,ゆるい","緩い手(slack, weak move)",Guess the reading for kanji occuring in a shogi term
肝心,"かんじん","肝心な(essential)",Guess the reading for kanji occuring in a shogi term
脱け,"ぬけ","脱け道(escape route, loophole)",Guess the reading for kanji occuring in a shogi term
臆病,"おくびょう","臆病な(cowardish, timid)",Guess the reading for kanji occuring in a shogi term
自信,"じしん","自信(がない)((have no) (self-)confidence)",Guess the reading for kanji occuring in a shogi term
戦記,"せんき","自戦記(commentary of own game)",Guess the reading for kanji occuring in a shogi term
自然,"しぜん,じねん","自然の(natural)
自然流(natural style (Nakahara Makoto`s style))",Guess the reading for kanji occuring in a shogi term
自重,"じじゅう,じちょう","自重な(prudent, careful)",Guess the reading for kanji occuring in a shogi term
自陣 (part of term),"じじん","自陣角(馬)(bishop (horse) in the own camp)
馬は自陣(The dragon to the enemy camp, the horse to your own)",Guess the reading for kanji occuring in a shogi term
至当,"しとう","至当な(suitable, reasonable)",Guess the reading for kanji occuring in a shogi term
行動,"こうどう","行動(-)(movements, action)",Guess the reading for kanji occuring in a shogi term
術中 (part of term),"じゅっちゅう","術中に陥る(fall into a trap)",Guess the reading for kanji occuring in a shogi term
陥る,"おちいる","術中に陥る(fall into a trap)",Guess the reading for kanji occuring in a shogi term
被害,"ひがい","被害(-)(damage (n))",Guess the reading for kanji occuring in a shogi term
補強,"ほきょう","補強する(strengthen)",Guess the reading for kanji occuring in a shogi term
複雑,"ふくざつ","複雑な(complicated)",Guess the reading for kanji occuring in a shogi term
競り,"せり","覇を競り合う(vie, compete for the championship)",Guess the reading for kanji occuring in a shogi term
合う,"あう,おう","覇を競り合う(vie, compete for the championship)",Guess the reading for kanji occuring in a shogi term
見事,"みごと","見事な(beautiful)",Guess the reading for kanji occuring in a shogi term
覚悟,"かくご","覚悟(-)(insight, expectation, resignation)",Guess the reading for kanji occuring in a shogi term
解説 (part of term),"かいせつ","解説(-)(explanation, commentary)",Guess the reading for kanji occuring in a shogi term
評価,"ひょうか","評価(-)(evaluation)",Guess the reading for kanji occuring in a shogi term
試す,"ためす","試す；試みる(try)",Guess the reading for kanji occuring in a shogi term
試み,"こころみ","試す；試みる(try)",Guess the reading for kanji occuring in a shogi term
詰む (part of term),"つむ","詰むや詰まざるや(Mate or No Mate? (alternative, popular title of Shoogi Musoo))",Guess the reading for kanji occuring in a shogi term
上り,"のぼり","詰上り図(mate diagram)",Guess the reading for kanji occuring in a shogi term
誘導,"ゆうどう","誘導する(induce, entice)",Guess the reading for kanji occuring in a shogi term
誤算,"ごさん","誤算(-)(miscalculation)",Guess the reading for kanji occuring in a shogi term
説明,"せつめい","説明(-)(explanation, elucidation)",Guess the reading for kanji occuring in a shogi term
豆腐,"とうふ","豆腐図式(Tofu Problem (problem diagr. shows only king, pawns and tokins))",Guess the reading for kanji occuring in a shogi term
貧乏,"びんぼう,ビンボー","貧乏図式(Poor Man`s Problem (without any gold or silver))",Guess the reading for kanji occuring in a shogi term
趣向,"しゅこう","趣向詰将棋(mate compositions (with additional restrictions or special devices))",Guess the reading for kanji occuring in a shogi term
跳ね,"はね","跳ね返る；~返す(rebound, spring back; kick back (vi; vt))",Guess the reading for kanji occuring in a shogi term
返す,"かえす","跳ね返る；~返す(rebound, spring back; kick back (vi; vt))",Guess the reading for kanji occuring in a shogi term
返る,"かえる","跳ね返る；~返す(rebound, spring back; kick back (vi; vt))",Guess the reading for kanji occuring in a shogi term
転換,"てんかん","転換する(convert, switch, transpose)",Guess the reading for kanji occuring in a shogi term
転用,"てんよう","転用する(convert)",Guess the reading for kanji occuring in a shogi term
軽妙,"けいみょう","軽妙な(smart)",Guess the reading for kanji occuring in a shogi term
軽率,"けいそつ","軽率な(rash, hasty)",Guess the reading for kanji occuring in a shogi term
軽視,"けいし","軽視する(slight, ignore, neglect)",Guess the reading for kanji occuring in a shogi term
辛抱,"しんぼう","辛抱(-)(patience)",Guess the reading for kanji occuring in a shogi term
退出,"たいしゅつ","退出する(retreat)",Guess the reading for kanji occuring in a shogi term
退治,"たいじ","退治する(subjugate, control, exterminate)",Guess the reading for kanji occuring in a shogi term
治す,"なおす","退治する(subjugate, control, exterminate)",Guess the reading for kanji occuring in a shogi term
送り,"おくり","送りの金(send-off gold)",Guess the reading for kanji occuring in a shogi term
先着,"せんちゃく","逃げ場の先着(arriving first at the loophole (by sacrificing a piece letting the opponent plug up the king's escape route))",Guess the reading for kanji occuring in a shogi term
攻撃,"こうげき","逆攻撃(counter attack)",Guess the reading for kanji occuring in a shogi term
逆用,"ぎゃくよう","逆用(-)(use against)",Guess the reading for kanji occuring in a shogi term
途中,"とちゅう","途中図(intermediate diagram)",Guess the reading for kanji occuring in a shogi term
通信,"つうしん","通信将棋(postal Shogi)",Guess the reading for kanji occuring in a shogi term
連取,"れんしゅ","連取り(successively taking pieces with rook or bishop (at different squares))",Guess the reading for kanji occuring in a shogi term
連打 (part of term),"れんだ","連打の歩(successive (striking) pawn drops)",Guess the reading for kanji occuring in a shogi term
連絡,"れんらく","連絡(-)(connection (between pieces))
連絡の（ない）((un)connected)",Guess the reading for kanji occuring in a shogi term
連続 (part of term),"れんぞく","連続王手(successive checks)",Guess the reading for kanji occuring in a shogi term
週間,"しゅうかん","週間将棋(Shogi Weekly)",Guess the reading for kanji occuring in a shogi term
進む (part of term),"すさむ,すすむ","進む；進める(advance, progress; develop (vi; vt))",Guess the reading for kanji occuring in a shogi term
進歩,"しんぽ","進歩(-)(advance)",Guess the reading for kanji occuring in a shogi term
遊び,"あそび,すさび","遊び駒(idling, inactive piece)
遊び駒を活用せよ(Activate idle pieces)",Guess the reading for kanji occuring in a shogi term
達成,"たっせい","達成する(achieve, attain)",Guess the reading for kanji occuring in a shogi term
遠見,"えんけん,とおみ","遠見の角(watchtower bishop)
遠見の角に妙手あり(With a watchtower bishop there is bound to be a brilliant move)",Guess the reading for kanji occuring in a shogi term
適当,"てきとう,テキトー","適当な(suitable, proper)",Guess the reading for kanji occuring in a shogi term
遮断,"しゃだん","遮断する(interrupt, block)",Guess the reading for kanji occuring in a shogi term
還元,"かんげん","還元玉(Original Position King (king is mated on his original square))",Guess the reading for kanji occuring in a shogi term
邪魔,"じゃま","邪魔駒(obstacle, blocking piece)",Guess the reading for kanji occuring in a shogi term
重ね,"かさね","重ねの香(piled-up lances)",Guess the reading for kanji occuring in a shogi term
重厚,"じゅうこう,ちょうこう","重厚な(thick, solid)",Guess the reading for kanji occuring in a shogi term
重視,"じゅうし","重視する(take into serious consideration)",Guess the reading for kanji occuring in a shogi term
斜め,"ななめ,なのめ","金は斜めに誘え(Entice the gold diagonally forwards)",Guess the reading for kanji occuring in a shogi term
固し,"かたし","金底の歩は岩より固し(A pawn-anchored gold is more solid than a rock)",Guess the reading for kanji occuring in a shogi term
開き,"ひらき","金開き(Spread-out Golds)
開き王手(discovered check)",Guess the reading for kanji occuring in a shogi term
金頭,"カナガシラ,かながしら","金頭の桂(knight (sacrifice) at the head of the gold)",Guess the reading for kanji occuring in a shogi term
打つ (part of term),"うつ,ぶつ","釘を打つ(pin down (lit. pound in a nail))",Guess the reading for kanji occuring in a shogi term
付け,"ツケ,つけ,づけ","釘付けにする(pin down, tie down)",Guess the reading for kanji occuring in a shogi term
使う,"つかう","銀は千鳥に使う(Use the silver like a plover (moving zigzag))",Guess the reading for kanji occuring in a shogi term
千鳥,"チドリ,ちどり","銀は千鳥に使う(Use the silver like a plover (moving zigzag))",Guess the reading for kanji occuring in a shogi term
雲雀,"ヒバリ,ひばり","銀雲雀(Silver Skylark)",Guess the reading for kanji occuring in a shogi term
鎖鎌,"くさりがま","鎖鎌銀(Sickle-and-chain Silver)",Guess the reading for kanji occuring in a shogi term
開始,"かいし","開始(-)(start, begin)",Guess the reading for kanji occuring in a shogi term
開戦,"かいせん","開戦(-)(start of the fight)",Guess the reading for kanji occuring in a shogi term
阻止,"そし","阻止する(prevent, keep off)",Guess the reading for kanji occuring in a shogi term
止す,"さす,よす","阻止する(prevent, keep off)",Guess the reading for kanji occuring in a shogi term
降す,"くだす","降る；降す(surrender; defeat (vi; vt))",Guess the reading for kanji occuring in a shogi term
降る,"くだる,ふる","降る；降す(surrender; defeat (vi; vt))",Guess the reading for kanji occuring in a shogi term
降伏,"こうふく","降伏(-)(resignation)",Guess the reading for kanji occuring in a shogi term
降級,"こうきゅう","降級(-)(degradation)",Guess the reading for kanji occuring in a shogi term
限界,"げんかい","限界点の捨て駒(id.)",Guess the reading for kanji occuring in a shogi term
陥落,"かんらく","陥落(-)(degradation; fall; defeat)",Guess the reading for kanji occuring in a shogi term
刺し,"さし","雀刺し(Spearing the Sparrow)",Guess the reading for kanji occuring in a shogi term
集中,"しゅうちゅう","集中する(centralize, concentrate)",Guess the reading for kanji occuring in a shogi term
難解,"なんかい","難解な(difficult)",Guess the reading for kanji occuring in a shogi term
離れ,"はなれ,ばなれ","離れ駒(loose piece)
離れ駒に手あり(If there are loose pieces, you won't be stuck for a move)",Guess the reading for kanji occuring in a shogi term
静か,"しずか","静かな(quiet)",Guess the reading for kanji occuring in a shogi term
面倒 (part of term),"めんどう","面倒な(troublesome, difficult, unpleasant)",Guess the reading for kanji occuring in a shogi term
頓挫,"とんざ","頓挫する(come to a deadlock)",Guess the reading for kanji occuring in a shogi term
類似,"るいじ","類似作(similar problem (strongly resembling an existing problem))",Guess the reading for kanji occuring in a shogi term
三つ,"みつ,みっつ","飛先の交換三つの得あり(Exchanging the rook pawn has three advantages)",Guess the reading for kanji occuring in a shogi term
肝腎,"かんじん","飛角の捨て場肝腎なり(Don't be afraid to sacrifice rook or bishop)",Guess the reading for kanji occuring in a shogi term
弱い (part of term),"よわい","飛車と玉はコビンが弱い(Rook and king are weak at the ears)",Guess the reading for kanji occuring in a shogi term
手兵,"しゅへい","飛車の手兵は銀(The rook's page is the silver)",Guess the reading for kanji occuring in a shogi term
車止,"くるまどめ","飛車止めの歩(rook block)",Guess the reading for kanji occuring in a shogi term
飾り,"かざり","飾り駒(embellishing pieces (without function in the mating sequence))",Guess the reading for kanji occuring in a shogi term
馬車,"うまぐるま,ばしゃ,マーチョ","駅馬車定跡(Stagecoach Joseki)",Guess the reading for kanji occuring in a shogi term
駅馬,"えきば","駅馬車定跡(Stagecoach Joseki)",Guess the reading for kanji occuring in a shogi term
