Question,Answer,Comment,Instruction,Render as
"presume, surmise, judge, realize, understand, imaging, suppose, sympathize with [**On**]","察,サツ","",Guess the romaji equivalent of the Onyomi reading,Text
"princess, young lady of noble birth [**On**]","媛,エン","",Guess the romaji equivalent of the Onyomi reading,Text
"promise, vow, approximately, abridgment [**On**]","約,ヤク","",Guess the romaji equivalent of the Onyomi reading,Text
"property, freight, goods [**On**]","貨,カ","",Guess the romaji equivalent of the Onyomi reading,Text
"proposition, suggestion, plan, idea, opinion, expectation, bill, draft, measure, table [**On**]","案,アン","",Guess the romaji equivalent of the Onyomi reading,Text
"reach, arrive at, attain, amount to, become expert, be versed in, accomplish, notify [**On**]","達,タツ","",Guess the romaji equivalent of the Onyomi reading,Text
"record [**On**]","録,ロク","",Guess the romaji equivalent of the Onyomi reading,Text
"retainer, subject [**On**]","臣,シン,ジン","",Guess the romaji equivalent of the Onyomi reading,Text
"season [**On**]","季,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"seat, mat, a place, room, occasion [**On**]","席,セキ","",Guess the romaji equivalent of the Onyomi reading,Text
"sense, idea, thought, feeling, desire, concern, attention, care [**On**]","念,ネン","",Guess the romaji equivalent of the Onyomi reading,Text
"signpost, mark, target, designate [**On**]","標,ヒョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"slope [**On**]","阪,ハン","",Guess the romaji equivalent of the Onyomi reading,Text
"soldier, private, troops, army, warfare, arms, strategy, tactics [**On**]","兵,ヘイ,ヒョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"special [**On**]","特,トク","",Guess the romaji equivalent of the Onyomi reading,Text
"the Government, the authorities, the Court [**On**]","官,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"the past, yesterday, last (year) [**On**]","昨,サク","",Guess the romaji equivalent of the Onyomi reading,Text
"to decree [**On**]","然,ゼン,ネン","",Guess the romaji equivalent of the Onyomi reading,Text
"truth, faith, fidelity, sincerity, trust, confidence, reliance [**On**]","信,シン","",Guess the romaji equivalent of the Onyomi reading,Text
"urban prefecture, government office, representative body, storehouse [**On**]","府,フ","",Guess the romaji equivalent of the Onyomi reading,Text
"view, scene [**On**]","景,ケイ","",Guess the romaji equivalent of the Onyomi reading,Text
"virtue, goodness, good, gain, power to command respect [**On**]","徳,トク","",Guess the romaji equivalent of the Onyomi reading,Text
"wage, gift, wage grade [**On**]","給,キュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"what [**On**]","奈,ナ","",Guess the romaji equivalent of the Onyomi reading,Text
"with, by, by means of, because, in view of [**On**]","以,イ","",Guess the romaji equivalent of the Onyomi reading,Text
"plan, project, behavior, actions, step [**On**]","挙,キョ","Kunyomi: あげる,あがる = celebrate (a ceremony), join (hands in an effort), have (a child), arrest, become prosperous, be captured",Guess the romaji equivalent of the Onyomi reading,Text
"shallow, superficial, short (time), slight (connection), pale, light (color) [**On**]","浅,セン","Kunyomi: あさい = shallow, superficial, short (time), slight (connection), pale, light (color)",Guess the romaji equivalent of the Onyomi reading,Text
"side, boundary, border, beach, region, district, rural areas, vicinity, approximation [**On**]","辺,ヘン","Kunyomi: あたり,べ = vicinity",Guess the romaji equivalent of the Onyomi reading,Text
"heat, warmth, temperature, fever, mania, fad, enthusiasm, passion [**On**]","熱,ネツ","Kunyomi: あつい = hot",Guess the romaji equivalent of the Onyomi reading,Text
"bathe, be favored with, bask in [**On**]","浴,ヨク","Kunyomi: あびる,あびせる = bathe in, pour on oneself, bask in, be flooded with, be under (fire), be accused of, be charged with, expose oneself to, be subjected to, receive (applause),pour on, subject to, impute to, deluge with",Guess the romaji equivalent of the Onyomi reading,Text
"dispute, argue, be at variance, compete [**On**]","争,ソウ","Kunyomi: あらそう = dispute, argue, be at variance, compete",Guess the romaji equivalent of the Onyomi reading,Text
"change, modify, convert, renew, renovate, reform, mend, rectify, amend, revise, improve, examine, inspect, search [**On**]","改,カイ","Kunyomi: あらためる,あらたまる = change, modify, convert, renew, renovate, reform, mend, rectify, amend, revise, improve, examine, inspect, search, be renewed, be renovated, be modified, be revised, be improved, be reformed, be ceremonious",Guess the romaji equivalent of the Onyomi reading,Text
"well [**On**]","井,セイ,ショウ","Kunyomi: い = well",Guess the romaji equivalent of the Onyomi reading,Text
"war, battle, game, match [**On**]","戦,セン","Kunyomi: いくさ,たたかう = wage war, fight, engage in a contest, struggle against,war, fight, battle, encounter",Guess the romaji equivalent of the Onyomi reading,Text
"bravery,courage, heroism [**On**]","勇,ユウ","Kunyomi: いさむ = cheer up, be in high spirits",Guess the romaji equivalent of the Onyomi reading,Text
"celebration, congratulations, [**On**]","祝,シュク,シュウ","Kunyomi: いわう = celebration, festival, congratulations",Guess the romaji equivalent of the Onyomi reading,Text
"Mr., family, clan [**On**]","氏,シ","Kunyomi: うじ = clan, lineage, birth, surname",Guess the romaji equivalent of the Onyomi reading,Text
"error, fault, disadvantage, loss, demerit [**On**]","失,シツ","Kunyomi: うしなう = lose, miss (a chance)",Guess the romaji equivalent of the Onyomi reading,Text
"container, utensil, instrument, tool, apparatus, set, ability [**On**]","器,キ","Kunyomi: うつわ = vessel, receptacle, utensil, implement, instrument, capacity, ability",Guess the romaji equivalent of the Onyomi reading,Text
"childbirth, product, native (of a place), fortune, property [**On**]","産,サン","Kunyomi: うむ,うまれる,うぶ = bear, give birth to, breed, spawn, produce, yield (interest),be born",Guess the romaji equivalent of the Onyomi reading,Text
"plum, plum tree [**On**]","梅,バイ","Kunyomi: うめ = plum, plum tree",Guess the romaji equivalent of the Onyomi reading,Text
"selection, choice [**On**]","選,セン","Kunyomi: えらぶ = select, choose, cull out, elect, prefer, decide on",Guess the romaji equivalent of the Onyomi reading,Text
"aging, old age, old people [**On**]","老,ロウ","Kunyomi: おいる,ふける = grow old",Guess the romaji equivalent of the Onyomi reading,Text
"offing, open sea [**On**]","沖,チュウ","Kunyomi: おき = offing, open sea",Guess the romaji equivalent of the Onyomi reading,Text
"place, put, set, deposit, lay, leave behind, keep, have, leave, establish, employ, appoint, post, station, pawn, skip (one day),be formed (dew) [**On**]","置,チ","Kunyomi: おく = place, put, set, deposit, lay, leave behind, keep, have, leave, establish, employ, appoint, post, station, pawn, skip (one day),be formed (dew)",Guess the romaji equivalent of the Onyomi reading,Text
"peace, government,cure, heal, rule, conserve (resources),govern, manage, regulate, quell, subdue, patch up, heal [**On**]","治,ジ,チ","Kunyomi: おさめる,おさまる,なおる,なおす = govern, manage, regulate, quell, subdue, patch up, heal,be at peace, calm down, be settled, be ruled,be mended, get well, be restored, return to normal, be installed (as a legal wife), change (from third to second class),mend, repair, put in order, reform, correct, revise, amend, redo, alter, cure, restore, adjust, regulate, convert (money)",Guess the romaji equivalent of the Onyomi reading,Text
"husband, man [**On**]","夫,フ,フウ","Kunyomi: おっと = husband, spouse",Guess the romaji equivalent of the Onyomi reading,Text
"each [**On**]","各,カク","Kunyomi: おのおの = each, every, either, respectively",Guess the romaji equivalent of the Onyomi reading,Text
"belt, zone [**On**]","帯,タイ","Kunyomi: おびる,おび = belt, sash, girdle, band, belting,wear (at the belt), carry, be armed with, be entrusted with, assume, take on (the character of), be tinged with, gird up (one’s loins)",Guess the romaji equivalent of the Onyomi reading,Text
"remember, memorize, learn, perceive, feel, experience, know, expect [**On**]","覚,カク","Kunyomi: おぼえる,さます,さめる = remember, memorize, learn, perceive, feel, experience, know, expect, awake, wake up, be disillusioned, sober up",Guess the romaji equivalent of the Onyomi reading,Text
"break, snap, fracture, knock out (teeth), fold, turn down, bend, make (a paper toy), yield (oneself), give in [**On**]","折,セツ","Kunyomi: おる,おり,おれる = break, snap, fracture, knock out (teeth), fold, turn down, bend, make (a paper toy), yield (oneself), give in,breaking, small food box, time, occasion, juncture, opportunity,snap, break, be folded, submit, turn (to the left or right)",Guess the romaji equivalent of the Onyomi reading,Text
"incense, fragrance [**On**]","香,コウ,キョウ","Kunyomi: か,かおり,かおる = smell, scent, odor, aroma, perfume, fragrance, flavor,be fragrant",Guess the romaji equivalent of the Onyomi reading,Text
"ministry, department, province (in China) [**On**]","省,セイ,ショウ","Kunyomi: かえりみる,はぶく = look back, turn around, look back upon, review, examine oneself, take notice of,omit, eliminate, curtail, economize",Guess the romaji equivalent of the Onyomi reading,Text
"mirror, speculum, barrelhead, round ricecake offering [**On**]","鏡,キョウ","Kunyomi: かがみ = mirror, speculum, barrelhead, round ricecake offering",Guess the romaji equivalent of the Onyomi reading,Text
"lack, gap [**On**]","欠,ケツ","Kunyomi: かける,かく = lack, break, crack, chip, neglect, fail in, omit, be broken (off), be chipped, lack, be missing, wane, be vacant (a position)",Guess the romaji equivalent of the Onyomi reading,Text
"harden, stiffen, solidify, set, settle, congeal, clot, curdle, conglomerate, get together, be devoted to, settle down (weather) [**On**]","固,コ","Kunyomi: かためる,かたまる,かたい = harden, tighten, freeze, curdle, strengthen, stabilize, defend, fortify, collect, amass, settle down, locate,stiffen, solidify, set, settle, congeal, clot, conglomerate, get together, be devoted to, hard, solid, tough, rigid, tight, steady, firm, strict, safe, reliable, upright, chaste, sonstant, stiff, bookish, classical, stubborn",Guess the romaji equivalent of the Onyomi reading,Text
"main point, essence, aim, secret, need [**On**]","要,ヨウ","Kunyomi: かなめ,いる = require, need, waylay, ambush,pivot, the main point, the key (to)",Guess the romaji equivalent of the Onyomi reading,Text
"certainly [**On**]","必,ヒツ","Kunyomi: かならず = certainly, positively, invariably",Guess the romaji equivalent of the Onyomi reading,Text
"borrowing [**On**]","借,シャク","Kunyomi: かりる = borrow, have a loan, hire, rent",Guess the romaji equivalent of the Onyomi reading,Text
"lean to one side, oppose, look aside, regret [**On**]","側,ソク","Kunyomi: がわ = a side, surroundings, (watch) case",Guess the romaji equivalent of the Onyomi reading,Text
"change, accident, calamity, uprising, something strange [**On**]","変,ヘン","Kunyomi: かわる,かえる = change, vary, be revised, be different, be queer, move, be transferred,vary convert, revise, amend",Guess the romaji equivalent of the Onyomi reading,Text
"advantage, benefit, gain, interest, victory [**On**]","利,リ","Kunyomi: きく = take effect, do (a person) good, work, operate, tell (on one's strength), be available (bus or phone)",Guess the romaji equivalent of the Onyomi reading,Text
"sign, omen, indication, portent, trillion [**On**]","兆,チョウ","Kunyomi: きざす,きざし = show a signs or symptoms of,signs, omen, symptoms",Guess the romaji equivalent of the Onyomi reading,Text
"emulate, compete with [**On**]","競,キョウ,ケイ","Kunyomi: きそう,せる = emulate, compete with, compete, vie, bid, sell at auction",Guess the romaji equivalent of the Onyomi reading,Text
"China, Manchu (dynasty) [**On**]","清,セイ,ショウ","Kunyomi: きよい,きよまる,きよめる = purify, cleanse, consecrate, exorcise,be purified, be cleaned,clean, clear, pure, innocent, noble",Guess the romaji equivalent of the Onyomi reading,Text
"end, highest rank, the poles, (electric) poles [**On**]","極,キョク,ゴク","Kunyomi: きわめる,きわまる,きわみ = terminate, reach an extreme, be in a dilemma, investigate thoroughly, master, carry to extremes, height, acme, extremity",Guess the romaji equivalent of the Onyomi reading,Text
"pipe, tube, (brush) holder, wind instrument [**On**]","管,カン","Kunyomi: くだ = pipe, tube, drunken talk",Guess the romaji equivalent of the Onyomi reading,Text
"storehouse [**On**]","倉,ソウ","Kunyomi: くら = warehouse, godown, cellar, depository, treasury, granary, elevator",Guess the romaji equivalent of the Onyomi reading,Text
"rank, place, grade [**On**]","位,イ","Kunyomi: くらい = grade, rank, court order, dignity, nobility, situation, throne, crown",Guess the romaji equivalent of the Onyomi reading,Text
"addition, increase [**On**]","加,カ","Kunyomi: くわえる,くわわる = join in, accede to, gain in (influence), increase, add, sum up, append, include, inflict",Guess the romaji equivalent of the Onyomi reading,Text
"testing [**On**]","試,シ","Kunyomi: こころみる,ためす = try, attempt,experiment, test, sample",Guess the romaji equivalent of the Onyomi reading,Text
"like, be fond of [**On**]","好,コウ","Kunyomi: このむ,すく = like, be fond of,Love",Guess the romaji equivalent of the Onyomi reading,Text
"garment [**On**]","衣,イ","Kunyomi: ころも = clothes, robe, dressing, frosting, coating",Guess the romaji equivalent of the Onyomi reading,Text
"prosperity, glory, splendor, honor [**On**]","栄,エイ","Kunyomi: さかえる,はえ,はえる = prosper, flourish, thrive, glory, shine, be brilliant, look attractive",Guess the romaji equivalent of the Onyomi reading,Text
"difference, variation, discrepancy, margin, balance, remainder (in subtraction) [**On**]","差,サ","Kunyomi: さす = raise (the hands), stretch out( the hands in dancing), put up (an umbrella), carry (on the shoulder), build (a hut), stretch (a rope), graft (trees), carry (in the belt), lift up, offer,(the sun) shines, appear on the surface",Guess the romaji equivalent of the Onyomi reading,Text
"salt [**On**]","塩,エン","Kunyomi: しお = salt, seasoning",Guess the romaji equivalent of the Onyomi reading,Text
"quiet, peace, inactivity [**On**]","静,セイ,ジョウ","Kunyomi: しず,しずか,しずまる,しずめる = get quiet, calm down, grow still, subside, die down, be suppressed,calm, pacify, soothe, alleviate, appease, suppress, quell,quiet, still, silent, placid, serene, peaceful, soft (rain), gentle (voice), graceful, slow (walk), deserted",Guess the romaji equivalent of the Onyomi reading,Text
"seal, stamp, mark [**On**]","印,イン","Kunyomi: しるし = sign, mark, symbol, emblem, badge, evidence, souvenir, token, brand, trademark, signs, indications, omen, seal",Guess the romaji equivalent of the Onyomi reading,Text
"castle [**On**]","城,ジョウ","Kunyomi: しろ = castle, citadel",Guess the romaji equivalent of the Onyomi reading,Text
"nest, rookery, breeding place, beehive, cobweb, den, haunt [**On**]","巣,ソウ","Kunyomi: す = nest, rookery, breeding place, beehive, cobweb, den, haunt",Guess the romaji equivalent of the Onyomi reading,Text
"end, powder [**On**]","末,マツ,バツ","Kunyomi: すえ = end, close, tip, top, the future, posterity, youngest child",Guess the romaji equivalent of the Onyomi reading,Text
"health, strength, sticktoitiveness [**On**]","健,ケン","Kunyomi: すこやか = vigorous, healthy, sound",Guess the romaji equivalent of the Onyomi reading,Text
"print [**On**]","刷,サツ","Kunyomi: する = print",Guess the romaji equivalent of the Onyomi reading,Text
"barrier, gateway [**On**]","関,カン","Kunyomi: せき,かかわる = concern oneself in, have to do with, affect, influence, stick to (opinions), barrier, checking station",Guess the romaji equivalent of the Onyomi reading,Text
"season, weather [**On**]","候,コウ","Kunyomi: そうろう = classical verbal ending equivalent to colloquial",Guess the romaji equivalent of the Onyomi reading,Text
"bottom, base, kind, sort [**On**]","底,テイ","Kunyomi: そこ = bottom, sole, depth, bowels (of the earth), bottom price",Guess the romaji equivalent of the Onyomi reading,Text
"kind, variety, class, genus, description, parallel case, an equal,resembling [**On**]","類,ルイ","Kunyomi: たぐい = kind, sort, class, match, equal",Guess the romaji equivalent of the Onyomi reading,Text
"build, raise [**On**]","建,ケン,コン","Kunyomi: たてる,たつ = stand, rise, rouse oneself, be built, be established, go up (smoke), burn out, depart, take flight, run high (waves), stick into, be worked out, be maintained, save (face), establish oneself, begin life, spread (rumors), shut (door), be active, open (markets), be excited, come (seasons), makes (a total of thirty), stand something up, set up, raise, put up, set on edge, prick up (one’s ears), build, erect, close (a door), establish, institute, enact, lay (plans), map out, set forth, lay down (a proposition), formulate, render (services), perform, look up to, respect, be l",Guess the romaji equivalent of the Onyomi reading,Text
"custom, usage, precedent, case, example, parallel, illustration [**On**]","例,レイ","Kunyomi: たとえる = compare to, speak figuratively, illustrate",Guess the romaji equivalent of the Onyomi reading,Text
"kind, class, variety, seed, species [**On**]","種,シュ","Kunyomi: たね = seed, kernel, kind, species, quality, tone, material, breed, topic, cause, source, trick, data, inside story, secret, leaven",Guess the romaji equivalent of the Onyomi reading,Text
"bundle, sheaf, ream (of paper) [**On**]","束,ソク","Kunyomi: たば = bundle, bunch, sheaf, coil",Guess the romaji equivalent of the Onyomi reading,Text
"people, nation, subjects [**On**]","民,ミン","Kunyomi: たみ = people, nation, subjects",Guess the romaji equivalent of the Onyomi reading,Text
"convenience, facility, excreta, stools, evacuation,chance, mail, letter [**On**]","便,ベン,ビン","Kunyomi: たより = news, tidings, connection",Guess the romaji equivalent of the Onyomi reading,Text
"scatter, disperse, spend, squander, dispel, dissipate, chase away [**On**]","散,サン","Kunyomi: ちる,ちらす,ちらかす,ちらかる = fall, scatter, be scattered, be shed, disperse, (rumor) spreads, run, spread, blur,dissipate (fog), dispel, take down or loosen (the hair), rout, distribute (handbills), distract (attention), splash on (a pattern),scatter (around), disarrange, leave untidy,lie scattered around, be in disorder",Guess the romaji equivalent of the Onyomi reading,Text
"give to, submit to, refer to, affix, attach, append [**On**]","付,フ","Kunyomi: つける,つく = attach, join, stick, glue, fasten, sew on, furnish (a house with), wear, put on, make an entry, appraise, set (a price), apply (ointment), bring alongside, place (under guard or a doctor), follow, shadow, add, append, affix, load, give (courage to), keep (an eye on), establish (relations or understanding),be connected with, be dyed, be stained, be scarred, be recorded, be attached to, (fires) start, follow, become allied to, accompany, study with, increase, be added to",Guess the romaji equivalent of the Onyomi reading,Text
"legend, tradition, life, biography, commentary, communicating [**On**]","伝,デン","Kunyomi: つたわる,つたえる,つたう = go along, walk along, follow,be transmitted, be circulated, be introduced into,report, tell, impart, transmit, propagate, teach, bequeath",Guess the romaji equivalent of the Onyomi reading,Text
"continuation, second series [**On**]","続,ゾク","Kunyomi: つづく,つづける = continue, be contiguous",Guess the romaji equivalent of the Onyomi reading,Text
"wrap, pack up, cover with, dress in, conceal [**On**]","包,ホウ","Kunyomi: つつむ = wrap, pack up, cover with, dress in, conceal",Guess the romaji equivalent of the Onyomi reading,Text
"serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of) [**On**]","努,ド","Kunyomi: つとめる = serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of)",Guess the romaji equivalent of the Onyomi reading,Text
"product (in math), acreage, contents, measurement [**On**]","積,セキ","Kunyomi: つむ,つもる = pile up, stack, lay, load, ship, take on, accumulate, amass, save,be piled up, be amassed, lie on, be covered (with snow), amount to, estimate, calculate, measure",Guess the romaji equivalent of the Onyomi reading,Text
"cold, cool [**On**]","冷,レイ","Kunyomi: つめたい,ひえる,ひや,ひやす,ひやかす,さめる,さます = cool down, grow cold, feel chilly,cool, refrigerate,cool (in water or ice), banter, make fun, speak playfully, tease, windowshop, look in at a shop,get cold, abate, subside, dampen, cool down (interest), come down (interest, enthusiasm, etc.), let cool, throw a damper on, spoil,cold drinking water,cold, chilly, icy, freezing, cold hearted",Guess the romaji equivalent of the Onyomi reading,Text
"ream, set, party, company, gang, clique, series counter [**On**]","連,レン","Kunyomi: つらなる,つらねる,つれる = range, be connected with, join, stand in a row, attend, join one's people (in death),put in a row,take (someone) along",Guess the romaji equivalent of the Onyomi reading,Text
"shine [**On**]","照,ショウ","Kunyomi: てる,てらす,てれる = shine,shine on, shed light on, illuminate, compare with, be bashful",Guess the romaji equivalent of the Onyomi reading,Text
"opinion, view, assertion, comment, theory, rumor, report, version [**On**]","説,セツ,ゼイ","Kunyomi: とく = explain, expound, advocate, preach, teach, persuade",Guess the romaji equivalent of the Onyomi reading,Text
"recite, chant, call upon, cry, yell (banzai), advocate, preach, quote (prices) [**On**]","唱,ショウ","Kunyomi: となえる = recite, chant, call upon, cry, yell (banzai), advocate, preach, quote (prices)",Guess the romaji equivalent of the Onyomi reading,Text
"fly, skip (pages) [**On**]","飛,ヒ","Kunyomi: とぶ,とばす = fly, skip (pages),fly (a kite), let fly, blow away, scatter, splash, drive fast, skip over, omit, issue, send out",Guess the romaji equivalent of the Onyomi reading,Text
"enrich [**On**]","富,フ,フウ","Kunyomi: とむ,とみ = be rich, become wealthy, teem with, abound in, be fruitful, be rife, be replete,wealth, mammon, fortune, resources, lottery",Guess the romaji equivalent of the Onyomi reading,Text
"both, neither (with neg.), all, and, as well as, including, with, together with, plural ending [**On**]","共,キョウ","Kunyomi: とも = both, neither (with neg.), all, and, as well as, including, with, together with, plural ending",Guess the romaji equivalent of the Onyomi reading,Text
"side dish, greens, vegetables [**On**]","菜,サイ","Kunyomi: な = greens, vegetables, the rape or mustard plant",Guess the romaji equivalent of the Onyomi reading,Text
"nothing, nil, negation [**On**]","無,ム,ブ","Kunyomi: ない = if there were none, were it not for, unless",Guess the romaji equivalent of the Onyomi reading,Text
"relation, relationship [**On**]","仲,チュウ","Kunyomi: なか = relation, relationship",Guess the romaji equivalent of the Onyomi reading,Text
"cry, weep, wail, moan [**On**]","泣,キュウ","Kunyomi: なく = cry, weep, wail, moan",Guess the romaji equivalent of the Onyomi reading,Text
"become, get or grow (old), form (a part of), set in, come (time or seasons), turn into, be reduced to, consist of, be accomplished, result in, prove (fatal), amount to, play the part of, elapse, reach (a certain age), bear, stand, be promoted, be pleased to [**On**]","成,セイ,ジョウ","Kunyomi: なる,なす = become, get or grow (old), form (a part of), set in, come (time or seasons), turn into, be reduced to, consist of, be accomplished, result in, prove (fatal), amount to, play the part of, elapse, reach (a certain age), bear, stand, be promoted, be pleased to,do, perform, accomplish, form, make",Guess the romaji equivalent of the Onyomi reading,Text
"rope, cord [**On**]","縄,ジョウ","Kunyomi: なわ = rope, cord",Guess the romaji equivalent of the Onyomi reading,Text
"prayer, petition, vow [**On**]","願,ガン","Kunyomi: ねがう = desire, wish, hope, beg, implore",Guess the romaji equivalent of the Onyomi reading,Text
"remainder, balance [**On**]","残,ザン","Kunyomi: のこる,のこす = remain, be left over, stay, linger, survive,leave behind, keep back, leave undone, reserve, save, amass, bequeath",Guess the romaji equivalent of the Onyomi reading,Text
"full moon, hope [**On**]","望,ボウ,モウ","Kunyomi: のぞむ = desire, aspire to, expect, hope for, like, choose, see, command (a view of)",Guess the romaji equivalent of the Onyomi reading,Text
"quantity, amount, volume, magnanimity, a measure [**On**]","量,リョウ","Kunyomi: はかる = measure, gauge, weigh, fathom, sound, compute, estimate",Guess the romaji equivalent of the Onyomi reading,Text
"beginning, first [**On**]","初,ショ","Kunyomi: はじめ,はじめて,はつ,うい,そめる = beginning, origin,including, and, as well as,(for) the first time, not until,first, new,first (time),begin to",Guess the romaji equivalent of the Onyomi reading,Text
"flag, banner, standard, ensign, pennant, streamer [**On**]","旗,キ","Kunyomi: はた = flag, banner, standard, ensign, pennant, streamer",Guess the romaji equivalent of the Onyomi reading,Text
"opportunity, occasion, time, machine, airplane [**On**]","機,キ","Kunyomi: はた = loom",Guess the romaji equivalent of the Onyomi reading,Text
"fruit, reward [**On**]","果,カ","Kunyomi: はたす,はてる,はて = carry out, achieve, complete, realize, perform, fulfill, end, be finished, be exhausted, die, perish, limit, bounds, extremity, result, fate",Guess the romaji equivalent of the Onyomi reading,Text
"work, labor, do, act, commit, practice, work on, come into play, be conjugated, reduce the price [**On**]","働,ドウ","Kunyomi: はたらく = work, labor, do, act, commit, practice, work on, come into play, be conjugated, reduce the price",Guess the romaji equivalent of the Onyomi reading,Text
"lamp, light, counter for lights [**On**]","灯,トウ","Kunyomi: ひ = a light",Guess the romaji equivalent of the Onyomi reading,Text
"low [**On**]","低,テイ","Kunyomi: ひくい,ひくめる,ひくまる = low, short, humble, low (voice)",Guess the romaji equivalent of the Onyomi reading,Text
"season, period, occasion, time, verse, clause, paragraph, section, stanza, integrity, honor [**On**]","節,セツ,セチ","Kunyomi: ふし = joint, knuckle, knob, lump, knot, tune, melody, point (in a talk)",Guess the romaji equivalent of the Onyomi reading,Text
"paper money, counter for bonds, etc [**On**]","札,サツ","Kunyomi: ふだ = tag, placard, name plate, check, charm, (playing) card, tender, bid",Guess the romaji equivalent of the Onyomi reading,Text
"three, going, coming, visiting [**On**]","参,サン","Kunyomi: まいる = go, come, call, visit, visit a shrine, be defeated, be nonplussed, be madly in love, die",Guess the romaji equivalent of the Onyomi reading,Text
"care for, shepherd, feed [**On**]","牧,ボク","Kunyomi: まき = pasture",Guess the romaji equivalent of the Onyomi reading,Text
"descendants [**On**]","孫,ソン","Kunyomi: まご = grandchild",Guess the romaji equivalent of the Onyomi reading,Text
"street, avenue, town [**On**]","街,ガイ,カイ","Kunyomi: まち = town, quarters, street",Guess the romaji equivalent of the Onyomi reading,Text
"pine [**On**]","松,ショウ","Kunyomi: まつ = pine",Guess the romaji equivalent of the Onyomi reading,Text
"mark, target, object, the point,adjective ending [**On**]","的,テキ","Kunyomi: まと = mark, target, object, the point",Guess the romaji equivalent of the Onyomi reading,Text
"circuit, lap, circumference, vicinity, Chou (dynasty) [**On**]","周,シュウ","Kunyomi: まわり = rotation, circumference, girth, surroundings, border, detour, tour, efficacy or effect (of something taken), spread (of flames)",Guess the romaji equivalent of the Onyomi reading,Text
"fullness, enough, pride,full, fully, fulfillment, a full (year), a full (five years) [**On**]","満,マン","Kunyomi: みちる,みたす = be full, rise (tides), mature, expire,fill, supply, make good, satisfy, appease, answer (the need), meet (the demand)",Guess the romaji equivalent of the Onyomi reading,Text
"tie, bind, tie a knot, make (contracts, treaties, and friendships), join, finish, wind up, unite with, organize [**On**]","結,ケツ","Kunyomi: むすぶ,ゆう,ゆわえる = tie, bind, tie a knot, make (contracts, treaties, and friendships), join, finish, wind up, unite with, organize, do up (the hair), make (a braided fence), bind, fasten, tie up",Guess the romaji equivalent of the Onyomi reading,Text
"group, crowd, gang, herd, swarm, flock, common run [**On**]","群,グン","Kunyomi: むれる,むれ,むら = crowd, flock, swarm, group, herd, bevy, school, cluster (of stars), clump, swarming",Guess the romaji equivalent of the Onyomi reading,Text
"sprout, spear, germ [**On**]","芽,ガ","Kunyomi: め = sprout, spear, germ",Guess the romaji equivalent of the Onyomi reading,Text
"cooked rice, meal, food [**On**]","飯,ハン","Kunyomi: めし = cooked rice, meal, food, livelihood",Guess the romaji equivalent of the Onyomi reading,Text
"most [**On**]","最,サイ","Kunyomi: もっとも = most",Guess the romaji equivalent of the Onyomi reading,Text
"want, wish for, request, demand, seek, search for, pursue (pleasure), hunt (a job), buy [**On**]","求,キュウ","Kunyomi: もとめる = want, wish for, request, demand, seek, search for, pursue (pleasure), hunt (a job), buy",Guess the romaji equivalent of the Onyomi reading,Text
"burning [**On**]","焼,ショウ","Kunyomi: やく,やける = set fire to, burn, fire, bake, roast (over a fire), toast, broil, parch, char, scorch, singe, cremate, print (photos), be envious of,be burnt, be burnt down, be roasted, be toasted, be grilled, be broiled, be scorched, be sunburnt, warm up, heat up (as a motor), be tarnished, fade, have heartburn, be jealous of, glow, be illuminated",Guess the romaji equivalent of the Onyomi reading,Text
"bring up, rear, adopt, foster, support, promote (health), cultivate, develop [**On**]","養,ヨウ","Kunyomi: やしなう = bring up, rear, adopt, foster, support, promote (health), cultivate, develop",Guess the romaji equivalent of the Onyomi reading,Text
"defeat, reversal [**On**]","敗,ハイ","Kunyomi: やぶれる = be defeated",Guess the romaji equivalent of the Onyomi reading,Text
"word, term, expression, sentence, an address [**On**]","辞,ジ","Kunyomi: やめる = resign",Guess the romaji equivalent of the Onyomi reading,Text
"good, fine [**On**]","良,リョウ","Kunyomi: よい = good, goodnatured, pleasing, precious, noble, lovely, beautiful, fine, lucky, efficacious, right, suitable, justifiable, appropriate, satisfactory, better, all right, unnecessary, no objection, intimate, friendly, easy, well, desirous",Guess the romaji equivalent of the Onyomi reading,Text
"ring, circle, wheel, corolla, wheel counter [**On**]","輪,リン","Kunyomi: わ = circle, ring, link, wheel, hoop, loop",Guess the romaji equivalent of the Onyomi reading,Text
"divide, split, separate, isolate, distribute, share, distinguish, spare [**On**]","別,ベツ","Kunyomi: わかれる = branch off, diverge from, fork, split, be divided, part with, be divorced, bid farewell, break up, disperse, scatter",Guess the romaji equivalent of the Onyomi reading,Text
"laughter [**On**]","笑,ショウ","Kunyomi: わらう,えむ = laugh, smile, ridicule, be in full bloom,smile, bloom, split, open, crack",Guess the romaji equivalent of the Onyomi reading,Text
