Question,Answer,Comment,Instruction,Render as
"bend down, bow down, lie prostrate,turn over, lay face down, cover, lay (pipes), lay (an ambush), hide [**Kun**]","伏,ふせる,ふす","Onyomi: フク = bend down, bow down, lie prostrate",Guess the romaji equivalent of the Kunyomi reading,Text
"overturn, capsize, fall, be ruined,overthrow, undermine, frustrate, veto, disprove (a theory),cover, veil, hang over, brood over, conceal, overlap, shelter, screen, disguise, wrap, envelop, obscure, shade, overshadow [**Kun**]","覆,おおう,くつがえす,くつがえる","Onyomi: フク = overturn, capsize, fall, be ruined",Guess the romaji equivalent of the Kunyomi reading,Text
"be mistaken for, be confused with, go astray, be diverted from,divert, distract, beguile, evade, conceal,misleading, ambiguous [**Kun**]","紛,まぎれる,まぎらす,まぎらわす,まぎらわしい","Onyomi: フン = be mistaken for, be confused with, go astray, be diverted from",Guess the romaji equivalent of the Kunyomi reading,Text
"habit, peculiality, vice, trait, fault, curl, kink, mannerism [**Kun**]","癖,くせ","Onyomi: ヘキ = habit",Guess the romaji equivalent of the Kunyomi reading,Text
"gather (contributions), campaign (for students), float (a loan), enlist (troops), grow violent [**Kun**]","募,つのる","Onyomi: ボ = gather (contributions), campaign (for students), float (a loan), enlist (troops), grow violent",Guess the romaji equivalent of the Kunyomi reading,Text
"yearn for, love dearly, adore, follow [**Kun**]","慕,したう","Onyomi: ボ = yearn for, love dearly, adore, follow",Guess the romaji equivalent of the Kunyomi reading,Text
"demolish, destroy level (a hill), crumble (bread), change (money), simplify, put in disorder, cut (prices),crumble, collapse, cave in, be destroyed, get out of shape, be routed, worsen (weather) [**Kun**]","崩,くずれる,くずす","Onyomi: ホウ = die",Guess the romaji equivalent of the Kunyomi reading,Text
"disturb, prevent, hamper, hinder, obstruct [**Kun**]","妨,さまたげる","Onyomi: ボウ = disturb, prevent, hamper, hinder, obstruct",Guess the romaji equivalent of the Kunyomi reading,Text
"fragrant, balmy, favorable [**Kun**]","芳,かんばしい","Onyomi: ホウ = fragrance",Guess the romaji equivalent of the Kunyomi reading,Text
"swell [**Kun**]","膨,ふくらむ,ふくれる","Onyomi: ボウ = get fat, get thick, swell",Guess the romaji equivalent of the Kunyomi reading,Text
"get tired of, lose interest in, have enough,satiate, surfeit, bore, tire, weary [**Kun**]","飽,あきる,あかす","Onyomi: ホウ = get tired of, lose interest in, have enough",Guess the romaji equivalent of the Kunyomi reading,Text
"tuft, tassel, fringe, lock (of hair), cluster, bunch, segment (of an orange) [**Kun**]","房,ふさ","Onyomi: ボウ = house, room, tassel",Guess the romaji equivalent of the Kunyomi reading,Text
"imitate, follow, emulate [**Kun**]","倣,ならう","Onyomi: ホウ = imitate, follow, emulate",Guess the romaji equivalent of the Kunyomi reading,Text
"meager, scarce, limited, destitute, hard up [**Kun**]","乏,とぼしい","Onyomi: ボウ = meager, scarce, limited, destitute, hard up",Guess the romaji equivalent of the Kunyomi reading,Text
"sew, stich, embroider [**Kun**]","縫,ぬう","Onyomi: ホウ = sew, stich, embroider",Guess the romaji equivalent of the Kunyomi reading,Text
"offer, present, revere, do respectfully [**Kun**]","奉,たてまつる","Onyomi: ホウ,ブ = present, dedicate, obey, follow, believe in, serve",Guess the romaji equivalent of the Kunyomi reading,Text
"plan, devise, scheme, counsel with, have in mind, aim at, deceive, impose on [**Kun**]","謀,はかる","Onyomi: ボウ,ム = plan, devise, scheme, counsel with, have in mind, aim at, deceive, impose on",Guess the romaji equivalent of the Kunyomi reading,Text
"India ink, Chinese ink, ink stick, inked marking string, ink (of a squid) [**Kun**]","墨,すみ","Onyomi: ボク = India ink, Chinese ink, ink stick, inked marking string, ink (of a squid)",Guess the romaji equivalent of the Kunyomi reading,Text
"turn over, wave, flutter,change (one's mind), turn, reverse, wave, dodge [**Kun**]","翻,ひるがえる,ひるがえす","Onyomi: ホン = turn over, wave, flutter",Guess the romaji equivalent of the Kunyomi reading,Text
"be filled up, be buried, be imbedded in,bury, inter, fill up, pour in, plug up, inlay, make up for,be covered, live in obscruity [**Kun**]","埋,うめる,うまる,うもれる","Onyomi: マイ = be filled up, be buried, be imbedded in",Guess the romaji equivalent of the Kunyomi reading,Text
"be ruined, perish,ruin, destroy, overthrow [**Kun**]","滅,ほろびる,ほろぼす","Onyomi: メツ = be ruined, perish",Guess the romaji equivalent of the Kunyomi reading,Text
"escape from, be rescued from, avoid, evade, avert, elude, be exempted, be relieved from pain, get rid of [**Kun**]","免,まぬかれる","Onyomi: メン = dismissal",Guess the romaji equivalent of the Kunyomi reading,Text
"grieve, lament, be anxious,sad, unhappy, gloomy,distress, sorrow, trouble, anxiety, grief [**Kun**]","憂,うれえる,うれい,うい","Onyomi: ユウ = grieve, lament, be anxious",Guess the romaji equivalent of the Kunyomi reading,Text
"invite, ask, call for, provoke, cause, bring (tears), allure, tempt, seduce [**Kun**]","誘,さそう","Onyomi: ユウ = invite, ask, call for, provoke, cause, bring (tears), allure, tempt, seduce",Guess the romaji equivalent of the Kunyomi reading,Text
"rise, go up, climb up, advance, appreciate, be promoted, improve, enter, call on, be offered, accrue, be finished, (expenses) come to, go bankrupt, begin spinning (cocoons), be caught, get ruffled, eat, drink, die, weaken (as a battery), let up (rain),raise, elevate, fly (kites), praise, increase, advance, promote, vomit, usher in, admit, send (to school), offer, present, leave with, finish, ","揚,あげる,あがる","Onyomi: ヨウ = praise",Guess the romaji equivalent of the Kunyomi reading,Text
"shake, sway, rock, roll, pitch, tremble, quake, flicker, vibrate, jolt,swing, shake [**Kun**]","揺,ゆれる,ゆる,ゆらぐ,ゆるぐ,ゆする,ゆさぶる,ゆすぶる","Onyomi: ヨウ = shake, sway, rock, roll, pitch, tremble, quake, flicker, vibrate, jolt",Guess the romaji equivalent of the Kunyomi reading,Text
"stop, check, restrain, pin down, suppress, subdue, control, catch, arrest, govern, stop (the ears), withhold, attach, seize, secure (evidence), estimate conservatively [**Kun**]","抑,おさえる","Onyomi: ヨク = stop, check, restrain, pin down, suppress, subdue, control, catch, arrest, govern, stop (the ears), withhold, attach, seize, secure (evidence), estimate conservatively",Guess the romaji equivalent of the Kunyomi reading,Text
"naked body, nude, uncovered, only partially clothed, undressed, without investing, leafless, unpreparedness (for a wedding), unsaddled, denuded, bare [**Kun**]","裸,はだか","Onyomi: ラ = naked body, nude, uncovered, only partially clothed, undressed, without investing, leafless, unpreparedness (for a wedding), unsaddled, denuded, bare",Guess the romaji equivalent of the Kunyomi reading,Text
"imperial tomb [**Kun**]","陵,みささぎ","Onyomi: リョウ = imperial tomb",Guess the romaji equivalent of the Kunyomi reading,Text
"food, provisions, bread [**Kun**]","糧,かて","Onyomi: リョウ,ロウ = food, provisions, bread",Guess the romaji equivalent of the Kunyomi reading,Text
"be diligent,encourage, inspire, raise (the voice) [**Kun**]","励,はげむ,はげます","Onyomi: レイ = be diligent",Guess the romaji equivalent of the Kunyomi reading,Text
"soul, spirit [**Kun**]","霊,たま","Onyomi: レイ,リョウ = soul, spirit",Guess the romaji equivalent of the Kunyomi reading,Text
"split, rend, tear, burst, rip, crack [**Kun**]","裂,さく,さける","Onyomi: レツ = split, rend, tear, burst, rip, crack",Guess the romaji equivalent of the Kunyomi reading,Text
"leak, escape, shine through, find expression, be disclosed, be omitted, be excluded,spill, let leak, omit, miss, leave out, divulge, betray, give vent to, express, let go [**Kun**]","漏,もる,もれる,もらす","Onyomi: ロウ = leaking, water clock, time",Guess the romaji equivalent of the Kunyomi reading,Text
"a pair, a set, comparison, counter for pairs [**On**]","双,ソウ",NULL,Guess the romaji equivalent of the Onyomi reading,Text
"1.1/3 pounds, catty, axe [**On**]","斤,キン","",Guess the romaji equivalent of the Onyomi reading,Text
"act in place of, carry on in addition to [**On**]","摂,セツ","",Guess the romaji equivalent of the Onyomi reading,Text
"an official [**On**]","吏,リ","",Guess the romaji equivalent of the Onyomi reading,Text
"approximation, condition, situation [**On**]","概,ガイ","",Guess the romaji equivalent of the Onyomi reading,Text
"arc, arch, bow [**On**]","弧,コ","",Guess the romaji equivalent of the Onyomi reading,Text
"assent, consent, agreement [**On**]","諾,ダク","",Guess the romaji equivalent of the Onyomi reading,Text
"at the mercy of (the waves) [**On**]","随,ズイ","",Guess the romaji equivalent of the Onyomi reading,Text
"axis, axle, spindle, shaft, pivot, stem, stalk, (pen) holder, scroll picture [**On**]","軸,ジク","",Guess the romaji equivalent of the Onyomi reading,Text
"B, second, the latter, duplicate [**On**]","乙,オツ","",Guess the romaji equivalent of the Onyomi reading,Text
"barbarian [**On**]","蛮,バン","",Guess the romaji equivalent of the Onyomi reading,Text
"be hungry, starve, thirst [**On**]","餓,ガ","",Guess the romaji equivalent of the Onyomi reading,Text
"be sad [**On**]","慨,ガイ","",Guess the romaji equivalent of the Onyomi reading,Text
"brunt, opposition (in astronomy), highway, collision, important point [**On**]","衝,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"charm, fascinate, bewitch, enchant [**On**]","魅,ミ","",Guess the romaji equivalent of the Onyomi reading,Text
"chase [**On**]","逮,タイ","",Guess the romaji equivalent of the Onyomi reading,Text
"choose, select, cull out, elect, prefer, decide on [**On**]","択,タク","",Guess the romaji equivalent of the Onyomi reading,Text
"chrysanthemum [**On**]","菊,キク","",Guess the romaji equivalent of the Onyomi reading,Text
"clear [**On**]","哲,テツ","",Guess the romaji equivalent of the Onyomi reading,Text
"clear, crystal [**On**]","晶,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"confine to a room [**On**]","幽,ユウ","",Guess the romaji equivalent of the Onyomi reading,Text
"correct, decide [**On**]","訂,テイ","",Guess the romaji equivalent of the Onyomi reading,Text
"corridor, hall, lobby, tower, watchtower [**On**]","廊,ロウ","",Guess the romaji equivalent of the Onyomi reading,Text
"counter for ships, fish, birds, arrows, etc., and one of a pair [**On**]","隻,セキ","",Guess the romaji equivalent of the Onyomi reading,Text
"country [**On**]","邦,ホウ","",Guess the romaji equivalent of the Onyomi reading,Text
"cry, scream, yell, shout, clamor [**On**]","喚,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"dark blue, navy blue [**On**]","紺,コン","",Guess the romaji equivalent of the Onyomi reading,Text
"debt, loan [**On**]","債,サイ","",Guess the romaji equivalent of the Onyomi reading,Text
"demon, devil, evil spirit [**On**]","魔,マ","",Guess the romaji equivalent of the Onyomi reading,Text
"domesticated fowl and animals [**On**]","畜,チク","",Guess the romaji equivalent of the Onyomi reading,Text
"domiciliary register, membership [**On**]","籍,セキ","",Guess the romaji equivalent of the Onyomi reading,Text
"eat, drink, smoke, receive (a blow, etc.) [**On**]","喫,キツ","",Guess the romaji equivalent of the Onyomi reading,Text
"economy [**On**]","倹,ケン","",Guess the romaji equivalent of the Onyomi reading,Text
"embrace, hug, possess, protect, lead [**On**]","擁,ヨウ","",Guess the romaji equivalent of the Onyomi reading,Text
"emperor, the god of heaven, the creator [**On**]","帝,テイ","",Guess the romaji equivalent of the Onyomi reading,Text
"emptiness, unpreparedness, crack, fissure, unguarded position, untruth [**On**]","虚,キョ,コ","",Guess the romaji equivalent of the Onyomi reading,Text
"enclosure, quarters [**On**]","郭,カク","",Guess the romaji equivalent of the Onyomi reading,Text
"Europe [**On**]","欧,オウ","",Guess the romaji equivalent of the Onyomi reading,Text
"even number, couple, man and wife, friend, same kind, doll [**On**]","偶,グウ","",Guess the romaji equivalent of the Onyomi reading,Text
"exclude, expel, reject, push aside, push open, defy, disregard, anti(Japanese, etc.) [**On**]","排,ハイ","",Guess the romaji equivalent of the Onyomi reading,Text
"fall [**On**]","墜,ツイ","",Guess the romaji equivalent of the Onyomi reading,Text
"feast, banquet, party, entertainment [**On**]","宴,エン","",Guess the romaji equivalent of the Onyomi reading,Text
"fermentation [**On**]","酵,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"feudal clan, enclosure [**On**]","藩,ハン","",Guess the romaji equivalent of the Onyomi reading,Text
"finish, complete, understand [**On**]","了,リョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"flow, soak in, penetrate, secrete [**On**]","泌,ヒツ,ヒ","",Guess the romaji equivalent of the Onyomi reading,Text
"follow, accompany, attend on [**On**]","陪,バイ","",Guess the romaji equivalent of the Onyomi reading,Text
"follow, obey, learn [**On**]","遵,ジュン","",Guess the romaji equivalent of the Onyomi reading,Text
"for a while, for a moment, for a long time [**On**]","暫,ザン","",Guess the romaji equivalent of the Onyomi reading,Text
"forgiveness [**On**]","赦,シャ","",Guess the romaji equivalent of the Onyomi reading,Text
"furnace, kiln, hearth, (nuclear) reactor [**On**]","炉,ロ","",Guess the romaji equivalent of the Onyomi reading,Text
"gall bladder, courage [**On**]","胆,タン","",Guess the romaji equivalent of the Onyomi reading,Text
"girl, daughter, young lady, Miss. [**On**]","嬢,ジョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"give up, suspend, discontinue, lay aside, set apart, except [**On**]","措,ソ","",Guess the romaji equivalent of the Onyomi reading,Text
"good luck, joy, congratulations [**On**]","吉,キチ,キツ","",Guess the romaji equivalent of the Onyomi reading,Text
"good, excellent, beautiful [**On**]","佳,カ","",Guess the romaji equivalent of the Onyomi reading,Text
"gorge, ravine [**On**]","峡,キョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"gulf, bay, inlet [**On**]","湾,ワン","",Guess the romaji equivalent of the Onyomi reading,Text
"happiness [**On**]","祉,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"hard, solid, reliable, tight [**On**]","緊,キン","",Guess the romaji equivalent of the Onyomi reading,Text
"harvest, reap [**On**]","穫,カク","",Guess the romaji equivalent of the Onyomi reading,Text
"hearing, trial, investigation [**On**]","審,シン","",Guess the romaji equivalent of the Onyomi reading,Text
"high (voice),first class, former, back (of the hand), instep, armor, shell, tortoise shell, carapace [**On**]","甲,コウ,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"high, noble, prosperity [**On**]","隆,リュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"hole, aperture, slit, gap, stop (of musical instrument), eyelet, cavity, socket, cave, den, hiding place, pit, fault, defect, deficit, grave, dark horse [**On**]","孔,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"illness, disease [**On**]","疾,シツ","",Guess the romaji equivalent of the Onyomi reading,Text
"injustice, unrighteousness, wickedness [**On**]","邪,ジャ","",Guess the romaji equivalent of the Onyomi reading,Text
"inspection, revision [**On**]","閲,エツ","",Guess the romaji equivalent of the Onyomi reading,Text
"Japanese chess [**On**]","棋,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"joy, rapture, ecstasy, amusement [**On**]","悦,エツ","",Guess the romaji equivalent of the Onyomi reading,Text
"kind, cordial, fervent, affectionate, serious (illness) [**On**]","篤,トク","",Guess the romaji equivalent of the Onyomi reading,Text
"like, such as, as if [**On**]","如,ジョ,ニョ","",Guess the romaji equivalent of the Onyomi reading,Text
"lock, padlock, latch, pill, close up, counter for pills [**On**]","錠,ジョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"marrow, pith [**On**]","髄,ズイ","",Guess the romaji equivalent of the Onyomi reading,Text
"membrane [**On**]","膜,マク","",Guess the romaji equivalent of the Onyomi reading,Text
"mix, be in discorder [**On**]","錯,サク","",Guess the romaji equivalent of the Onyomi reading,Text
"monument, tombstone [**On**]","碑,ヒ","",Guess the romaji equivalent of the Onyomi reading,Text
"mound, tomb [**On**]","墳,フン","",Guess the romaji equivalent of the Onyomi reading,Text
"old woman, grandmother [**On**]","婆,バ","",Guess the romaji equivalent of the Onyomi reading,Text
"one, a certain, that person, that thing [**On**]","某,ボウ","",Guess the romaji equivalent of the Onyomi reading,Text
"onetenth of a sen, onetenth of a bu [**On**]","厘,リン","",Guess the romaji equivalent of the Onyomi reading,Text
"open up farmland [**On**]","墾,コン","",Guess the romaji equivalent of the Onyomi reading,Text
"open, say [**On**]","啓,ケイ","",Guess the romaji equivalent of the Onyomi reading,Text
"orphan [**On**]","孤,コ","",Guess the romaji equivalent of the Onyomi reading,Text
"overflow, spread over [**On**]","濫,ラン","",Guess the romaji equivalent of the Onyomi reading,Text
"penalty, sentence, punishment [**On**]","刑,ケイ","",Guess the romaji equivalent of the Onyomi reading,Text
"perception, intuition, the sixth sense [**On**]","勘,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"pit, hole [**On**]","坑,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"pleasure [**On**]","娯,ゴ","",Guess the romaji equivalent of the Onyomi reading,Text
"plug up, obstruct [**On**]","窒,チツ","",Guess the romaji equivalent of the Onyomi reading,Text
"porcelain, pottery [**On**]","陶,トウ","",Guess the romaji equivalent of the Onyomi reading,Text
"prison, jail [**On**]","獄,ゴク","",Guess the romaji equivalent of the Onyomi reading,Text
"pull, extract, excel [**On**]","抽,チュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"purity, honesty, low price, corner [**On**]","廉,レン","",Guess the romaji equivalent of the Onyomi reading,Text
"record, book [**On**]","簿,ボ","",Guess the romaji equivalent of the Onyomi reading,Text
"refine (metals), drill, train, polish (sentences) [**On**]","錬,レン","",Guess the romaji equivalent of the Onyomi reading,Text
"requesting [**On**]","嘱,ショク","",Guess the romaji equivalent of the Onyomi reading,Text
"requesting, entrusting with [**On**]","託,タク","",Guess the romaji equivalent of the Onyomi reading,Text
"retreat, recede, withdraw [**On**]","斥,セキ","",Guess the romaji equivalent of the Onyomi reading,Text
"ricepaddy ridge, levee [**On**]","畔,ハン","",Guess the romaji equivalent of the Onyomi reading,Text
"riding on horses, counter for horsemen [**On**]","騎,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"robber, rebel, traitor [**On**]","賊,ゾク","",Guess the romaji equivalent of the Onyomi reading,Text
"rule, administer, conduct [**On**]","掌,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"sacrifice [**On**]","犠,ギ","",Guess the romaji equivalent of the Onyomi reading,Text
"sacrifice, offering, gift [**On**]","牲,セイ","",Guess the romaji equivalent of the Onyomi reading,Text
"sad, tragic, pitiful, frail, feeble, fleeting, unkind [**On**]","敢,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"seal, sealing, closing,fief [**On**]","封,フウ,ホウ","",Guess the romaji equivalent of the Onyomi reading,Text
"seize, arrest [**On**]","拘,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"shelter, shield, hide [**On**]","匿,トク","",Guess the romaji equivalent of the Onyomi reading,Text
"shooting, hunting, game, take, bag [**On**]","猟,リョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"sign, mark, tally, charm, amulet [**On**]","符,フ","",Guess the romaji equivalent of the Onyomi reading,Text
"sink, set, go down, hide, be hidden, fall into, disappear, die,rejection of manuscript, deceased [**On**]","没,ボツ","",Guess the romaji equivalent of the Onyomi reading,Text
"slowly, deliberately, gently [**On**]","徐,ジョ","",Guess the romaji equivalent of the Onyomi reading,Text
"smallpox [**On**]","痘,トウ","",Guess the romaji equivalent of the Onyomi reading,Text
"stage, rostrum, dais, terrace, altar, world (of literature, etc.) [**On**]","壇,ダン,タン","",Guess the romaji equivalent of the Onyomi reading,Text
"state, relate, explain [**On**]","陳,チン","",Guess the romaji equivalent of the Onyomi reading,Text
"stop, reside in [**On**]","駐,チュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"strike, attack, punish [**On**]","伐,バツ","",Guess the romaji equivalent of the Onyomi reading,Text
"suburbs, rural area [**On**]","郊,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"table, desk, high [**On**]","卓,タク","",Guess the romaji equivalent of the Onyomi reading,Text
"ten sho (1 to = 4.8 gallons (U.S.)= 18 liters), a oneto measure, sake ladle, the Big Dipper [**On**]","斗,ト","",Guess the romaji equivalent of the Onyomi reading,Text
"the said [**On**]","該,ガイ","",Guess the romaji equivalent of the Onyomi reading,Text
"theca, sac, sheath, case, placenta [**On**]","胞,ホウ","",Guess the romaji equivalent of the Onyomi reading,Text
"throw away, discard, abandon, desert, give up, renounce, relinquish, resign, lay down (one’s life), part with, sacrifice, reject, condemn [**On**]","棄,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"tower, turret, lookout, high building [**On**]","楼,ロウ","",Guess the romaji equivalent of the Onyomi reading,Text
"treat, entertain, receive, deal with [**On**]","遇,グウ","",Guess the romaji equivalent of the Onyomi reading,Text
"urine [**On**]","尿,ニョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"uselessness [**On**]","冗,ジョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"waves, billows [**On**]","浪,ロウ","",Guess the romaji equivalent of the Onyomi reading,Text
"wheel track, railway, orbit, rut, rule, model, road, way of doing [**On**]","軌,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"win, prevail, predominate, surpass [**On**]","克,コク","",Guess the romaji equivalent of the Onyomi reading,Text
"womb, uterus [**On**]","胎,タイ","",Guess the romaji equivalent of the Onyomi reading,Text
"workman, artisan, means, idea [**On**]","匠,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"young [**On**]","稚,チ","",Guess the romaji equivalent of the Onyomi reading,Text
"zero, nothing, cipher, fall [**On**]","零,レイ","",Guess the romaji equivalent of the Onyomi reading,Text
"meet, interview [**On**]","遭,ソウ","Kunyomi: あう = meet, interview",Guess the romaji equivalent of the Onyomi reading,Text
"get tired of, lose interest in, have enough [**On**]","飽,ホウ","Kunyomi: あきる,あかす = get tired of, lose interest in, have enough,satiate, surfeit, bore, tire, weary",Guess the romaji equivalent of the Onyomi reading,Text
"praise [**On**]","揚,ヨウ","Kunyomi: あげる,あがる = rise, go up, climb up, advance, appreciate, be promoted, improve, enter, call on, be offered, accrue, be finished, (expenses) come to, go bankrupt, begin spinning (cocoons), be caught, get ruffled, eat, drink, die, weaken (as a battery), let up (rain),raise, elevate, fly (kites), praise, increase, advance, promote, vomit, usher in, admit, send (to school), offer, present, leave with, finish, arrange (expenses), observe, perform, quote, mention, give (examples), bear (a child), improve (talents), do up (the hair), arrest, engage, fry, (rains) stop, fry in deep fat",Guess the romaji equivalent of the Onyomi reading,Text
"deceive, cheat, delude [**On**]","欺,ギ","Kunyomi: あざむく = deceive, cheat, delude",Guess the romaji equivalent of the Onyomi reading,Text
"mystery, apparition [**On**]","怪,カイ","Kunyomi: あやしい,あやしむ = doubt, be suspicious of, wonder at, undependable, mysterious, strange",Guess the romaji equivalent of the Onyomi reading,Text
"roughness, coarseness, not fine, neglect, careless [**On**]","粗,ソ","Kunyomi: あらい = rough, coarse, rugged, loose (fabric), large (meshes)",Guess the romaji equivalent of the Onyomi reading,Text
"be confused, lose one's head, be hurried, be hasty [**On**]","慌,コウ","Kunyomi: あわてる,あわただしい = be confused, lose one's head, be hurried, be hasty, busy, bustling, confused",Guess the romaji equivalent of the Onyomi reading,Text
"pity, have mercy on, sympathize with [**On**]","哀,アイ","Kunyomi: あわれ,あわれむ = pity, have mercy on, sympathize with, grief, sorrow, misery, compassion, pathos",Guess the romaji equivalent of the Onyomi reading,Text
"purity, essence, pith, cream, pick, elite, choice, elegance, fashion, taste, gracefulness, considerateness [**On**]","粋,スイ","Kunyomi: いき = chic, style",Guess the romaji equivalent of the Onyomi reading,Text
"rest, relax, repose [**On**]","憩,ケイ","Kunyomi: いこい,いこう = rest, relax, repose",Guess the romaji equivalent of the Onyomi reading,Text
"foundation stone, cornerstone [**On**]","礎,ソ","Kunyomi: いしずえ = foundation stone, cornerstone",Guess the romaji equivalent of the Onyomi reading,Text
"love, be affectionate to, pity [**On**]","慈,ジ","Kunyomi: いつくしむ = love, be affectionate to, pity",Guess the romaji equivalent of the Onyomi reading,Text
"mourning, death anniversary, something detestable [**On**]","忌,キ","Kunyomi: いむ,いまわしい = abhor, have an aversion for, avoid, shun, taboo, abstain from, objectionable, abominable, offensive, ominous, unlucky",Guess the romaji equivalent of the Onyomi reading,Text
"humble, base, mean, vile, vulgar, greedy [**On**]","卑,ヒ","Kunyomi: いやしい,いやしむ,いやしめる = humble, base, mean, vile, vulgar, greedy,despise",Guess the romaji equivalent of the Onyomi reading,Text
"casting [**On**]","鋳,チュウ","Kunyomi: いる = cast, mint, coin",Guess the romaji equivalent of the Onyomi reading,Text
"urge, press, demand, stimulate, incite, quicken, invite (attention to) [**On**]","促,ソク","Kunyomi: うながす = urge, press, demand, stimulate, incite, quicken, invite (attention to)",Guess the romaji equivalent of the Onyomi reading,Text
"take by force, snatch away, oust, deprive of, disposess, plunder, usurp, absorb (attention), fascinate [**On**]","奪,ダツ","Kunyomi: うばう = take by force, deprive of, disposess",Guess the romaji equivalent of the Onyomi reading,Text
"be filled up, be buried, be imbedded in [**On**]","埋,マイ","Kunyomi: うめる,うまる,うもれる = be filled up, be buried, be imbedded in,bury, inter, fill up, pour in, plug up, inlay, make up for,be covered, live in obscruity",Guess the romaji equivalent of the Onyomi reading,Text
"bear a grudge, show resentment [**On**]","恨,コン","Kunyomi: うらむ,うらめしい = bear a grudge, show resentment, hateful, bitter",Guess the romaji equivalent of the Onyomi reading,Text
"be watered, profit by, receive benefits, become rich [**On**]","潤,ジュン","Kunyomi: うるおう,うるおす,うるむ = be watered, profit by, receive benefits, become rich,moisten, water, irrigate, dip, enrich, profit,be dimmed, be clouded, get muddy, be wet",Guess the romaji equivalent of the Onyomi reading,Text
"grieve, lament, be anxious [**On**]","憂,ユウ","Kunyomi: うれえる,うれい,うい = grieve, lament, be anxious,sad, unhappy, gloomy,distress, sorrow, trouble, anxiety, grief",Guess the romaji equivalent of the Onyomi reading,Text
"overturn, capsize, fall, be ruined [**On**]","覆,フク","Kunyomi: おおう,くつがえす,くつがえる = overturn, capsize, fall, be ruined,overthrow, undermine, frustrate, veto, disprove (a theory),cover, veil, hang over, brood over, conceal, overlap, shelter, screen, disguise, wrap, envelop, obscure, shade, overshadow",Guess the romaji equivalent of the Onyomi reading,Text
"laziness, neglect [**On**]","怠,タイ","Kunyomi: おこたる,なまける = neglect, be off guard, be feeling better,be lazy, be idle",Guess the romaji equivalent of the Onyomi reading,Text
"stop, check, restrain, pin down, suppress, subdue, control, catch, arrest, govern, stop (the ears), withhold, attach, seize, secure (evidence), estimate conservatively [**On**]","抑,ヨク","Kunyomi: おさえる = stop, check, restrain, pin down, suppress, subdue, control, catch, arrest, govern, stop (the ears), withhold, attach, seize, secure (evidence), estimate conservatively",Guess the romaji equivalent of the Onyomi reading,Text
"be sparing of, be frugal with, be stingy with, regret, value, prize, be reluctant [**On**]","惜,セキ","Kunyomi: おしい,おしむ = be sparing of, be frugal with, be stingy with, regret, value, prize, be reluctant,regrettable, pitiful, disappointing, precious, wasteful",Guess the romaji equivalent of the Onyomi reading,Text
"calm, quiet, peace, moderation [**On**]","穏,オン","Kunyomi: おだやか = calm, quiet, peace, moderation",Guess the romaji equivalent of the Onyomi reading,Text
"decline, wane, weaken, abate, decay, wither, waste away [**On**]","衰,スイ","Kunyomi: おとろえる = decline, wane, weaken, abate, decay, wither, waste away",Guess the romaji equivalent of the Onyomi reading,Text
"threaten, coerce [**On**]","脅,キョウ","Kunyomi: おびやかす,おどす,おどかす = threaten, coerce",Guess the romaji equivalent of the Onyomi reading,Text
"proceed to, get, become, tend toward [**On**]","赴,フ","Kunyomi: おもむく = proceed to, get, become, tend toward",Guess the romaji equivalent of the Onyomi reading,Text
"folly, foolishness, absurdity, fool [**On**]","愚,グ","Kunyomi: おろか = foolish, stupid, dull",Guess the romaji equivalent of the Onyomi reading,Text
"look back, turn around, look back upon, review, examine oneself, take notice of [**On**]","顧,コ","Kunyomi: かえりみる = look back, turn around, look back upon, review, examine oneself, take notice of",Guess the romaji equivalent of the Onyomi reading,Text
"change, turn, convert, exchange, renew, substitute, replace [**On**]","換,カン","Kunyomi: かえる,かわる = change, turn, convert, exchange, renew, substitute, replace, relieve",Guess the romaji equivalent of the Onyomi reading,Text
