Question,Answer,Comment,Instruction,Render as
"beans, peas, pulse [**Kun**]","豆,まめ","Onyomi: トウ,ズ = beans, peas, pulse",Guess the romaji equivalent of the Kunyomi reading,Text
"rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda) [**Kun**]","登,のぼる","Onyomi: トウ,ト = rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda)",Guess the romaji equivalent of the Kunyomi reading,Text
"wave, billows [**Kun**]","波,なみ","Onyomi: ハ = wave",Guess the romaji equivalent of the Kunyomi reading,Text
"distribute, serve (food), allocate, keep (your eyes) on [**Kun**]","配,くばる","Onyomi: ハイ = distribute, spouse, exile, rationing",Guess the romaji equivalent of the Kunyomi reading,Text
"incline, slope, hill [**Kun**]","坂,さか","Onyomi: ハン = incline, slope, hill",Guess the romaji equivalent of the Kunyomi reading,Text
"board, plank, planking, plate, sheet, the stage [**Kun**]","板,いた","Onyomi: ハン,バン = board, plank, planking, plate, sheet, the stage",Guess the romaji equivalent of the Kunyomi reading,Text
"warp, curve, lean backward,bend, warp [**Kun**]","反,そる,そらす","Onyomi: ハン,ホン,タン = antithesis, opposite, antagonism, anti,roll of cloth (c,10yds.), .245 acres, 300 tsubo",Guess the romaji equivalent of the Kunyomi reading,Text
"beautiful, lovely, fine, goodlooking, picturesque, sweet (voice), noble, pure [**Kun**]","美,うつくしい","Onyomi: ビ = beauty, grace, charm",Guess the romaji equivalent of the Kunyomi reading,Text
"grieve, be sad, deplore, mourn for, regret,sad, pathetic, plaintive [**Kun**]","悲,かなしい,かなしむ","Onyomi: ヒ = grieve, be sad, deplore, mourn for, regret",Guess the romaji equivalent of the Kunyomi reading,Text
"nose, snout, muzzle [**Kun**]","鼻,はな","Onyomi: ビ = nasal",Guess the romaji equivalent of the Kunyomi reading,Text
"skin, hide, leather, fur, pelt, bark, peeling, husk, shell, film, cream [**Kun**]","皮,かわ","Onyomi: ヒ = skin, hide, leather, fur, pelt, bark, peeling, husk, shell, film, cream",Guess the romaji equivalent of the Kunyomi reading,Text
"writing brush, paintbrush, writing, drawing, painting, the pen, handwriting, penmanship, literary work [**Kun**]","筆,ふで","Onyomi: ヒツ = writing brush, paintbrush, writing, drawing, painting, the pen, handwriting, penmanship, literary work",Guess the romaji equivalent of the Kunyomi reading,Text
"ice, shaved ice,hail [**Kun**]","氷,こおり,ひ","Onyomi: ヒョウ = freeze, be frozen over, congeal",Guess the romaji equivalent of the Kunyomi reading,Text
"express, show, manifest,appear, emerge, come in sight, show up, be revealed, be discovered, be mentioned, become famous,surface, right side, face, exterior, outside, front, the street, mat covers, head (of a coin), first half (of an inning) [**Kun**]","表,おもて,あらわす,あらわれる","Onyomi: ヒョウ = table, schedule, diagram, chart, list",Guess the romaji equivalent of the Kunyomi reading,Text
"get sick, be sick, suffer from,illness, bad habit, weakness, passion [**Kun**]","病,やむ,やまい","Onyomi: ビョウ,ヘイ = get sick, be sick, suffer from",Guess the romaji equivalent of the Kunyomi reading,Text
"article, goods, thing, quality, brand, kind, type, ways, conditions, character [**Kun**]","品,しな","Onyomi: ヒン = refinement, dignity, article",Guess the romaji equivalent of the Kunyomi reading,Text
"be defeated, get the worst of it, be overcome with, yield to, be inferior to, lower the price, be poisoned with lacquer,overcome, outrival, defeat,bear, carry on the back, owe, assume, bear (a responsibility), be accused of, sustain (an injury) [**Kun**]","負,まける,まかす,おう","Onyomi: フ = negative, minus, minus sign",Guess the romaji equivalent of the Kunyomi reading,Text
"thing, object, matter, somebody, something, success, reason [**Kun**]","物,もの","Onyomi: ブツ,モツ = thing, object, matter, somebody, something, success, reason",Guess the romaji equivalent of the Kunyomi reading,Text
"flat, smooth, calm, a plain, sitting tailor fashion,earnestly, humbly,common, ordinary [**Kun**]","平,たいら,ひら","Onyomi: ヘイ,ビョウ = level, peaceful",Guess the romaji equivalent of the Kunyomi reading,Text
"go back, return to former employer, (colors) fade,return, give back, repay, put back, overturn, requite (favors), take vengeance, turn around, answer, regurgitate [**Kun**]","返,かえす,かえる","Onyomi: ヘン = answer",Guess the romaji equivalent of the Kunyomi reading,Text
"set free, release, fire, shoot, circulate (rumors), emit, give out, set fire to, banish,let go, disengage, liberate,free oneself from,throw, hurl, toss, give up, neglect, let alone [**Kun**]","放,はなす,はなつ,はなれる,ほうる","Onyomi: ホウ = set free, release, fire, shoot, circulate (rumors), emit, give out, set fire to, banish",Guess the romaji equivalent of the Kunyomi reading,Text
"taste, appreciate, experience,flavor, aroma, zest, experience, tinge [**Kun**]","味,あじ,あじわう","Onyomi: ミ = taste, flavor, dash, touch, tinge, counter for foods and drinks",Guess the romaji equivalent of the Kunyomi reading,Text
"life [**Kun**]","命,いのち","Onyomi: メイ,ミョウ = command, decree, destiny, life,",Guess the romaji equivalent of the Kunyomi reading,Text
"face, honor, reputation,surface [**Kun**]","面,おも,おもて,つら","Onyomi: メン = face features, mask, face guard, surface, plane, side, facet, aspect, phase, corner (of a board), page",Guess the romaji equivalent of the Kunyomi reading,Text
"ask, question, inquire, accuse,Inquiry [**Kun**]","問,とう,とい,とん","Onyomi: モン = question, problem, subject, discussion",Guess the romaji equivalent of the Kunyomi reading,Text
"medicine, glaze, enamel, chemical, gunpower, benefit [**Kun**]","薬,くすり","Onyomi: ヤク = medicine",Guess the romaji equivalent of the Kunyomi reading,Text
"oil [**Kun**]","油,あぶら","Onyomi: ユ = oil",Guess the romaji equivalent of the Kunyomi reading,Text
"reason, cause, significance, means, way, effect, point, intent [**Kun**]","由,よし","Onyomi: ユ,ユウ,ユイ = depend on",Guess the romaji equivalent of the Kunyomi reading,Text
"there is, have, exist, occur, be located, be contained in, (it) measures, happen, be found, be held, consist of [**Kun**]","有,ある","Onyomi: ユウ,ウ = possession,being, existence",Guess the romaji equivalent of the Kunyomi reading,Text
"play, enjoy oneself, visit, take a holiday, be out of use, be unemployed, be idle, study under, go on a spree [**Kun**]","遊,あそぶ","Onyomi: ユウ,ユ = play, enjoy oneself, visit, take a holiday, be out of use, be unemployed, be idle, study under, go on a spree",Guess the romaji equivalent of the Kunyomi reading,Text
"leaf, foliage, needle, blade, spear, frond [**Kun**]","葉,は","Onyomi: ヨウ = leaf, plane, lobe, counter for flat things",Guess the romaji equivalent of the Kunyomi reading,Text
"sheep [**Kun**]","羊,ひつじ","Onyomi: ヨウ = sheep",Guess the romaji equivalent of the Kunyomi reading,Text
"situation, circumstances, condition,Mr., Mrs., Messrs., Mme., Miss, Master [**Kun**]","様,さま","Onyomi: ヨウ = way, manner, method, kind, class, (to that) effect",Guess the romaji equivalent of the Kunyomi reading,Text
"fall, drop, come down, go down, drip, collapse, cave in, sink, fail (in exams), be missing, come off, come out, flee, lose popularity, abate, flow into, be inferior, fall unconscious, fade, be captured, be carried away by,let fall, throw down, throw (a shadow), miss (a ball), fumble, lose, capture, omit, degrade, depreciate, detract from, decrease, make worse, drive away, exorcise, leave behi","落,おちる,おとす","Onyomi: ラク = fall, drop, come down, go down, drip, collapse, cave in, sink, fail (in exams), be missing, come off, come out, flee, lose popularity, abate, flow into, be inferior, fall unconscious, fade, be captured, be carried away by",Guess the romaji equivalent of the Kunyomi reading,Text
"flow, trickle, ooze, drain, run down, be washed away, float, drift, wander, be forfeited, be foreclosed, lapse, incline to, be swayed by, (years) pass,dash, pour, sluice, let run out, flush, set adrift, spill, shed (tears), wash away, wash off, forfeit, foreclose, exile, cruise (taxis) [**Kun**]","流,ながれる,ながす","Onyomi: リュウ,ル = current, counter for flags",Guess the romaji equivalent of the Kunyomi reading,Text
"journey [**Kun**]","旅,たび","Onyomi: リョ = journey, go around",Guess the romaji equivalent of the Kunyomi reading,Text
"green, verdure [**Kun**]","緑,みどり","Onyomi: リョク,ロク = green, verdure",Guess the romaji equivalent of the Kunyomi reading,Text
"gloss, soften, train, drill, polish, refine [**Kun**]","練,ねる","Onyomi: レン = gloss, soften, train, drill, polish, refine",Guess the romaji equivalent of the Kunyomi reading,Text
"route, road, distance [**Kun**]","路,じ","Onyomi: ロ = road, route, path",Guess the romaji equivalent of the Kunyomi reading,Text
"soften, be reconciled, lessen, calm down,moderate, ease, alleviate, mitigate, relax, appease, dilute (wine), tone down (colors), comfort, pacify, quiet,be softened, get quiet,mellow, matured, refined, genial [**Kun**]","和,やわらぐ,やわらげる,なごむ,なごやか","Onyomi: ワ,オ = sum, peace, harmony, reconciliation, unity",Guess the romaji equivalent of the Kunyomi reading,Text
"agriculture, farmers [**On**]","農,ノウ","",Guess the romaji equivalent of the Onyomi reading,Text
"bureau, board, office, central, post office, affair, duty, situation, conclusion [**On**]","局,キョク","",Guess the romaji equivalent of the Onyomi reading,Text
"ceremony, rite, function, method, system, style, form, type, plan, formula, expression (in math), model, law, standard [**On**]","式,シキ","",Guess the romaji equivalent of the Onyomi reading,Text
"chapter, composition, poem, badge, mark, sign, design [**On**]","章,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"circle, world, boundary, limits [**On**]","界,カイ","",Guess the romaji equivalent of the Onyomi reading,Text
"clear, bright [**On**]","昭,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"conversation, talk [**On**]","談,ダン","",Guess the romaji equivalent of the Onyomi reading,Text
"department, bureau, section, faculty, division, class, category, part, portion, region, copy, volume, set [**On**]","部,ブ","",Guess the romaji equivalent of the Onyomi reading,Text
"departure, discharge (of a gun) [**On**]","発,ハツ,ホツ","",Guess the romaji equivalent of the Onyomi reading,Text
"double, twice, times, fold [**On**]","倍,バイ","",Guess the romaji equivalent of the Onyomi reading,Text
"dress, costume, clothes, garment, suit, uniform [**On**]","服,フク","",Guess the romaji equivalent of the Onyomi reading,Text
"family, relatives, clan, tribe, race [**On**]","族,ゾク","",Guess the romaji equivalent of the Onyomi reading,Text
"feeling, sensation, sentiment, sense, emotion, impression, intuition [**On**]","感,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"fortune, blessing, luck, wealth, food which has been offered to gods [**On**]","福,フク","",Guess the romaji equivalent of the Onyomi reading,Text
"fourth, adult male, servant,counter for guns, tools, orders of food, leaves, blocks or cakes of something, even number [**On**]","丁,チョウ,テイ","",Guess the romaji equivalent of the Onyomi reading,Text
"grade, class, rank, steps, decapitated head [**On**]","級,キュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"Han (Dynasty), (old name for China), masculine suffix [**On**]","漢,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"I, myself, the writer [**On**]","予,ヨ","",Guess the romaji equivalent of the Onyomi reading,Text
"idea, conception, thought [**On**]","想,ソウ,ソ","",Guess the romaji equivalent of the Onyomi reading,Text
"iron, steel, reddish black, iron blue [**On**]","鉄,テツ","",Guess the romaji equivalent of the Onyomi reading,Text
"mansion, temple, palace, hospital, school, institution, congress, exemperor [**On**]","院,イン","",Guess the romaji equivalent of the Onyomi reading,Text
"medicine, the healing art, doctor [**On**]","医,イ","",Guess the romaji equivalent of the Onyomi reading,Text
"member, number, the one in charge [**On**]","員,イン","",Guess the romaji equivalent of the Onyomi reading,Text
"middle [**On**]","央,オウ","",Guess the romaji equivalent of the Onyomi reading,Text
"mind, heart, care, liking, taste, inclination, will, intention, thought, idea, desire [**On**]","意,イ","",Guess the romaji equivalent of the Onyomi reading,Text
"notebook, account book, register, album, curtain dividing a room [**On**]","帳,チョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"number, item, title, pseudonym, Buddhist name [**On**]","号,ゴウ","",Guess the romaji equivalent of the Onyomi reading,Text
"ocean, sea, channel,foreign, Western, European [**On**]","洋,ヨウ","",Guess the romaji equivalent of the Onyomi reading,Text
"old Japanese coin, both, two, vehicle counter [**On**]","両,リョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"onesixteenth of a minute (of time, latitude, degree, etc.) [**On**]","秒,ビョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"poem, poetry [**On**]","詩,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"post town, stage, station [**On**]","駅,エキ","",Guess the romaji equivalent of the Onyomi reading,Text
"prefecture, district (in China) [**On**]","県,ケン","",Guess the romaji equivalent of the Onyomi reading,Text
"residence,number (1, 2, 3, etc.) [**On**]","第,ダイ","",Guess the romaji equivalent of the Onyomi reading,Text
"row, rank, tier, file, column, line, procession, queue [**On**]","列,レツ","",Guess the romaji equivalent of the Onyomi reading,Text
"salutation, salute, bow, courtesy, propriety, ceremony, thanks, appreciation, remuneration, return present [**On**]","礼,レイ,ライ","",Guess the romaji equivalent of the Onyomi reading,Text
"serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of) [**On**]","勉,ベン","",Guess the romaji equivalent of the Onyomi reading,Text
"silver [**On**]","銀,ギン","",Guess the romaji equivalent of the Onyomi reading,Text
"stair, staircase, round, step, grade, story, floor, counter for stories (in a building) [**On**]","階,カイ","",Guess the romaji equivalent of the Onyomi reading,Text
"storehouse [**On**]","庫,コ,ク","",Guess the romaji equivalent of the Onyomi reading,Text
"subject, theme, topic, title, caption, heading, question, problem [**On**]","題,ダイ","",Guess the romaji equivalent of the Onyomi reading,Text
"the opposite, antonym, even, equal, versus, (score of three) to (one), counter, anti, versus,pair, couple, set [**On**]","対,タイ,ツイ","",Guess the romaji equivalent of the Onyomi reading,Text
"time, date, period, term, an age, season, session, a stage,  opportunity [**On**]","期,キ,ゴ","",Guess the romaji equivalent of the Onyomi reading,Text
"tool, vessel, means, ingredients (in a dish), counter for armor, suits, sets of furniture [**On**]","具,グ","",Guess the romaji equivalent of the Onyomi reading,Text
"visitor, guest, customer, client, passenger [**On**]","客,キャク,カク","",Guess the romaji equivalent of the Onyomi reading,Text
"war, campaign, battle, expedition, exacted unpaid labor,office, post, position, appointment, duty, role, use, service, help [**On**]","役,ヤク,エキ","",Guess the romaji equivalent of the Onyomi reading,Text
"ward, district, section [**On**]","区,ク","",Guess the romaji equivalent of the Onyomi reading,Text
"young principle, positive, male, heaven, daytime, sun, top, movement, facing the sun, sunshine, south face of a mountain, north side of a river, pride, positive electrode [**On**]","陽,ヨウ","",Guess the romaji equivalent of the Onyomi reading,Text
"aspect, phase, physiognomy,minister of state, councilor [**On**]","相,ソウ,ショウ","Kunyomi: あい = together, each other, mutually, reciprocally, fellow, emphatic vebal prefix",Guess the romaji equivalent of the Onyomi reading,Text
"trade, merchant, quotient [**On**]","商,ショウ","Kunyomi: あきなう = sell, handle, trade in",Guess the romaji equivalent of the Onyomi reading,Text
"taste, flavor, dash, touch, tinge, counter for foods and drinks [**On**]","味,ミ","Kunyomi: あじ,あじわう = taste, appreciate, experience,flavor, aroma, zest, experience, tinge",Guess the romaji equivalent of the Onyomi reading,Text
"play, enjoy oneself, visit, take a holiday, be out of use, be unemployed, be idle, study under, go on a spree [**On**]","遊,ユウ,ユ","Kunyomi: あそぶ = play, enjoy oneself, visit, take a holiday, be out of use, be unemployed, be idle, study under, go on a spree",Guess the romaji equivalent of the Onyomi reading,Text
"warm, heat [**On**]","温,オン","Kunyomi: あたたか,あたたかい,あたたまる,あたためる = warm, heat, warm oneself, sun oneself, get warm, mild, genial, cordial",Guess the romaji equivalent of the Onyomi reading,Text
"summer heat [**On**]","暑,ショ","Kunyomi: あつい = hot, warm, sultry",Guess the romaji equivalent of the Onyomi reading,Text
"collection, gathering [**On**]","集,シュウ","Kunyomi: あつまる,あつめる,つどう = meet, assemble, congregate, swarm, flock or gather together, be collected, be gathered together, converge,gather, collect, focus (something on)",Guess the romaji equivalent of the Onyomi reading,Text
"oil [**On**]","油,ユ","Kunyomi: あぶら = oil",Guess the romaji equivalent of the Onyomi reading,Text
"possession,being, existence [**On**]","有,ユウ,ウ","Kunyomi: ある = there is, have, exist, occur, be located, be contained in, (it) measures, happen, be found, be held, consist of",Guess the romaji equivalent of the Onyomi reading,Text
"son, interest (on money) [**On**]","息,ソク","Kunyomi: いき = breath, respiration",Guess the romaji equivalent of the Onyomi reading,Text
"emergency, suddenness, danger, haste, steep [**On**]","急,キュウ","Kunyomi: いそぐ = hurry, hasten",Guess the romaji equivalent of the Onyomi reading,Text
"board, plank, planking, plate, sheet, the stage [**On**]","板,ハン,バン","Kunyomi: いた = board, plank, planking, plate, sheet, the stage",Guess the romaji equivalent of the Onyomi reading,Text
"command, decree, destiny, life, [**On**]","命,メイ,ミョウ","Kunyomi: いのち = life",Guess the romaji equivalent of the Onyomi reading,Text
"planting [**On**]","植,ショク","Kunyomi: うえる,うわる = plant, set out, raise, sow, set type,be planted",Guess the romaji equivalent of the Onyomi reading,Text
"receive [**On**]","受,ジュ","Kunyomi: うける,うかる = receive, accept, take, get, obtain, catch (a ball), stop (a blow), parry, answer (the phone), undergo (an operation), take (an exam), sustain (a loss), be exposed to (ridicule), face, front of, inherit, catch the public fancy,pass (an examination)",Guess the romaji equivalent of the Onyomi reading,Text
"motion, change, confusion [**On**]","動,ドウ","Kunyomi: うごく,うごかす = move, stir, shift, shake, swing, operate, run, go, work, be touched, be influenced, waver, fluctuate, vary, change, be transferred,set in motion, inspire, rouse, influence, mobilize, deny",Guess the romaji equivalent of the Onyomi reading,Text
"striking [**On**]","打,ダ","Kunyomi: うつ = strike, hit, beat, knock, slap, punch, thrash, smite, clap (one's hands), beat (a drum), ring (a bell), (clocks) strike, impress, touch, shoot, pound in (a nail), water, sprinkle, braid, play (checkers), till (the soil), temper (a sword), prepare (buckwheat noodles), present (a play), cast (a net), pay (earnest money)",Guess the romaji equivalent of the Onyomi reading,Text
"beauty, grace, charm [**On**]","美,ビ","Kunyomi: うつくしい = beautiful, lovely, fine, goodlooking, picturesque, sweet (voice), noble, pure",Guess the romaji equivalent of the Onyomi reading,Text
"be photographed, be projected (on a screen), (light or shadows) fall on [**On**]","写,シャ","Kunyomi: うつす,うつる = be photographed, be projected (on a screen), (light or shadows) fall on,copy, transcribe, duplicate, reproduce, trace, describe, picture, photograph",Guess the romaji equivalent of the Onyomi reading,Text
"nest of boxes [**On**]","重,ジュウ,チョウ","Kunyomi: え,おもい,かさねる,かさなる = pile up, heap up, add, repeat,be piled, lie on one another,heavy, massive, serious, important, severe, oppressed,double,fold, ply",Guess the romaji equivalent of the Onyomi reading,Text
"drive away, chase, drive (cattle), follow, persue (pleasure) [**On**]","追,ツイ","Kunyomi: おう = drive away, chase, drive (cattle), follow, persue (pleasure)",Guess the romaji equivalent of the Onyomi reading,Text
"get up, rise, awake, occur, (a fire) is kindled [**On**]","起,キ","Kunyomi: おきる,おこる,おこす = get up, rise, awake, occur, (a fire) is kindled, raise up, set up, pick up (someone), open, begin, promote, organize, generate, get sick, awaken, establish, plow, kindle (a fire), happen, break out, originate in, rise, flourish, spring up, be produced, have an attack of",Guess the romaji equivalent of the Onyomi reading,Text
"sending [**On**]","送,ソウ","Kunyomi: おくる = send, ship, transmit, remit, see off, see home, escort, spend (one's) time, live (a life), add",Guess the romaji equivalent of the Onyomi reading,Text
"fall, drop, come down, go down, drip, collapse, cave in, sink, fail (in exams), be missing, come off, come out, flee, lose popularity, abate, flow into, be inferior, fall unconscious, fade, be captured, be carried away by [**On**]","落,ラク","Kunyomi: おちる,おとす = fall, drop, come down, go down, drip, collapse, cave in, sink, fail (in exams), be missing, come off, come out, flee, lose popularity, abate, flow into, be inferior, fall unconscious, fade, be captured, be carried away by,let fall, throw down, throw (a shadow), miss (a ball), fumble, lose, capture, omit, degrade, depreciate, detract from, decrease, make worse, drive away, exorcise, leave behind, knock down (an article), cause abortion, entrap, end (a story) with a punch, remove (stains)",Guess the romaji equivalent of the Onyomi reading,Text
"face features, mask, face guard, surface, plane, side, facet, aspect, phase, corner (of a board), page [**On**]","面,メン","Kunyomi: おも,おもて,つら = face, honor, reputation,surface",Guess the romaji equivalent of the Onyomi reading,Text
"table, schedule, diagram, chart, list [**On**]","表,ヒョウ","Kunyomi: おもて,あらわす,あらわれる = express, show, manifest,appear, emerge, come in sight, show up, be revealed, be discovered, be mentioned, become famous,surface, right side, face, exterior, outside, front, the street, mat covers, head (of a coin), first half (of an inning)",Guess the romaji equivalent of the Onyomi reading,Text
"swim, totter, keep afloat, get along [**On**]","泳,エイ","Kunyomi: およぐ = swim, totter, keep afloat, get along",Guess the romaji equivalent of the Onyomi reading,Text
"end [**On**]","終,シュウ","Kunyomi: おわる,おえる = end, terminate, adjourn, be over, die,finish, complete",Guess the romaji equivalent of the Onyomi reading,Text
"answer [**On**]","返,ヘン","Kunyomi: かえす,かえる = go back, return to former employer, (colors) fade,return, give back, repay, put back, overturn, requite (favors), take vengeance, turn around, answer, regurgitate",Guess the romaji equivalent of the Onyomi reading,Text
"duty, person in charge [**On**]","係,ケイ","Kunyomi: かかる,かかり = duty, person in charge, is the work of",Guess the romaji equivalent of the Onyomi reading,Text
"victory, beauty spot [**On**]","勝,ショウ","Kunyomi: かつ,まさる = win, prevail, predominate, surpass,excel, surpass, outrival",Guess the romaji equivalent of the Onyomi reading,Text
"grieve, be sad, deplore, mourn for, regret [**On**]","悲,ヒ","Kunyomi: かなしい,かなしむ = grieve, be sad, deplore, mourn for, regret,sad, pathetic, plaintive",Guess the romaji equivalent of the Onyomi reading,Text
"god, deity, mind, soul [**On**]","神,シン,ジン","Kunyomi: かみ,かん,こう = God, god, Allah",Guess the romaji equivalent of the Onyomi reading,Text
"light, trifling, unimportant, simple, easy, plain or light (meal), undignified [**On**]","軽,ケイ","Kunyomi: かるい,かろやか = light, trifling, unimportant, simple, easy, plain or light (meal), undignified",Guess the romaji equivalent of the Onyomi reading,Text
"skin, hide, leather, fur, pelt, bark, peeling, husk, shell, film, cream [**On**]","皮,ヒ","Kunyomi: かわ = skin, hide, leather, fur, pelt, bark, peeling, husk, shell, film, cream",Guess the romaji equivalent of the Onyomi reading,Text
"period, age, generation, charge, rate, fee, cost, price [**On**]","代,ダイ,タイ","Kunyomi: かわる,かえる,よ,しろ = world, society, public, life, existence, career, lifetime, age, era, generation, times, reign,change, turn, convert, exchange, renew, substitute, replace,relieve,price, substitution",Guess the romaji equivalent of the Onyomi reading,Text
"extinguish, blow out, turn off, erase, cross out, neutralize (odors or poisons), deaden (noise), cancel (in fractions) [**On**]","消,ショウ","Kunyomi: きえる,けす = extinguish, blow out, turn off, erase, cross out, neutralize (odors or poisons), deaden (noise), cancel (in fractions),be extinguished, melt away, disappear, die out, wear away, burst (as a bubble)",Guess the romaji equivalent of the Onyomi reading,Text
"bank, shore, coast, brink [**On**]","岸,ガン","Kunyomi: きし = bank, shore, coast, brink",Guess the romaji equivalent of the Onyomi reading,Text
"mister (familiar) [**On**]","君,クン","Kunyomi: きみ = you (familiar), ruler",Guess the romaji equivalent of the Onyomi reading,Text
"decision, vote [**On**]","決,ケツ","Kunyomi: きめる,きまる = fix, decide, agree upon, appoint, choose, resolve, be decided, be settled, be arranged, be certain to, be doomed to",Guess the romaji equivalent of the Onyomi reading,Text
"arrival, finish (in a race), race counter [**On**]","着,チャク,ジャク","Kunyomi: きる,きせる,つく,つける = put on, wear,clothe, dress, cover, plate, coat, gild, veneer, blame for, impute a crime to,arrive at, reach, attain to",Guess the romaji equivalent of the Onyomi reading,Text
"investigate thoroly, master, carry to extremes [**On**]","究,キュウ","Kunyomi: きわめる = investigate thoroly, master, carry to extremes",Guess the romaji equivalent of the Onyomi reading,Text
"medicine [**On**]","薬,ヤク","Kunyomi: くすり = medicine, glaze, enamel, chemical, gunpower, benefit",Guess the romaji equivalent of the Onyomi reading,Text
"distribute, spouse, exile, rationing [**On**]","配,ハイ","Kunyomi: くばる = distribute, serve (food), allocate, keep (your eyes) on",Guess the romaji equivalent of the Onyomi reading,Text
"dark [**On**]","暗,アン","Kunyomi: くらい = dark, gloomy, somber, dim, faint, ignorant",Guess the romaji equivalent of the Onyomi reading,Text
"suffering, trial, worry, trouble, hardship, difficulty, toil [**On**]","苦,ク","Kunyomi: くるしい,くるしむ,くるしめる,にがい,にがる = suffer, groan, be troubled, be worried, be perplexed, strive, try hard, torment, harass, worry, persecute, inflict pain, feel bitter, scowl, painful, distressing, embarrassing, difficult, bitter, straitened, farfetched, still (climb), agony, trouble, distress, mortification",Guess the romaji equivalent of the Onyomi reading,Text
"freeze, be frozen over, congeal [**On**]","氷,ヒョウ","Kunyomi: こおり,ひ = ice, shaved ice,hail",Guess the romaji equivalent of the Onyomi reading,Text
"thing, matter [**On**]","事,ジ,ズ","Kunyomi: こと = thing, matter, fact, circumstances, business, reason, experience",Guess the romaji equivalent of the Onyomi reading,Text
"turn, remove, change [**On**]","転,テン","Kunyomi: ころがる,ころげる,ころがす,ころぶ = roll over, tumble, lie down (on the lawn), be convulsed (with laughter),knock down,fall down",Guess the romaji equivalent of the Onyomi reading,Text
"happiness, fortune [**On**]","幸,コウ","Kunyomi: さいわい,さち,しあわせ = happiness, blessing, good fortune,mercy",Guess the romaji equivalent of the Onyomi reading,Text
"incline, slope, hill [**On**]","坂,ハン","Kunyomi: さか = incline, slope, hill",Guess the romaji equivalent of the Onyomi reading,Text
"sake, rice wine, alcoholic liquor [**On**]","酒,シュ","Kunyomi: さけ,さか = sake, rice wine, alcoholic liquor",Guess the romaji equivalent of the Onyomi reading,Text
"deciding,be decided, be settled, quiet down [**On**]","定,テイ,ジョウ","Kunyomi: さだめる,さだまる,さだか = be decided, be settled, quiet down,establish, lay down, stipulate, decide, determine, appoint, set (a date), pacify,sure, positive, accurate, reliable, sound, firm, clear, evident, genuine, able, competent, sober, sane, I think, if I remember right",Guess the romaji equivalent of the Onyomi reading,Text
"way, manner, method, kind, class, (to that) effect [**On**]","様,ヨウ","Kunyomi: さま = situation, circumstances, condition,Mr., Mrs., Messrs., Mme., Miss, Master",Guess the romaji equivalent of the Onyomi reading,Text
"midwinter, coldest season [**On**]","寒,カン","Kunyomi: さむい = cold, chilly",Guess the romaji equivalent of the Onyomi reading,Text
"leave, move away, quit, pass, elapse, be gone, be over, be distant from, remove, eliminate, get rid of, divorce [**On**]","去,キョ,コ","Kunyomi: さる = leave, move away, quit, pass, elapse, be gone, be over, be distant from, remove, eliminate, get rid of, divorce",Guess the romaji equivalent of the Onyomi reading,Text
"road, route, path [**On**]","路,ロ","Kunyomi: じ = route, road, distance",Guess the romaji equivalent of the Onyomi reading,Text
"refinement, dignity, article [**On**]","品,ヒン","Kunyomi: しな = article, goods, thing, quality, brand, kind, type, ways, conditions, character",Guess the romaji equivalent of the Onyomi reading,Text
"death [**On**]","死,シ","Kunyomi: しぬ = die",Guess the romaji equivalent of the Onyomi reading,Text
"island [**On**]","島,トウ","Kunyomi: しま = island",Guess the romaji equivalent of the Onyomi reading,Text
"tune, tone, meter, key (in music), style of writing, tax in kind [**On**]","調,チョウ","Kunyomi: しらべる,ととのう,ととのえる = test, examine, investigate, survey, check up, inspect, overhaul, search for, look up (a word), refer to (a book), interrogate, correct (papers), play (on an instrument),prepare, arrange, fill (orders), supply, raise (money), put in order, tidy up, adjust (clothes), regulate, settle, purchase,be prepared, be arranged, be in order, be adjusted, be well regulated, be settled",Guess the romaji equivalent of the Onyomi reading,Text
"province, state, continent [**On**]","州,シュウ","Kunyomi: す = sandbar, shallows",Guess the romaji equivalent of the Onyomi reading,Text
"advancing [**On**]","進,シン","Kunyomi: すすむ,すすめる = advance, proceed, progress, be promoted, be in an advanced stage, (watches) gain, feel like (doing),move forward, set (watches) ahead, promote, elevate, stimulate, speed up, present",Guess the romaji equivalent of the Onyomi reading,Text
"charcoal, coal [**On**]","炭,タン","Kunyomi: すみ = charcoal",Guess the romaji equivalent of the Onyomi reading,Text
"dwelling, living [**On**]","住,ジュウ","Kunyomi: すむ,すまう = live, reside, inhabit",Guess the romaji equivalent of the Onyomi reading,Text
