Question,Answer,Comment,Instruction,Render as
"build, keep house, take a posture, assume an attitude, pose as, be ready for, feign, pretend, set up (camp) [**On**]","構,コウ","Kunyomi: かまえる,かまう = build, keep house, take a posture, assume an attitude, pose as, be ready for, feign, pretend, set up (camp),mind, care about, pay attention to, interfere with, be hospitable, tease, molest, expel, banish",Guess the romaji equivalent of the Onyomi reading,Text
"(Buddhist) vanity [**On**]","仮,カ,ケ","Kunyomi: かり = tempory, provisional, informal, unauthorized, fleeting, assumed (name), interim, acting, temporarily, provisionally, for example, for argument's sake, even for an instant, even as a joke",Guess the romaji equivalent of the Onyomi reading,Text
"river, stream [**On**]","河,カ","Kunyomi: かわ = river, stream",Guess the romaji equivalent of the Onyomi reading,Text
"efficacy, benefit, efficiency, effect, result, success [**On**]","効,コウ","Kunyomi: きく = be effective",Guess the romaji equivalent of the Onyomi reading,Text
"build, construct [**On**]","築,チク","Kunyomi: きずく = build, construct",Guess the romaji equivalent of the Onyomi reading,Text
"time, occasion, when [**On**]","際,サイ","Kunyomi: きわ = side, edge, verge",Guess the romaji equivalent of the Onyomi reading,Text
"ratio, comparison, an equal, a match [**On**]","比,ヒ","Kunyomi: くらべる = compare, balance, contrast",Guess the romaji equivalent of the Onyomi reading,Text
"inaccessible place, impregnable pass, strategic position, steep place, sharp (eyes), sinister (look) [**On**]","険,ケン","Kunyomi: けわしい = steep, severe, angry",Guess the romaji equivalent of the Onyomi reading,Text
"dust, powder [**On**]","粉,フン","Kunyomi: こ,こな = flour, meal, powder",Guess the romaji equivalent of the Onyomi reading,Text
"get fat, get fertile [**On**]","肥,ヒ","Kunyomi: こえる,こえ,こやす,こやし = get fat, get fertile,fertilize, enrich, fatten, feather one's nest, pamper one's taste,manure, fertilizer,night soil",Guess the romaji equivalent of the Onyomi reading,Text
"record, shilling, will, intention, motive, determination, aim, ambition, hopes, gift, kindness, offering (Buddhist) [**On**]","志,シ","Kunyomi: こころざす,こころざし = plan, intend, aim at, aspire to, resolve, determine,will, intention, motive, determination, aim, ambition, hopes, gift, kindness, offering (Buddhist)",Guess the romaji equivalent of the Onyomi reading,Text
"pleasure, enjoyment [**On**]","快,カイ","Kunyomi: こころよい = pleasant, agreeable, comfortable, refreshing, delightful, well (from illness)",Guess the romaji equivalent of the Onyomi reading,Text
"yes, all right [**On**]","応,オウ","Kunyomi: こたえる = respond, answer, be affected by (pain or stimulation), be effective",Guess the romaji equivalent of the Onyomi reading,Text
"kill, murder, butcher, waste (money), suppress (anger), hold (breath), put off, strike out [**On**]","殺,サツ,サイ,セツ","Kunyomi: ころす = kill, murder, butcher, waste (money), suppress (anger), hold (breath), put off, strike out",Guess the romaji equivalent of the Onyomi reading,Text
"reverse, inverse, opposite, unnatural, wicked, traitorous [**On**]","逆,ギャク","Kunyomi: さか,さからう = oppose, act contrary to, offend, reverse, inversion, upside down",Guess the romaji equivalent of the Onyomi reading,Text
"boundary, region, condition, stage [**On**]","境,キョウ,ケイ","Kunyomi: さかい = boundary, border, frontier, place",Guess the romaji equivalent of the Onyomi reading,Text
"flowering cherry, cherry blossoms, pink color, horse meat [**On**]","桜,オウ","Kunyomi: さくら = flowering cherry, cherry blossoms, pink color, horse meat",Guess the romaji equivalent of the Onyomi reading,Text
"take along, carry in the hand [**On**]","提,テイ","Kunyomi: さげる = take along, carry in the hand",Guess the romaji equivalent of the Onyomi reading,Text
"branch [**On**]","支,シ","Kunyomi: ささえる = support, maintain, sustain, hold, prop, bolster, check, stem",Guess the romaji equivalent of the Onyomi reading,Text
"give, grant [**On**]","授,ジュ","Kunyomi: さずける,さずかる = grant, confer, award, invest (with authority), impart, teach,be gifted with, be granted, be awarded, be accorded, be blessed with, be taught",Guess the romaji equivalent of the Onyomi reading,Text
"indication [**On**]","示,ジ,シ","Kunyomi: しめす = show, indicate, point out, give (an example), signify, display, express",Guess the romaji equivalent of the Onyomi reading,Text
"acid, bitterness [**On**]","酸,サン","Kunyomi: すい = sour, acid, tart",Guess the romaji equivalent of the Onyomi reading,Text
"excess, error [**On**]","過,カ","Kunyomi: すぎる,すごす,あやまつ,あやまち = pass, go past, elapse, exceed, spend, tide over, go through, live, (eat) too much, err, fault, error, indiscretion",Guess the romaji equivalent of the Onyomi reading,Text
"save, help, rescue, relieve (suffering), redeem, reclaim [**On**]","救,キュウ","Kunyomi: すくう = save, help, rescue, relieve (suffering), redeem, reclaim",Guess the romaji equivalent of the Onyomi reading,Text
"relationship, lineage, beginning [**On**]","統,トウ","Kunyomi: すべる = control, supervise, govern",Guess the romaji equivalent of the Onyomi reading,Text
"condemn, blame, censure, criticize, take to task, torture, persecute, urge, tease (to do something) [**On**]","責,セキ","Kunyomi: せめる = condemn, blame, censure, criticize, take to task, torture, persecute, urge, tease (to do something)",Guess the romaji equivalent of the Onyomi reading,Text
"loss, disadvantage, handicap [**On**]","損,ソン","Kunyomi: そこなう,そこねる = harm, hurt, injure, damage, mar, lose, oppress",Guess the romaji equivalent of the Onyomi reading,Text
"be furnished with, be endowed with, possess, be among, be one of [**On**]","備,ビ","Kunyomi: そなえる,そなわる = be furnished with, be endowed with, possess, be among, be one of,furnish, provide, equip, install, have ready, prepare, possess, have, be endowed with, be armed with",Guess the romaji equivalent of the Onyomi reading,Text
"be beyond (words) [**On**]","絶,ゼツ","Kunyomi: たえる,たやす,たつ = become extinct, die out, discontinue, end, fail, peter out,exterminate, root out, run out of (stock), let (a fire) go out,sever, cut off, shut off, interrupt, abstain from, eradicate, suppress",Guess the romaji equivalent of the Onyomi reading,Text
"plow, cultivate [**On**]","耕,コウ","Kunyomi: たがやす = plow, cultivate",Guess the romaji equivalent of the Onyomi reading,Text
"firm, tight, hard, solid [**On**]","確,カク","Kunyomi: たしか,たしかめる = ascertain, confirm, verify, sure, positive, accurate, reliable, sound, firm, clear, evident, genuine, able, competent, sober, sane, I think, if I remember right, certainly, doubtless, for certain",Guess the romaji equivalent of the Onyomi reading,Text
"decision, judgment, cutting [**On**]","断,ダン","Kunyomi: たつ,ことわる = sever, cut off, shut off, interrupt, abstain from, eradicate, suppress,decline, refuse, apologize, give notice, warn, dismiss, prohibit",Guess the romaji equivalent of the Onyomi reading,Text
"guarantee [**On**]","保,ホ","Kunyomi: たもつ = keep, preserve, hold, retain, maintain, support, sustain, last, endure, keep well (food), wear well, be durable",Guess the romaji equivalent of the Onyomi reading,Text
"expenses, cost [**On**]","費,ヒ","Kunyomi: ついやす,ついえる = spend, consume, waste,become less, be wasted",Guess the romaji equivalent of the Onyomi reading,Text
"touch, contact, adjoin, receive (visitors), be in receipt of, encounter, experience, draw near [**On**]","接,セツ","Kunyomi: つぐ = join, piece together, splice, cement, set (broken bones), graft (trees)",Guess the romaji equivalent of the Onyomi reading,Text
"make, create, manufacture, prepare, draw up, write, compose, build, coin, cultivate, organize, establish, make up (a face), trim (a tree), fabricate, prepare food, commit (sin) [**On**]","造,ゾウ","Kunyomi: つくる = make, create, manufacture, prepare, draw up, write, compose, build, coin, cultivate, organize, establish, make up (a face), trim (a tree), fabricate, prepare food, commit (sin)",Guess the romaji equivalent of the Onyomi reading,Text
"tell, inform, announce, proclaim, bid, order [**On**]","告,コク","Kunyomi: つげる = tell, inform, announce, proclaim, bid, order",Guess the romaji equivalent of the Onyomi reading,Text
"serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of) [**On**]","務,ム","Kunyomi: つとめる,つとまる = serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of)",Guess the romaji equivalent of the Onyomi reading,Text
"normal conditions, regular course of events, one's habit [**On**]","常,ジョウ","Kunyomi: つね,とこ = normal conditions, regular course of events, one's habit,ever, endless",Guess the romaji equivalent of the Onyomi reading,Text
"(my) wife [**On**]","妻,サイ","Kunyomi: つま = wife, spouse",Guess the romaji equivalent of the Onyomi reading,Text
"sin, crime, offense, guilt, blame, fault, misconduct [**On**]","罪,ザイ","Kunyomi: つみ = sin, crime, offense, guilt, blame, fault, misconduct",Guess the romaji equivalent of the Onyomi reading,Text
"explanation, notes, key, excuse, understanding [**On**]","解,カイ,ゲ","Kunyomi: とく,とかす,とける = untie, undo, loosen, unpack, unravel, disentangle, unsew, dismantle, solve, answer, dispel, cancel, absolve, release, dismiss (a person), explain, comb out, get loose, come untied, relent, be solved, be dispelled, be relieved (of a job)",Guess the romaji equivalent of the Onyomi reading,Text
"stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position [**On**]","留,リュウ,ル","Kunyomi: とめる,とまる = stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position,check, allay (pain), fasten, turn off, detain, forbid to do, dissuade",Guess the romaji equivalent of the Onyomi reading,Text
"take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, req","採,サイ","Kunyomi: とる = take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, require, reserve (rooms), subscribe to, press (a point home), take (a picture), possess",Guess the romaji equivalent of the Onyomi reading,Text
"long, lengthy [**On**]","永,エイ","Kunyomi: ながい = long, lengthy",Guess the romaji equivalent of the Onyomi reading,Text
"feeling, emotion, passion, affection, heart, human nature, sympathy, sincerity, circumstances, facts, obstinacy [**On**]","情,ジョウ,セイ","Kunyomi: なさけ = sympathy, compassion",Guess the romaji equivalent of the Onyomi reading,Text
"experience, become a habit [**On**]","慣,カン","Kunyomi: なれる,ならす = tame, charm (animals), train, exercise, drill, habituate, accustom to, get used to, become experienced, be tamed, get too familiar, mature",Guess the romaji equivalent of the Onyomi reading,Text
"resemble [**On**]","似,ジ","Kunyomi: にる = resemble",Guess the romaji equivalent of the Onyomi reading,Text
"cloth [**On**]","布,フ","Kunyomi: ぬの = cloth",Guess the romaji equivalent of the Onyomi reading,Text
"state, speak, relate [**On**]","述,ジュツ","Kunyomi: のべる = state, speak, recite, relate, mention",Guess the romaji equivalent of the Onyomi reading,Text
"grave, tomb [**On**]","墓,ボ","Kunyomi: はか = grave, tomb",Guess the romaji equivalent of the Onyomi reading,Text
"measure, gauge, weigh, fathom, sound, compute, estimate [**On**]","測,ソク","Kunyomi: はかる = measure, gauge, weigh, fathom, sound, compute, estimate",Guess the romaji equivalent of the Onyomi reading,Text
"counter for bows and stringed instruments [**On**]","張,チョウ","Kunyomi: はる = put up (a tent), stretch, spread, string, tighten, cover, line, strain, square (elbows), give (a banquet), run (a store), stake (money), display, slap, box, spank, lay (flooring), insist on (one's own way), guard, run after (a girl), fill (with water),swell, be full, form (ice), be expensive, increase, be heavy, grow stiff, brace up",Guess the romaji equivalent of the Onyomi reading,Text
"rate, percentage, proportion, coefficient, factor, constant, index [**On**]","率,ソツ,リツ","Kunyomi: ひきいる = lead, spearhead (a group), command (troops)",Guess the romaji equivalent of the Onyomi reading,Text
"long, long continued, an old (story) [**On**]","久,キュウ,ク","Kunyomi: ひさしい = long, long continued, an old (story)",Guess the romaji equivalent of the Onyomi reading,Text
"tablet, plaque, framed picture, sum, quantity, amount, volume, denomination [**On**]","額,ガク","Kunyomi: ひたい = forehead, brow",Guess the romaji equivalent of the Onyomi reading,Text
"alone [**On**]","独,ドク","Kunyomi: ひとり = alone, on one's own",Guess the romaji equivalent of the Onyomi reading,Text
"defend, protect, resist, keep away, shut out, ward off, prevent [**On**]","防,ボウ","Kunyomi: ふせぐ = defend, protect, resist, keep away, shut out, ward off, prevent",Guess the romaji equivalent of the Onyomi reading,Text
"again, twice [**On**]","再,サイ,サ","Kunyomi: ふたたび = again, twice",Guess the romaji equivalent of the Onyomi reading,Text
"longitude, sutra, warp [**On**]","経,ケイ,キョウ","Kunyomi: へる = pass, elapse, pass through, experience",Guess the romaji equivalent of the Onyomi reading,Text
"decrease, decline [**On**]","減,ゲン","Kunyomi: へる,へらす = decrease, dwindle, subside, wear and tear, get hungry,reduce, decrease, shorten, curtail, be hungry",Guess the romaji equivalent of the Onyomi reading,Text
"degree, law, formula, distance [**On**]","程,テイ","Kunyomi: ほど = limits, limit, extent, degree, moderation, social status, distance, time, amount",Guess the romaji equivalent of the Onyomi reading,Text
"Buddha, Buddhism [**On**]","仏,ブツ","Kunyomi: ほとけ = Buddha, merciful person, Buddhist image, the dead",Guess the romaji equivalent of the Onyomi reading,Text
"duty, responsibility, office, mission, term [**On**]","任,ニン","Kunyomi: まかせる,まかす = entrust to, leave to",Guess the romaji equivalent of the Onyomi reading,Text
"mix, blend, adulterate, confound, confuse [**On**]","混,コン","Kunyomi: まじる,まざる,まぜる,こむ = mix, blend, mingle, include, let in on,be mixed, be blended, mingle with",Guess the romaji equivalent of the Onyomi reading,Text
"increase [**On**]","増,ゾウ","Kunyomi: ます,ふえる,ふやす = increase, add to, augment, gain, promote (health), enlarge, extend",Guess the romaji equivalent of the Onyomi reading,Text
"poverty [**On**]","貧,ヒン,ビン","Kunyomi: まずしい = poor, destitute, meager",Guess the romaji equivalent of the Onyomi reading,Text
"government, rule [**On**]","政,セイ,ショウ","Kunyomi: まつりごと = government, rule",Guess the romaji equivalent of the Onyomi reading,Text
"eye, look, gaze, notice, attention, viewpoint, discrimination, insight, experience, treatment, care, favor, pity, texture, weave, mesh, grain, square, sight, vision, tooth (of a saw), weight, eye (of a needle) [**On**]","眼,ガン,ゲン","Kunyomi: まなこ = eye",Guess the romaji equivalent of the Onyomi reading,Text
"beckon to, invite, summon, engage (someone), call (a doctor), incur, cause [**On**]","招,ショウ","Kunyomi: まねく = beckon to, invite, summon, engage (someone), call (a doctor), incur, cause",Guess the romaji equivalent of the Onyomi reading,Text
"be perplexed, be in doubt, hesitate, vacillate, go astray, err, be tempted, be infatuated, be misguided [**On**]","迷,メイ","Kunyomi: まよう = be perplexed, be in doubt, hesitate, vacillate, go astray, err, be tempted, be infatuated, be misguided",Guess the romaji equivalent of the Onyomi reading,Text
"(tree) trunk [**On**]","幹,カン","Kunyomi: みき = (tree) trunk",Guess the romaji equivalent of the Onyomi reading,Text
"leading [**On**]","導,ドウ","Kunyomi: みちびく = guide, lead, conduct, usher",Guess the romaji equivalent of the Onyomi reading,Text
"news, report, reward, retribution [**On**]","報,ホウ","Kunyomi: むくいる = reward, compensate, repay, revenge",Guess the romaji equivalent of the Onyomi reading,Text
"prepare, provide, establish, found, set up, organize, enact, lay down (rules), get (a child) [**On**]","設,セツ","Kunyomi: もうける = prepare, provide, establish, found, set up, organize, enact, lay down (rules), get (a child)",Guess the romaji equivalent of the Onyomi reading,Text
"burn [**On**]","燃,ネン","Kunyomi: もえる,もやす,もす = burn, blaze, glow",Guess the romaji equivalent of the Onyomi reading,Text
"radical (in chemistry), counter for lanterns, wreaths, motors, silos, and heavy machines, foundation, fundamentals, basis [**On**]","基,キ","Kunyomi: もと,もとい = basis, foundation, origin",Guess the romaji equivalent of the Onyomi reading,Text
"easiness, divination, augury, fortunetelling [**On**]","易,エキ,イ","Kunyomi: やさしい = easy, simple, light, habitual",Guess the romaji equivalent of the Onyomi reading,Text
"tear, rip, rend, break, crush, destroy, violate, transgress, defeat, baffle, frustrate [**On**]","破,ハ","Kunyomi: やぶる,やぶれる = tear, rip, rend, break, crush, destroy, violate, transgress, defeat, baffle, frustrate,be torn, rip open, be broken, burst, rupture, collapse, be worn out, be defeated, be frustrated",Guess the romaji equivalent of the Onyomi reading,Text
"reason, cause, circumstances [**On**]","故,コ","Kunyomi: ゆえ = reason, cause, circumstances",Guess the romaji equivalent of the Onyomi reading,Text
"abundant, rich, fruitful [**On**]","豊,ホウ","Kunyomi: ゆたか = abundant, rich, fruitful",Guess the romaji equivalent of the Onyomi reading,Text
"dream, vision, illusion, delusion, reverie [**On**]","夢,ム","Kunyomi: ゆめ = dream, vision, illusion, delusion, reverie",Guess the romaji equivalent of the Onyomi reading,Text
"permit, approve, authorize, acknowledge, confide in, forgive, pardon, release, acquit, overlook [**On**]","許,キョ","Kunyomi: ゆるす = permit, approve, authorize, acknowledge, confide in, forgive, pardon, release, acquit, overlook",Guess the romaji equivalent of the Onyomi reading,Text
"cause, factor [**On**]","因,イン","Kunyomi: よる = depend on, be limited to",Guess the romaji equivalent of the Onyomi reading,Text
"let approach, bring near, gather, collect, summon, muster, add up, push aside, attack, send a letter, contribute to, become dependent on, take refuge with [**On**]","寄,キ","Kunyomi: よる,よせる = let approach, bring near, gather, collect, summon, muster, add up, push aside, attack, send a letter, contribute to, become dependent on, take refuge with, approach, assemble, call at, come, lean toward, obey, lean on, depend on, conclude, be possessed (by devils), present (offerings)",Guess the romaji equivalent of the Onyomi reading,Text
"rejoice, be glad, be pleased [**On**]","喜,キ","Kunyomi: よろこぶ = rejoice, be glad, be pleased",Guess the romaji equivalent of the Onyomi reading,Text
"art, craft, ability, skill, feat, performance [**On**]","技,ギ","Kunyomi: わざ = deed, act, work, art, trick, performance",Guess the romaji equivalent of the Onyomi reading,Text
"calamity, misfortune, woe, evil, curse [**On**]","災,サイ","Kunyomi: わざわい = calamity, misfortune, woe, evil, curse",Guess the romaji equivalent of the Onyomi reading,Text
"cotton, cotton thread, cotton cloth [**On**]","綿,メン","Kunyomi: わた = cotton, cotton wool",Guess the romaji equivalent of the Onyomi reading,Text
