Question,Answer,Comment,Instruction,Render as
"reason, justice, truth, principle [**On**]","理,リ","",Guess the romaji equivalent of the Onyomi reading,Text
"stand, pedestal, rack, table, dais, bench, block, holder, support, mounting, setting [**On**]","台,ダイ,タイ","",Guess the romaji equivalent of the Onyomi reading,Text
"tea, tea plant, tea leaves, light brown [**On**]","茶,チャ,サ","",Guess the romaji equivalent of the Onyomi reading,Text
"ten quadrillion, captital, metropolis, Kyoto [**On**]","京,キョウ,ケイ","",Guess the romaji equivalent of the Onyomi reading,Text
"ten thousand, myriad,fully, if by any chance [**On**]","万,マン,バン","",Guess the romaji equivalent of the Onyomi reading,Text
"vapor, steam [**On**]","汽,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"watch, guard, duty, number, order, size, game, round, turn, bout [**On**]","番,バン","",Guess the romaji equivalent of the Onyomi reading,Text
"week [**On**]","週,シュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"interval, space, between, among, discord, favorable opportunity, six feet [**On**]","間,カン,ケン","Kunyomi: あいだ,ま = space, interval, gap, between, among, midway, on the way, distance, time, period, relationship, room, pause, rest (in music), a while, leisure, luck, timing, harmony",Guess the romaji equivalent of the Onyomi reading,Text
"Buddhist ceremony, understanding, meeting, assembly, party, association, club [**On**]","会,カイ,エ","Kunyomi: あう = meet, interview",Guess the romaji equivalent of the Onyomi reading,Text
"onetenth [**On**]","合,ゴウ,ガッ,カッ","Kunyomi: あう,あわす,あわせる = fit, suit, agree with, match, be correct, pay, be profitable,join together, be opposite, face, unite, combine, connect, add up, mix, match, overlap, compare, check with",Guess the romaji equivalent of the Onyomi reading,Text
"clearness, shining, eyesight, discernment,next (week), tomorrow (morning) [**On**]","明,メイ,ミョウ","Kunyomi: あかり,あかるい,あかるむ,あからむ,あきらか,あける,あく,あくる,あかす = open, empty, vacate, leave (a space), clear (the table), make (a hole), reserve (a seat), stay away from, dawn, end, expire, be over, open, begin,be opened, start, commence, become vacant, become empty, be disengaged, be free, expire, be over,spend, pass the time, reveal, divulge,light, lamp, vindication,bright, cheerful, sunny, clear, clean, conversant with,plain, distinct, definite, obvious, indisputable, evident,next, following",Guess the romaji equivalent of the Onyomi reading,Text
"autumn [**On**]","秋,シュウ","Kunyomi: あき = autumn",Guess the romaji equivalent of the Onyomi reading,Text
"dynasty, reign, regime, period, epoch, the court [**On**]","朝,チョウ","Kunyomi: あさ = morning, forenoon",Guess the romaji equivalent of the Onyomi reading,Text
"head, counter for large mammals [**On**]","頭,トウ,ズ,ト","Kunyomi: あたま,かしら = head, brain, mind, intellect, leader, top, head (of boil), idea, hair, point of view, consideration,leader, chief",Guess the romaji equivalent of the Onyomi reading,Text
"newness, novelty,new, modern, novel, fresh, neo [**On**]","新,シン","Kunyomi: あたらしい,あらた,にい = new, novel, fresh, recent, modern",Guess the romaji equivalent of the Onyomi reading,Text
"right, appropriateness, fairness, himself, itself, at the time [**On**]","当,トウ","Kunyomi: あたる,あてる = hit, strike, dash into, touch, shine on, guess right, be fulfilled, succeed, confront, lie (to the south), treat, fell out, undertake, be worth, correspond to, be related to, apply to, draw (a prize), be assigned to, be affected by, be spoiling, be exposed to, warm oneself, shave, grind, this coming (15th), turn out well, take well, be punished (by heaven), stand to reason, deal with, engage (the enemy), need not to (with negative), have (one's turn), be charged with,apply, place, put, hit (the mark), guess, succeed, expose to, sit (on a cushion), assign, allocate, call",Guess the romaji equivalent of the Onyomi reading,Text
"brother, you, elder brother [**On**]","兄,ケイ,キョウ","Kunyomi: あに = elder brother",Guess the romaji equivalent of the Onyomi reading,Text
"elder sister [**On**]","姉,シ","Kunyomi: あね = elder sister",Guess the romaji equivalent of the Onyomi reading,Text
"step, pace, foot soldier,rate, six feet square, tsubo, change of winning,pawn (in Japanese chess) [**On**]","歩,ホ,ブ,フ","Kunyomi: あるく,あゆむ = walk, hike, step",Guess the romaji equivalent of the Onyomi reading,Text
"word, phrase, speech, statement [**On**]","言,ゲン,ゴン","Kunyomi: いう,こと = say, tell, talk, speak, declare, call, term, name.word",Guess the romaji equivalent of the Onyomi reading,Text
"house [**On**]","家,カ,ケ","Kunyomi: いえ,や = house, home, residence, housing, family, household, family name, fortune, shop, store, seller, dealer",Guess the romaji equivalent of the Onyomi reading,Text
"party, suite, journey, expedition, line, row,religious austerities. [**On**]","行,コウ,ギョウ,アン","Kunyomi: いく,ゆく,おこなう = go, run (water),do, act, conduct oneself, carry out, perform, conduct (school), exercise (control), hold (a ceremony)",Guess the romaji equivalent of the Onyomi reading,Text
"pond, pool, cistern, basin, reservoir [**On**]","池,チ","Kunyomi: いけ = pond, pool, cistern, basin, reservoir",Guess the romaji equivalent of the Onyomi reading,Text
"city, town, market [**On**]","市,シ","Kunyomi: いち = market, fair",Guess the romaji equivalent of the Onyomi reading,Text
"now, the present, the coming, this [**On**]","今,コン,キン","Kunyomi: いま = now, present time, just now, soon, immediately, (one) more",Guess the romaji equivalent of the Onyomi reading,Text
"younger sister [**On**]","妹,マイ","Kunyomi: いもうと = younger sister",Guess the romaji equivalent of the Onyomi reading,Text
"color [**On**]","色,ショク,シキ","Kunyomi: いろ = color, tint, tinge, complexion, countenance, look, sensual pleasure, sweetheart, charms, fall colors, embellishment, slight concession, kind",Guess the romaji equivalent of the Onyomi reading,Text
"rock, crag, reef [**On**]","岩,ガン","Kunyomi: いわ = rock, crag, reef",Guess the romaji equivalent of the Onyomi reading,Text
"fish [**On**]","魚,ギョ","Kunyomi: うお,さかな = fish",Guess the romaji equivalent of the Onyomi reading,Text
"beef, cow [**On**]","牛,ギュウ","Kunyomi: うし = cattle, cow, bull, ox",Guess the romaji equivalent of the Onyomi reading,Text
"sing, recite, chant, carol [**On**]","歌,カ","Kunyomi: うた,うたう = sing, recite, chant, carol, poem, tanka, ballad, poetry, singing",Guess the romaji equivalent of the Onyomi reading,Text
"inside, interior, within, between, among,within, within the scope of [**On**]","内,ナイ,ダイ","Kunyomi: うち = inside, interior, house, home, within, between, among, out of, mind, myself,inner",Guess the romaji equivalent of the Onyomi reading,Text
"horse [**On**]","馬,バ","Kunyomi: うま,ま = horse, horseflesh",Guess the romaji equivalent of the Onyomi reading,Text
"sea, ocean [**On**]","海,カイ","Kunyomi: うみ = sea, ocean",Guess the romaji equivalent of the Onyomi reading,Text
"selling [**On**]","売,バイ","Kunyomi: うる,うれる = sell, deal in, betray, deceive, impose on, tell on, pick (a quarrel),be in demand, enjoy a large sale, be well known",Guess the romaji equivalent of the Onyomi reading,Text
"much [**On**]","多,タ","Kunyomi: おおい = many, copious, abundant, much, frequent",Guess the romaji equivalent of the Onyomi reading,Text
"public, duke, lord, public [**On**]","公,コウ","Kunyomi: おおやけ = public, open, official, governmental, formal",Guess the romaji equivalent of the Onyomi reading,Text
"faith [**On**]","教,キョウ","Kunyomi: おしえる,おそわる = teach, give lessons, inform, coach, learn, be taught, take lessons in",Guess the romaji equivalent of the Onyomi reading,Text
"younger brother, faithful service to those older, brotherly affection [**On**]","弟,テイ,ダイ,デ","Kunyomi: おとうと = younger brother",Guess the romaji equivalent of the Onyomi reading,Text
"the same, the said, ibid [**On**]","同,ドウ","Kunyomi: おなじ = same, identical, equal, uniform, equivalent, similar, common (origin), changeless",Guess the romaji equivalent of the Onyomi reading,Text
"think, believe, judge, esteem, consider, realize, feel like, regard as, anticipate, imagine, suppose, guess, mistake for, recall, intend, desire, love, care for, yearn after, wonder, suspect [**On**]","思,シ","Kunyomi: おもう = think, believe, judge, esteem, consider, realize, feel like, regard as, anticipate, imagine, suppose, guess, mistake for, recall, intend, desire, love, care for, yearn after, wonder, suspect",Guess the romaji equivalent of the Onyomi reading,Text
"intimacy, parents, relative [**On**]","親,シン","Kunyomi: おや,したしい,したしむ = parent, dealer (in card games), banker (in gambling),intimate, familiar, friendly,be intimate with, have a liking for, take habitually",Guess the romaji equivalent of the Onyomi reading,Text
"buying [**On**]","買,バイ","Kunyomi: かう = buy, invest in, incur, appreciate, call in (geisha)",Guess the romaji equivalent of the Onyomi reading,Text
"return, take one's leave, come again, come around (time) [**On**]","帰,キ","Kunyomi: かえる,かえす = return, take one's leave, come again, come around (time), send (someone) back",Guess the romaji equivalent of the Onyomi reading,Text
"face, countenance [**On**]","顔,ガン","Kunyomi: かお = face, countenance, expression, honor, prestige",Guess the romaji equivalent of the Onyomi reading,Text
"handwriting, letter, note, book [**On**]","書,ショ","Kunyomi: かく = write, compose, draw, paint",Guess the romaji equivalent of the Onyomi reading,Text
"strength, fate, law, numbers, figures, numerical [**On**]","数,スウ,ス","Kunyomi: かず,かぞえる = number, figure,count, calculate, enumerate",Guess the romaji equivalent of the Onyomi reading,Text
"wind, air, look, appearance, bearing, mien, deportment, manners, custom, trend, tone, tendency, way, fashion, manner, style, type, disposition, turn of mind, kind, vein, state, condition [**On**]","風,フウ,フ","Kunyomi: かぜ,かざ = wind, storm, breeze, draft, current of air, a cold",Guess the romaji equivalent of the Onyomi reading,Text
"direction, way, side, part, square, way, method, means, scheme, process [**On**]","方,ホウ","Kunyomi: かた = direction, settlement, person",Guess the romaji equivalent of the Onyomi reading,Text
"shape [**On**]","形,ケイ,ギョウ","Kunyomi: かた,かたち = shape, form, make, size, format, mark, pattern, design, personal appearance",Guess the romaji equivalent of the Onyomi reading,Text
"sword, saber, knife, engraving tool [**On**]","刀,トウ","Kunyomi: かたな = sword, blade",Guess the romaji equivalent of the Onyomi reading,Text
"word, speech, language, term [**On**]","語,ゴ","Kunyomi: かたる,かたらう = talk, tell, narrate, recite,chat, pledge one's troth, invite, entice, win, conspire with",Guess the romaji equivalent of the Onyomi reading,Text
"gate, gateway, private school, class, counter for cannon [**On**]","門,モン","Kunyomi: かど = gate, door",Guess the romaji equivalent of the Onyomi reading,Text
"angle, corner, square, squared timber, target [**On**]","角,カク","Kunyomi: かど,つの = corner, angle, edge, angularity, harshness, horn, feeler, tentacle",Guess the romaji equivalent of the Onyomi reading,Text
"paper [**On**]","紙,シ","Kunyomi: かみ = paper",Guess the romaji equivalent of the Onyomi reading,Text
"the body, substance, object, reality, style, form, image counter,appearance, air, condition, state [**On**]","体,タイ,テイ","Kunyomi: からだ = body, health",Guess the romaji equivalent of the Onyomi reading,Text
"thought, consideration, research, treatise [**On**]","考,コウ","Kunyomi: かんがえる = think, consider, believe, suspect, be of the opinion, intend, expect, hope, fear, judge, conclude, imagine, suppose, regard as, be discreet, ponder over, reconsider, be prepared for, invent",Guess the romaji equivalent of the Onyomi reading,Text
"yellow [**On**]","黄,コウ,オウ","Kunyomi: き,こ = yellow,turn yellow,yellow tint",Guess the romaji equivalent of the Onyomi reading,Text
"hear, listen to, learn of, inquire, follow advice [**On**]","聞,ブン,モン","Kunyomi: きく,きこえる = hear, listen to, learn of, inquire, follow advice,be heard, sound, ring, seem, be well known, be reasonable",Guess the romaji equivalent of the Onyomi reading,Text
"north [**On**]","北,ホク","Kunyomi: きた = north",Guess the romaji equivalent of the Onyomi reading,Text
"cut, chop, hash, carve, saw, clip, shear, slice, strip, fell, cut down, punch, sever (connections), pause, break off, disconnect, turn off, hang up, cross (a street), discount, sell below cost, shake (water) off [**On**]","切,セツ,サイ","Kunyomi: きる,きれる = cut, chop, hash, carve, saw, clip, shear, slice, strip, fell, cut down, punch, sever (connections), pause, break off, disconnect, turn off, hang up, cross (a street), discount, sell below cost, shake (water) off,cut well, be sharp, break, snap, wear out, be injured, burst, collapse, break off, be disconnected, be out of, expire, sever (connections) with, sharp, shrewd, less than",Guess the romaji equivalent of the Onyomi reading,Text
"food, provisions, eating, meal, appetite [**On**]","食,ショク,ジキ","Kunyomi: くう,くらう,たべる = eat, subsist on, support oneself, consume, get (a scolding), encroach, bite at, gnaw at, (shoes) pinch, be cheated,drink, receive (a blow)",Guess the romaji equivalent of the Onyomi reading,Text
"country [**On**]","国,コク","Kunyomi: くに = country, land, realm, province, native land",Guess the romaji equivalent of the Onyomi reading,Text
"head, neck, beginning, the first, poem and song counter [**On**]","首,シュ","Kunyomi: くび = neck, head",Guess the romaji equivalent of the Onyomi reading,Text
"take part in, be implicated in, side with, support [**On**]","組,ソ","Kunyomi: くむ,くみ = braid, plait, construct, assemble, cross (legs), fold (arms), unite with, cooperate with, grapple with,class, party, group, set, pack (of cards), suit, assortment, typesetting",Guess the romaji equivalent of the Onyomi reading,Text
"cloud [**On**]","雲,ウン","Kunyomi: くも = cloud",Guess the romaji equivalent of the Onyomi reading,Text
"come,since (last month), for (ten days),next (year) [**On**]","来,ライ","Kunyomi: くる,きたる,きたす = come, arrive, be due to, next, forthcoming,cause, bring about, produce,come to hand, approach, call on, come on (rain), set in, be due, become, grow, get, come from, be caused by, derive from",Guess the romaji equivalent of the Onyomi reading,Text
"black, dark [**On**]","黒,コク","Kunyomi: くろ,くろい = black, dark, swarthy, browned, dirty",Guess the romaji equivalent of the Onyomi reading,Text
"hair, tenth of a rin [**On**]","毛,モウ","Kunyomi: け = hair, fur, feather, down",Guess the romaji equivalent of the Onyomi reading,Text
"voice, tone, alarm, cry, (bird) song, chirp [**On**]","声,セイ,ショウ","Kunyomi: こえ,こわ = voice, tone, alarm, cry, (bird) song, chirp",Guess the romaji equivalent of the Onyomi reading,Text
"heart, mind, spirit, motive, sense (of duty), padding, wick, core, marrow, vitality [**On**]","心,シン","Kunyomi: こころ = mind, spirit, mentality, idea, thought, heart, feeling, wholeheartedness, sincerity, sympathy, attention, interest, care, will, intention, taste, mood, true meaning (of a poem)",Guess the romaji equivalent of the Onyomi reading,Text
"answer [**On**]","答,トウ","Kunyomi: こたえる,こたえ = answer, respond, solve,solution",Guess the romaji equivalent of the Onyomi reading,Text
"rice, U.S.A. [**On**]","米,ベイ,マイ","Kunyomi: こめ = rice",Guess the romaji equivalent of the Onyomi reading,Text
"village, a Japanese league, 2.44 miles [**On**]","里,リ","Kunyomi: さと = village, hamlet, the country, parents' home",Guess the romaji equivalent of the Onyomi reading,Text
"know, acquaintance, sense [**On**]","知,チ","Kunyomi: しる = know, understand, appreciate recognize, realize, notice, sense, feel, remember, infer, gather, be concerned with",Guess the romaji equivalent of the Onyomi reading,Text
"account, narrative, history, annals, remembering, writing, the Kojiki [**On**]","記,キ","Kunyomi: しるす = write down, inscribe, mention, give an account of",Guess the romaji equivalent of the Onyomi reading,Text
"few, small, young [**On**]","少,ショウ","Kunyomi: すくない,すこし = a small quantity, a little, a few, something, a little while, a short distance,few, a little, scarce, insufficient, seldom",Guess the romaji equivalent of the Onyomi reading,Text
"outside, without, beside, beyond the scope off [**On**]","外,ガイ,ゲ","Kunyomi: そと,ほか,はずす,はずれる = outside, exterior, open air, some other place, outside, the rest, take off, remove, unfasten, undo, detach, disconnect, put out off gear, miss, fail, avoid, evade, dodge, be off, come off, be or get out of place, be out of gear, run off the track, slip out or off, be dislocated, be disconnected, be off the hook (a phone), be unbuttoned, be unzipped",Guess the romaji equivalent of the Onyomi reading,Text
"garden, yard, plantation, farm [**On**]","園,エン","Kunyomi: その = garden, park",Guess the romaji equivalent of the Onyomi reading,Text
"high [**On**]","高,コウ","Kunyomi: たかい,たか,たかまる,たかめる = high, tall, lofty, raised, elevated, eminent, exalted, noble, loud, stentorian, expensive, widely known,quantity, volume, amount, sum, rise (in prices), fief,rise, swell, be elevated, be promoted, increase,raise, lift, promote, elevate, improve, enhance, ennoble, heighten, boost",Guess the romaji equivalent of the Onyomi reading,Text
"honesty, frankness, simplicity, correctness, being straight, night duty [**On**]","直,チョク,ジキ","Kunyomi: ただちに,なおす,なおる = be mended, get well, be restored, return to normal, be installed (as a legal wife), change (from third to second class),mend, repair, put in order, reform, correct, revise, amend, redo, alter, cure, restore, adjust, regulate, convert (money),immediately, directly, in person",Guess the romaji equivalent of the Onyomi reading,Text
"valley, dale, ravine, trough (of a wave), trough (in atmospheric pressure) [**On**]","谷,コク","Kunyomi: たに = valley, dale, ravine, trough (of a wave), trough (in atmospheric pressure)",Guess the romaji equivalent of the Onyomi reading,Text
"music, comfort, ease, relief, pleasure, concluding program [**On**]","楽,ガク,ラク","Kunyomi: たのしい,たのしむ = enjoy, amuse oneself, anticipate, merry, pleasant, cheerful, joyful",Guess the romaji equivalent of the Onyomi reading,Text
"early, immediate, near, short (road), close by, akin to, nearby, bordering on, verge of, tantamount to, intimate, friendly [**On**]","近,キン","Kunyomi: ちかい = early, immediate, near, short (road), close by, akin to, nearby, bordering on, verge of, tantamount to, intimate, friendly",Guess the romaji equivalent of the Onyomi reading,Text
"father [**On**]","父,フ","Kunyomi: ちち = father",Guess the romaji equivalent of the Onyomi reading,Text
"a work, a production, tillage, harvest, ridge (in a field) [**On**]","作,サク,サ","Kunyomi: つくる = a work, a production, tillage, harvest, ridge (in a field)",Guess the romaji equivalent of the Onyomi reading,Text
"strength, might, strong person [**On**]","強,キョウ,ゴウ","Kunyomi: つよい,つよまる,つよめる,しいる = strong, powerful, mighty, robust, vigorous, healthy, brave, courageous, severe, intense, durable, solid, get strong, strengthen, intensify, invigorate, confirm, emphasize, increase, redouble, force, coerce, constrain, compel",Guess the romaji equivalent of the Onyomi reading,Text
"temple [**On**]","寺,ジ","Kunyomi: てら = temple",Guess the romaji equivalent of the Onyomi reading,Text
"house, door, family, counter for houses [**On**]","戸,コ","Kunyomi: と = door",Guess the romaji equivalent of the Onyomi reading,Text
"far, distant, remote, hard (of hearing) [**On**]","遠,エン,オン","Kunyomi: とおい = far, distant, remote, hard (of hearing)",Guess the romaji equivalent of the Onyomi reading,Text
"pass, expert [**On**]","通,ツウ,ツ","Kunyomi: とおる,とおす,かよう = walk along, pass by, pass through, pass (exams), be knows as, be admissible, come in, be understood, reach, draw (on a piece), drain (as a sink), be consistent,let (someone) pass, pass (something) through, make way for, let in, admit, usher in, cut through, pierce, permeate, penetrate, carry one's point, persist in, look over (a book), keep on doing, continue, pose as, pass (a law), order (a meal),commute, attend (school), ply between, frequent (a place), go (for treatments), circulate, breathe, be charged with",Guess the romaji equivalent of the Onyomi reading,Text
"hour, o'clock, time, Buddhist sect originating in the thirteenth century [**On**]","時,ジ","Kunyomi: とき = time, hour, moment, occasion, season, opportunity, the times, tense",Guess the romaji equivalent of the Onyomi reading,Text
"stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position [**On**]","止,シ","Kunyomi: とまる,とめる = stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position,check, allay (pain), fasten, turn off, detain, forbid to do, dissuade",Guess the romaji equivalent of the Onyomi reading,Text
"friend, companion, pal [**On**]","友,ユウ","Kunyomi: とも = friend, companion, pal",Guess the romaji equivalent of the Onyomi reading,Text
"bird [**On**]","鳥,チョウ","Kunyomi: とり = bird, chicken, fowl",Guess the romaji equivalent of the Onyomi reading,Text
"head, chief, headman, commander, director, manager, merit, forte, advantage, superiority, length [**On**]","長,チョウ","Kunyomi: ながい = long, lengthy",Guess the romaji equivalent of the Onyomi reading,Text
"half, odd number, semi, hemi, demi [**On**]","半,ハン","Kunyomi: なかば = half, semi, middle, halfway, partly",Guess the romaji equivalent of the Onyomi reading,Text
"(animals and birds) cry, bark, chirp, etc, [**On**]","鳴,メイ","Kunyomi: なく,なる,ならす = (animals and birds) cry, bark, chirp, etc,sound, ring, roar, (thunder) rumbles, (clocks) strike, boom, resound, echo, be famous, (fingers) itch for, sonorous, ringing, squeaky,blow (a whistle), beat (drums), clank, clink, clap, crack (a whip), smack (lips), cluck (one's tongue), honk, air (grievances), attain (celebrity)",Guess the romaji equivalent of the Onyomi reading,Text
"summer [**On**]","夏,カ,ゲ","Kunyomi: なつ = summer",Guess the romaji equivalent of the Onyomi reading,Text
"what [**On**]","何,カ","Kunyomi: なに,なん = what",Guess the romaji equivalent of the Onyomi reading,Text
"west [**On**]","西,セイ,サイ","Kunyomi: にし = west",Guess the romaji equivalent of the Onyomi reading,Text
"field, plain, the Opposition, civilian life, rustic [**On**]","野,ヤ","Kunyomi: の = field, plain",Guess the romaji equivalent of the Onyomi reading,Text
"back, rear, behind [**On**]","後,ゴ,コウ","Kunyomi: のち,うしろ,あと,おくれる = after, since then, future, after one's death,back, rear, behind,results, remainder, sequel, posterity, successor, survivor, effect, influence, estate,be late, be delayed, be overdue, lag behind, (clocks) lose",Guess the romaji equivalent of the Onyomi reading,Text
"place, grounds, links, range, course, track, ring [**On**]","場,ジョウ","Kunyomi: ば = place, site, space, seat, scene, occasion, situation",Guess the romaji equivalent of the Onyomi reading,Text
"feather [**On**]","羽,ウ","Kunyomi: は,はね = feather, plumage, wing, blade, paddle, fan",Guess the romaji equivalent of the Onyomi reading,Text
"drawing, plan, figure, cut, chart, diagram, illustration, graph [**On**]","図,ズ,ト","Kunyomi: はかる = measure, gauge, weigh, fathom, sound, compute, estimate, plan, devise, scheme, counsel with, have in mind, aim at, deceive, impose on",Guess the romaji equivalent of the Onyomi reading,Text
"plan, scheme, trick, total, meter, gauge [**On**]","計,ケイ","Kunyomi: はかる,はからう = measure, gauge, weigh, fathom, sound, compute, estimate, manage, arrange, dispose of, see about, talk over",Guess the romaji equivalent of the Onyomi reading,Text
"run, rush, flee, turn to, become, go to excess [**On**]","走,ソウ","Kunyomi: はしる = run, rush, flee, turn to, become, go to excess",Guess the romaji equivalent of the Onyomi reading,Text
"talk, speak, converse, tell, explain [**On**]","話,ワ","Kunyomi: はなす,はなし = talk, speak, converse, tell, explain,chat, conversation, story, rumor, news, consultation, negotiations, facts, reasons",Guess the romaji equivalent of the Onyomi reading,Text
"mother, cause, motive [**On**]","母,ボ","Kunyomi: はは = mother, cause, motive",Guess the romaji equivalent of the Onyomi reading,Text
"original, primitive [**On**]","原,ゲン","Kunyomi: はら = field, plain, prairie, tundra, moor, wilderness",Guess the romaji equivalent of the Onyomi reading,Text
"spring [**On**]","春,シュン","Kunyomi: はる = spring, springtime",Guess the romaji equivalent of the Onyomi reading,Text
"clear up, (doubts) vanish, be refreshed [**On**]","晴,セイ","Kunyomi: はれる,はらす = clear up, (doubts) vanish, be refreshed,dispel, clear away (gloom), refresh (oneself)",Guess the romaji equivalent of the Onyomi reading,Text
"east [**On**]","東,トウ","Kunyomi: ひがし = east",Guess the romaji equivalent of the Onyomi reading,Text
"light [**On**]","光,コウ","Kunyomi: ひかる,ひかり = shine, glitter, sparkle, twinkle, flash,light, beam, glare, gleam, glimmer, glow, brightness, radiance, glitter, luster, influence (of parents)",Guess the romaji equivalent of the Onyomi reading,Text
"draw, pull, haul, tug, jerk, drag, trail, bend, attract, lead (horses or captives), draw (lines), admit, install (utilities), quote, refer to, look up (words), subtract, reduce, apply, daub on, blunt (a sword), patronize, choose, draw (a line), catch (a cold), retreat, withdraw, retire, subside [**On**]","引,イン","Kunyomi: ひく,ひける = draw, pull, haul, tug, jerk, drag, trail, bend, attract, lead (horses or captives), draw (lines), admit, install (utilities), quote, refer to, look up (words), subtract, reduce, apply, daub on, blunt (a sword), patronize, choose, draw (a line), catch (a cold), retreat, withdraw, retire, subside, close, be over, can discount, slink away",Guess the romaji equivalent of the Onyomi reading,Text
"daytime, midday [**On**]","昼,チュウ","Kunyomi: ひる = daytime, midday, noon",Guess the romaji equivalent of the Onyomi reading,Text
"spread out, extend, reach to [**On**]","広,コウ","Kunyomi: ひろい,ひろまる,ひろめる,ひろがる,ひろげる = spread out, extend, reach to,expand, enlarge, widen, unfurl, open (arms of a package), stretch, spread,be diffused, prevail, be propagated, prevade, be circulated, become popular,enlargel, disseminate, popularize, advertise, introduce, announcement, advertisement,wide, broad, extensive, spacious",Guess the romaji equivalent of the Onyomi reading,Text
"get fat, gain, fill out [**On**]","太,タイ,タ","Kunyomi: ふとい,ふとる = get fat, gain, fill out,big, thick, burly, fat, deep, sonorous (voice), shameless, audacious, insolent",Guess the romaji equivalent of the Onyomi reading,Text
"ship [**On**]","船,セン","Kunyomi: ふね,ふな = boat, ship, vessel, steamer, liner, barge, shipping, tank, trough, cistern, vat",Guess the romaji equivalent of the Onyomi reading,Text
"winter [**On**]","冬,トウ","Kunyomi: ふゆ = winter",Guess the romaji equivalent of the Onyomi reading,Text
"old [**On**]","古,コ","Kunyomi: ふるい,ふるす = old, aged, ancient, antiquated, stale, threadbare, outmoded, obsolete article",Guess the romaji equivalent of the Onyomi reading,Text
"star [**On**]","星,セイ,ショウ","Kunyomi: ほし = star, spot, dot, mark, bull's eye, one's fortune, point, score",Guess the romaji equivalent of the Onyomi reading,Text
"get thin, taper off [**On**]","細,サイ","Kunyomi: ほそい,ほそる,こまか,こまかい = get thin, taper off,fine (line), thin (voice), slender, narrow (trousers),small, fine, detailed, minor, trifling, elaborate, delicate, stingy, frugal, small (change)",Guess the romaji equivalent of the Onyomi reading,Text
"before [**On**]","前,ゼン","Kunyomi: まえ = front, fore part, head (of a line), presence, ago, before, previously, (five minutes) to",Guess the romaji equivalent of the Onyomi reading,Text
"coming and going, association, change of seasons [**On**]","交,コウ","Kunyomi: まじわる,まじえる,まじる,まざる,まぜる,かう,かわす = associate with, mingle with, interest, join,mix, converse with, cross (swords),blend, mingle, include, let in on,be mixed, be blended,exchange (messages), dodge, parry, avoid, turn aside",Guess the romaji equivalent of the Onyomi reading,Text
"full (month), perfection, purity, the shipname suffix anciently used after the name of a sword or a child [**On**]","丸,ガン","Kunyomi: まる,まるい,まるめる = full (month), perfection, purity, the shipname suffix anciently used after the name of a sword or a child, make round, round off, roll up, curl up, seduce, cajole, explain away, round, circular, spherical",Guess the romaji equivalent of the Onyomi reading,Text
"time, round, game, bout, heat, inning, innings, go around [**On**]","回,カイ,エ","Kunyomi: まわる,まわす = and, turn, go around, revolve, rotate, spin, gyrate, patrol, tour, take effect (medicine), be distributed, be past (time), be transferred, circularize, pass around, forward, transmit, refer to, transfer, lend money",Guess the romaji equivalent of the Onyomi reading,Text
"oneself [**On**]","自,ジ,シ","Kunyomi: みずから = oneself, personally",Guess the romaji equivalent of the Onyomi reading,Text
"shop, store [**On**]","店,テン","Kunyomi: みせ = shop, store, booth",Guess the romaji equivalent of the Onyomi reading,Text
"district, province, prefecture, road [**On**]","道,ドウ,トウ","Kunyomi: みち = road, path, lane, way, street, highway, route, journey, distance, course, way, means, duty, morality, moral doctrine, teachings, specialty, an art, reason, justice",Guess the romaji equivalent of the Onyomi reading,Text
"south [**On**]","南,ナン,ナ","Kunyomi: みなみ = south",Guess the romaji equivalent of the Onyomi reading,Text
"wheat, barley, oats, rye [**On**]","麦,バク","Kunyomi: むぎ = wheat, barley, oats, rye",Guess the romaji equivalent of the Onyomi reading,Text
"room, apartment, compartment, chamber [**On**]","室,シツ","Kunyomi: むろ = greenhouse, (ice) house, cellar",Guess the romaji equivalent of the Onyomi reading,Text
"business, work, function, errand, engagement, use, service, expenses, call of nature,for, used for [**On**]","用,ヨウ","Kunyomi: もちいる = use, adopt (a method), employ",Guess the romaji equivalent of the Onyomi reading,Text
"yuan, origin, New Year’s Day, first year of an era,Gen Mongol (dynasty) [**On**]","元,ゲン,ガン","Kunyomi: もと = beginning, origin, foundation, basis, source, cause, root (of a tree), (raw) material, base, capital, principal, cost, forebears, formerly",Guess the romaji equivalent of the Onyomi reading,Text
"arrow [**On**]","矢,シ","Kunyomi: や = arrow",Guess the romaji equivalent of the Onyomi reading,Text
"Shinto shrine, association, firm, company, office [**On**]","社,シャ","Kunyomi: やしろ = Shinto shrine",Guess the romaji equivalent of the Onyomi reading,Text
"snow, snowfall [**On**]","雪,セツ","Kunyomi: ゆき = snow, snowfall",Guess the romaji equivalent of the Onyomi reading,Text
"bow, violin bow [**On**]","弓,キュウ","Kunyomi: ゆみ = bow, archery, violin bow, bow shape",Guess the romaji equivalent of the Onyomi reading,Text
"night [**On**]","夜,ヤ","Kunyomi: よ,よる = evening, night, nighttime, at night",Guess the romaji equivalent of the Onyomi reading,Text
