Question,Answer,Comment,Instruction,Render as
"receive, accept, take, get, obtain, catch (a ball), stop (a blow), parry, answer (the phone), undergo (an operation), take (an exam), sustain (a loss), be exposed to (ridicule), face, front of, inherit, catch the public fancy [**On**]","承,ショウ","Kunyomi: うけたまわる = hear, listen to, be informed",Guess the romaji equivalent of the Onyomi reading,Text
"doubt, distrust, be suspicious of [**On**]","疑,ギ","Kunyomi: うたがう = doubt, distrust, be suspicious of",Guess the romaji equivalent of the Onyomi reading,Text
"attack, defeat, destroy, conquer [**On**]","討,トウ","Kunyomi: うつ = attack, defeat, destroy, conquer",Guess the romaji equivalent of the Onyomi reading,Text
"reflecting, projection [**On**]","映,エイ","Kunyomi: うつる,うつす,はえる = shine, be brilliant, look attractive, be reflected, match, harmonize, be becoming, be taken (a photo), copy, transcribe, duplicate, reproduce, trace, describe, picture, photograph",Guess the romaji equivalent of the Onyomi reading,Text
"respect, honor, revere [**On**]","敬,ケイ","Kunyomi: うやまう = respect, honor, revere, venerate",Guess the romaji equivalent of the Onyomi reading,Text
"inside [**On**]","裏,リ","Kunyomi: うら = reverse, wrong side, undersurface, inside, palm, sole, opposite, back, rear, lining, last half (of an inning)",Guess the romaji equivalent of the Onyomi reading,Text
"ripen, mellow, mature, acquire skill, be ripe for, become popular (as a word) [**On**]","熟,ジュク","Kunyomi: うれる = ripen, mellow, mature, acquire skill, be ripe for, become popular (as a word)",Guess the romaji equivalent of the Onyomi reading,Text
"worship [**On**]","拝,ハイ","Kunyomi: おがむ = worship, pray to, adore, reverence, look at (with reverence)",Guess the romaji equivalent of the Onyomi reading,Text
"assistant, learner [**On**]","補,ホ","Kunyomi: おぎなう = supply, make good, make up (losses), stop (a gap), offset, piece out, compensate for, supplement",Guess the romaji equivalent of the Onyomi reading,Text
"strictness, severity [**On**]","厳,ゲン,ゴン","Kunyomi: おごそか,きびしい = austere, majestic, severe, strict",Guess the romaji equivalent of the Onyomi reading,Text
"infancy, childhood, infants, children [**On**]","幼,ヨウ","Kunyomi: おさない = infant",Guess the romaji equivalent of the Onyomi reading,Text
"obtain, reap, dedicate, consecrate, pay, supply, store, finish, collect, restore, replace, accept (a present), burry, gather, rally (troops), sheathe (the sword) [**On**]","納,ノウ,ナッ,ナ,ナン,トウ","Kunyomi: おさめる,おさまる = obtain, reap, dedicate, consecrate, pay, supply, store, finish, collect, restore, replace, accept (a present), burry, gather, rally (troops), sheathe (the sword),be paid, be restored, stay (in the stomach), look composed, be contented, be satisfied, be settled",Guess the romaji equivalent of the Onyomi reading,Text
"income [**On**]","収,シュウ","Kunyomi: おさめる,おさまる = obtain, reap, dedicate, consecrate, pay, supply, store, finish, collect, restore, replace, accept (a present), bury, gather, rally (troops), sheathe (the sword),be paid, be restored, stay (in the stomach), look composed, be contented, be satisfied, be settled",Guess the romaji equivalent of the Onyomi reading,Text
"conjecture [**On**]","推,スイ","Kunyomi: おす = infer, conclude, guess, suppose, recommend, support",Guess the romaji equivalent of the Onyomi reading,Text
"visit, call on [**On**]","訪,ホウ","Kunyomi: おとずれる,たずねる = visit, call on,look up",Guess the romaji equivalent of the Onyomi reading,Text
"sixth [**On**]","己,コ,キ","Kunyomi: おのれ = oneself, myself, yourself",Guess the romaji equivalent of the Onyomi reading,Text
"going down, surrender [**On**]","降,コウ","Kunyomi: おりる,おろす,ふる = fall, drop, come down (rain, etc.),come down, go down, step down, descend, get off, land,take down, lower, pull down, lift down, let down, drop, launch, let off (passengers), wear (for the first time), cause (abortion), grate, invoke, exercise, borrow (in subtraction), lock",Guess the romaji equivalent of the Onyomi reading,Text
"silk worm [**On**]","蚕,サン","Kunyomi: かいこ = silk worm",Guess the romaji equivalent of the Onyomi reading,Text
"leaf, sheet, petal, flake [**On**]","片,ヘン","Kunyomi: かた = one (eye, etc.), single (shift, etc.), oneway, onesided",Guess the romaji equivalent of the Onyomi reading,Text
"trouble, difficulty, accident, disaster, defect, criticism [**On**]","難,ナン","Kunyomi: かたい,むずかしい = impossible,hard, difficult, delicate, troublesome, doubtful, hopeless, stern, sullen, hard to please, serious, technical",Guess the romaji equivalent of the Onyomi reading,Text
"enemy, foe, opponent [**On**]","敵,テキ","Kunyomi: かたき = enemy, competitor, revenge",Guess the romaji equivalent of the Onyomi reading,Text
"carry, raise [**On**]","担,タン","Kunyomi: かつぐ,になう = shoulder (a load),carry on the shoulder, bear a burden",Guess the romaji equivalent of the Onyomi reading,Text
"play (an instrument) [**On**]","奏,ソウ","Kunyomi: かなでる = play (an instrument)",Guess the romaji equivalent of the Onyomi reading,Text
"tanned leather [**On**]","革,カク","Kunyomi: かわ = skin, hide, leather, fur, pelt, bark, peeling, husk, shell, film, cream",Guess the romaji equivalent of the Onyomi reading,Text
"time, carving, engraving, cutting [**On**]","刻,コク","Kunyomi: きざむ = cut fine, chop up, mince, hash, carve (images), engrave (seals), chisel, cut, notch",Guess the romaji equivalent of the Onyomi reading,Text
"wound, injury [**On**]","傷,ショウ","Kunyomi: きず,いたむ,いためる = wound, injury, hurt, cut, gash, bruise, scratch, scar, weak point,feel a pain, be hurt, be damaged, be spoiled, be bruised, wear out, be worn out,injure, impair, spoil, worry, bother, afflict, cause pain",Guess the romaji equivalent of the Onyomi reading,Text
"silk, silk thread [**On**]","絹,ケン","Kunyomi: きぬ = silk, silk thread",Guess the romaji equivalent of the Onyomi reading,Text
"storehoure, warehouse, godown, cellar, depository, treasury, granary, elevator [**On**]","蔵,ゾウ","Kunyomi: くら = storehoure, warehouse, godown, cellar, depository, treasury, granary, elevator",Guess the romaji equivalent of the Onyomi reading,Text
"live, make a living, spend (one's time) [**On**]","暮,ボ","Kunyomi: くれる,くらす = live, make a living, spend (one's time),get dark, (the sun) sets, (the season) ends, (time) passes, be overwhelmed",Guess the romaji equivalent of the Onyomi reading,Text
"uncommonness, strangeness, queerness, difference [**On**]","異,イ","Kunyomi: こと = differ, vary, be unusual",Guess the romaji equivalent of the Onyomi reading,Text
"be distressed be in trouble, be destitute, be embarrassed, be perplexed, be annoyed [**On**]","困,コン","Kunyomi: こまる = be distressed be in trouble, be destitute, be embarrassed, be perplexed, be annoyed",Guess the romaji equivalent of the Onyomi reading,Text
"search, look for, explore, spy upon, sound out, probe (a wound) [**On**]","探,タン","Kunyomi: さぐる,さがす = search, look for, explore, spy upon, sound out, probe (a wound)",Guess the romaji equivalent of the Onyomi reading,Text
"hinder, interfere with, affect, hurt, harm [**On**]","障,ショウ","Kunyomi: さわる = hinder, interfere with, affect, hurt, harm",Guess the romaji equivalent of the Onyomi reading,Text
"tide, salt water, opportunity [**On**]","潮,チョウ","Kunyomi: しお = tide, salt water, opportunity",Guess the romaji equivalent of the Onyomi reading,Text
"tongue, reed, clapper [**On**]","舌,ゼツ","Kunyomi: した = tongue, reed, clapper",Guess the romaji equivalent of the Onyomi reading,Text
"secondary, incidental, subordinate, accessory, junior, retainer, follow [**On**]","従,ジュウ,ショウ,ジュ","Kunyomi: したがう,したがえる = obey, submit to, comply with, observe (a law), follow, accompany,be accompanied by, take (someone) with you, subjugate, subdue",Guess the romaji equivalent of the Onyomi reading,Text
"retreat, withdraw, retire, resign [**On**]","退,タイ","Kunyomi: しりぞく,しりぞける = retreat, withdraw, retire, resign,repel, drive away, expel, depose, keep away, reject, turn down",Guess the romaji equivalent of the Onyomi reading,Text
"inhale, imbibe, sip, suck, suck out [**On**]","吸,キュウ","Kunyomi: すう = inhale, imbibe, sip, suck, suck out",Guess the romaji equivalent of the Onyomi reading,Text
"figure, form, shape, appearance, attire, posture, oneself, portrait, aspect [**On**]","姿,シ","Kunyomi: すがた = figure, form, shape, appearance, attire, posture, oneself, portrait, aspect",Guess the romaji equivalent of the Onyomi reading,Text
"muscle, sinew, tendon [**On**]","筋,キン","Kunyomi: すじ = muscle, sinew, tendon, vein, fiber, string, line, stripe, streak, plot, plan, reason, logic, circumstances, thread, sequence, quarters, sources, authorities, lineage, strain, stock, descent, grain, texture",Guess the romaji equivalent of the Onyomi reading,Text
"throw away, discard, abandon, desert, give up, renounce, relinquish, resign, lay down (one's life), part with, sacrifice, reject, condemn [**On**]","捨,シャ","Kunyomi: すてる = throw away, discard, abandon, desert, give up, renounce, relinquish, resign, lay down (one's life), part with, sacrifice, reject, condemn",Guess the romaji equivalent of the Onyomi reading,Text
"sand [**On**]","砂,サ,シャ","Kunyomi: すな = sand",Guess the romaji equivalent of the Onyomi reading,Text
"end, do without, avoid, be excusable, need not [**On**]","済,サイ","Kunyomi: すむ,すます = end, do without, avoid, be excusable, need not,finish up, settle (one's account), make do",Guess the romaji equivalent of the Onyomi reading,Text
"seat, cushion, throne, a gathering, stand, pedestal, platform, (metal) washer, theater, troupe, constellation [**On**]","座,ザ","Kunyomi: すわる = squat down, sit down, (eyes) are fixed on",Guess the romaji equivalent of the Onyomi reading,Text
"back, behind [**On**]","背,ハイ","Kunyomi: せ,せい,そむく,そむける = act contrary to, go back on, disobey, defy, rebel against, turn one's back on,look away from, avert,back, back side, stature, height, ridge,stature",Guess the romaji equivalent of the Onyomi reading,Text
"onehundredth of a yen, coin [**On**]","銭,セン","Kunyomi: ぜに = money",Guess the romaji equivalent of the Onyomi reading,Text
"following along [**On**]","沿,エン","Kunyomi: そう = run along, lie along, be situated on",Guess the romaji equivalent of the Onyomi reading,Text
"offer, present, submit, serve (a meal), supply [**On**]","供,キョウ,ク","Kunyomi: そなえる,とも = offer, sacrifice, dedicte, attendant, companion, retinue",Guess the romaji equivalent of the Onyomi reading,Text
"be dyed, be imbued with, be tainted with [**On**]","染,セン","Kunyomi: そめる,そまる,しみる,しみ = be dyed, be imbued with, be tainted with,dye, color, paint,soak in, permeate, infiltrate, pierce (as a wind), be imbued with, be influenced by, smart, be sensitive to pain,stain, blot, spot, smudge",Guess the romaji equivalent of the Onyomi reading,Text
"treasure [**On**]","宝,ホウ","Kunyomi: たから = treasure, valuables, wealth, jewels, mammon",Guess the romaji equivalent of the Onyomi reading,Text
"judge [**On**]","裁,サイ","Kunyomi: たつ,さばく = judge,cut out (a suit), sever, cut off, shut off, interrupt, abstain from, eradicate, suppress",Guess the romaji equivalent of the Onyomi reading,Text
"value, prize, esteem, respect, honor, revere [**On**]","尊,ソン","Kunyomi: たっとい,とうとい,たっとぶ,とうとぶ = value, prize, esteem, respect, honor, revere, valuable, precious, noble, exalted, priceless, sacred",Guess the romaji equivalent of the Onyomi reading,Text
"value, prize, esteem, respect, honor, revere [**On**]","貴,キ","Kunyomi: たっとい,とうとい,たっとぶ,とうとぶ = value, prize, esteem, respect, honor, revere, valuable, precious, noble, exalted, venerable",Guess the romaji equivalent of the Onyomi reading,Text
"length, height [**On**]","縦,ジュウ","Kunyomi: たて = length, height, warp",Guess the romaji equivalent of the Onyomi reading,Text
"ovum [**On**]","卵,ラン","Kunyomi: たまご = egg, spawn, roe, (an expert) in the making",Guess the romaji equivalent of the Onyomi reading,Text
"suspend, hang down, slouch [**On**]","垂,スイ","Kunyomi: たれる,たらす = suspend, hang down, slouch,hang, droop, drop, lower, pull down, dangle, sag, drip, ooze, trickle, leave behind (at death), give, confer",Guess the romaji equivalent of the Onyomi reading,Text
"bag, bale, sack, bag counter [**On**]","俵,ヒョウ","Kunyomi: たわら = bag, bale, sack, bag counter",Guess the romaji equivalent of the Onyomi reading,Text
"milk, the breasts, loop [**On**]","乳,ニュウ","Kunyomi: ちち,ち = milk, the breasts, loop",Guess the romaji equivalent of the Onyomi reading,Text
"shrink, contract, shrivel, wrinkle [**On**]","縮,シュク","Kunyomi: ちぢむ,ちぢまる,ちぢめる,ちぢれる,ちぢらす = shrink, contract, shrivel, wrinkle,be shortened, be contracted, be reduced, be abridged, be abbreviated, wrinkle,shorten, contract, reduce, boil down, simplify, abbreviate, abridge, condense, compress, crumple, withdraw,be wavy, curl, be corrugated, be wrinkled,curl, crinkle, crimp",Guess the romaji equivalent of the Onyomi reading,Text
"settle in (place), take (a seat), take (a position), depart, study (under a teacher) [**On**]","就,シュウ,ジュ","Kunyomi: つく,つける = settle in (place), take (a seat), take (a position), depart, study (under a teacher)",Guess the romaji equivalent of the Onyomi reading,Text
"desk, table [**On**]","机,キ","Kunyomi: つくえ = desk, table",Guess the romaji equivalent of the Onyomi reading,Text
"wound, injury, hurt, cut, gash, bruise, scratch, scar, weak point [**On**]","創,ソウ","Kunyomi: つくる = ",Guess the romaji equivalent of the Onyomi reading,Text
"be fit for, be equal to, function properly [**On**]","勤,キン,ゴン","Kunyomi: つとめる,つとまる = be fit for, be equal to, function properly, serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of)",Guess the romaji equivalent of the Onyomi reading,Text
"shut, close [**On**]","閉,ヘイ","Kunyomi: とじる,とざす,しめる,しまる = shut, close,lock, fasten, plunge (in grief)",Guess the romaji equivalent of the Onyomi reading,Text
"my late, the late, dying, being destroyed [**On**]","亡,ボウ,モウ","Kunyomi: ない = the late, the deceased",Guess the romaji equivalent of the Onyomi reading,Text
"line up, be in a row, rank with, rival, equal [**On**]","並,ヘイ","Kunyomi: なみ,ならべる,ならぶ,ならびに = line up, be in a row, rank with, rival, equal,arrange, place in order, marshal, put side by side, display, serve (food), enumerate, compare with,common, ordinary, average,and, besides, as well as",Guess the romaji equivalent of the Onyomi reading,Text
"price, cost, value [**On**]","値,チ","Kunyomi: ね,あたい = price, cost, value",Guess the romaji equivalent of the Onyomi reading,Text
"division (in math) [**On**]","除,ジョ,ジ","Kunyomi: のぞく = remove, abolish, cancel, exclude, except",Guess the romaji equivalent of the Onyomi reading,Text
"face, front on, border on, meet, be confronted by, be on the verge of, attend, assist at, deal with, rule over, command a view of, deign to, visit, call on, come upon, come up to [**On**]","臨,リン","Kunyomi: のぞむ = face, front on, border on, meet, be confronted by, be on the verge of, attend, assist at, deal with, rule over, command a view of, deign to, visit, call on, come upon, come up to",Guess the romaji equivalent of the Onyomi reading,Text
"stretching [**On**]","延,エン","Kunyomi: のびる,のべる,のばす = extend, lengthen, stretch, spread, be postponed, increase, grow, progress, develop, be straightened, be flattened, be smoothed, be exhausted, let (nails) grow, straighten, uncoil, spread out, reach out, postpone, dilute, smooth out, develop (talents), amass (riches), make (a bed), widen",Guess the romaji equivalent of the Onyomi reading,Text
"ashes [**On**]","灰,カイ","Kunyomi: はい = ashes",Guess the romaji equivalent of the Onyomi reading,Text
"steel [**On**]","鋼,コウ","Kunyomi: はがね = steel",Guess the romaji equivalent of the Onyomi reading,Text
"get excited, be agitated, be enraged, be exasperated, chafe, urge, encourage, incite [**On**]","激,ゲキ","Kunyomi: はげしい = violent, vehement, furious, severe, acute, intense, extreme, passionate, heated, stormy (applause), tempestuous (temperament), mighty",Guess the romaji equivalent of the Onyomi reading,Text
"belly, stomach [**On**]","腹,フク","Kunyomi: はら = abdomen, belly, bowels, stomach,  heart, mind, intention, courage, spirit, pluck, anger, womb, thickest or widest part",Guess the romaji equivalent of the Onyomi reading,Text
"needle [**On**]","針,シン","Kunyomi: はり = needle, pin, staple, fishhook, stinger, spine (of a fish), thorn, stitch, (watch) hand, (phonograph) needle, (hypodermic) needle, sting, molehill, acupuncture",Guess the romaji equivalent of the Onyomi reading,Text
"secret [**On**]","秘,ヒ","Kunyomi: ひめる = conceal, keep a secret",Guess the romaji equivalent of the Onyomi reading,Text
"be invigorated, be spirited, flourish [**On**]","奮,フン","Kunyomi: ふるう = be invigorated, be spirited, flourish",Guess the romaji equivalent of the Onyomi reading,Text
"red, crimson [**On**]","紅,コウ,ク","Kunyomi: べに,くれない = red, crimson, rouge, lipstick,deep red, crimson",Guess the romaji equivalent of the Onyomi reading,Text
"clear, bright, serene, melodious, cheerful, sunny [**On**]","朗,ロウ","Kunyomi: ほがらか = clear, bright, serene, melodious, cheerful, sunny",Guess the romaji equivalent of the Onyomi reading,Text
"parch, get dry, ebb, recede [**On**]","干,カン","Kunyomi: ほす,ひる = parch, get dry, ebb, recede, dry, desiccate, drain (off), drink up, dry up",Guess the romaji equivalent of the Onyomi reading,Text
"covetousness, greed, passion, desire, craving, appetite [**On**]","欲,ヨク","Kunyomi: ほっする,ほしい = desire, want",Guess the romaji equivalent of the Onyomi reading,Text
"bone, remains, knack [**On**]","骨,コツ","Kunyomi: ほね = bone, skeleton, frame, rib (of an umbrella), grit, backbone, effort, pains",Guess the romaji equivalent of the Onyomi reading,Text
"volume, book, part, reel [**On**]","巻,カン","Kunyomi: まく,まき = roll up, wind, coil, tie around, wind up, roll (of silk), volume, book, winding (of a clock)",Guess the romaji equivalent of the Onyomi reading,Text
"admonish, warn, prohibit [**On**]","誠,セイ","Kunyomi: まこと = sincerity, honesty, fidelity, truth",Guess the romaji equivalent of the Onyomi reading,Text
"window [**On**]","窓,ソウ","Kunyomi: まど = window",Guess the romaji equivalent of the Onyomi reading,Text
"manipulate, operate, steer, pull strings [**On**]","操,ソウ","Kunyomi: みさお,あやつる = manipulate, operate, steer, pull strings,chastity, virginity, constancy, fidelity, honor",Guess the romaji equivalent of the Onyomi reading,Text
"riot, rebellion, war [**On**]","乱,ラン","Kunyomi: みだれる,みだす = put in disorder, disturb, agitate, corrupt, derange (the mind),be out of order, be confused, be disturbed, be disorganized, be demoralized, be lax, be disheveled",Guess the romaji equivalent of the Onyomi reading,Text
"witness, sight, discern, authorize, recognize, appreciate, approve of, judge, conclude, believe, regard as [**On**]","認,ニン","Kunyomi: みとめる = witness, sight, discern, authorize, recognize, appreciate, approve of, judge, conclude, believe, regard as",Guess the romaji equivalent of the Onyomi reading,Text
"source, origin [**On**]","源,ゲン","Kunyomi: みなもと = source, origin",Guess the romaji equivalent of the Onyomi reading,Text
"steam, heat up (with steam), be close, be sultry, foment, poultice [**On**]","蒸,ジョウ","Kunyomi: むす,むれる,むらす = steam, heat up (with steam), be close, be sultry, foment, poultice,be stuffy, get musty, moulder, heat,cook by steam",Guess the romaji equivalent of the Onyomi reading,Text
"chest, breast, bosom, heart, mind, feelings [**On**]","胸,キョウ","Kunyomi: むね,むな = chest, breast, bosom, heart, mind, feelings",Guess the romaji equivalent of the Onyomi reading,Text
"mainly, sorely, [**On**]","専,セン","Kunyomi: もっぱら = mainly, sorely,",Guess the romaji equivalent of the Onyomi reading,Text
"prosper, flourish, copulate (animals) [**On**]","盛,セイ,ジョウ","Kunyomi: もる,さかる,さかん = serve, fill, heap up, prescribe or give (medicine), poison, mark out, graduate,prosperous, successful (meeting), energetic, enthusiastic, popular, furious (attack), keen (competition), extensive, large",Guess the romaji equivalent of the Onyomi reading,Text
"actor, superiority, gentleness [**On**]","優,ユウ","Kunyomi: やさしい,すぐれる = excel, surpass, have advantages over, be excellent,gentle, tender, graceful, affectionate, kind, amiable, suave",Guess the romaji equivalent of the Onyomi reading,Text
"good, goodness, right, virtue [**On**]","善,ゼン","Kunyomi: よい = good, goodnatured, pleasing, precious, noble, lovely, beautiful, fine, lucky, efficacious, right, suitable, justifiable, appropriate, satisfactory, better, all right, unnecessary, no objection, intimate, friendly, easy, well, desirous",Guess the romaji equivalent of the Onyomi reading,Text
"dress, spruce up, pretend, disguise, profess [**On**]","装,ソウ,ショウ","Kunyomi: よそおう = dress, spruce up, pretend, disguise, profess",Guess the romaji equivalent of the Onyomi reading,Text
"call, call out to, invoke, summon, invite, attract, send for, name, designate, bring about [**On**]","呼,コ","Kunyomi: よぶ = call, call out to, invoke, summon, invite, attract, send for, name, designate, bring about",Guess the romaji equivalent of the Onyomi reading,Text
"if [**On**]","若,ジャク,ニャク","Kunyomi: わかい,もしくは = young, juvenile, youthful, younger, junior, immature, inexperienced, low number,or, otherwise",Guess the romaji equivalent of the Onyomi reading,Text
"translation [**On**]","訳,ヤク","Kunyomi: わけ = meaning, sense, reason, cause, circumstances, the case, understanding (between them)",Guess the romaji equivalent of the Onyomi reading,Text
"forget, be forgetful of, forget about, forget (an article) [**On**]","忘,ボウ","Kunyomi: わすれる = forget, be forgetful of, forget about, forget (an article)",Guess the romaji equivalent of the Onyomi reading,Text
"I, private affairs [**On**]","私,シ","Kunyomi: わたくし,わたし = I, myself, private (affairs)",Guess the romaji equivalent of the Onyomi reading,Text
"divide, cut, halve, separate, split, rip, break, crack, smash, dilute [**On**]","割,カツ","Kunyomi: わる,わり,われる,さく = divide, break, rate, percentage",Guess the romaji equivalent of the Onyomi reading,Text
"ego, self, selfishness, egotism [**On**]","我,ガ","Kunyomi: われ,わ = I, oneself, self, ego",Guess the romaji equivalent of the Onyomi reading,Text
